"crime_index","property_price_to_income_ratio",traffic_co2_index
53.87241558040289,2.78842519746807,7361.02941176
55.05021938845469,7.857385253499837,9500
48.40820943762121,4.102723080671743,5798.8
56.81325666810509,4.927654716738246,8143
26.122994652406422,4.26334236686788,2660
38.02835827313381,13.566739130434783,1622
54.50759040375989,17.518721198156683,4503.23076923
45.31351001939238,11.904761904761905,2660
35.701726342711,17.60928127082871,5647.09090909
51.53186274509804,13.377788085921066,600
36.27450980392157,12.266355140186915,2660
54.116771708683466,19.786852825031,5763.33333333
71.5897064471383,6.813095106783777,7813.75
44.51579404064969,13.258974597125444,2561.63829787
52.805236121490395,6.037742163076688,10370.2857143
57.78468564890465,11.164823749489646,7780.83933333
65.69560028601141,2.2675861215090674,6426.30769231
48.2843137254902,3.4427799525803486,3808.90909091
32.07572723115631,6.8897852464912654,5554.88695652
19.517356751129576,223.68421052631578,3620
38.0518113808371,13.569269300661425,2917.5
64.55154394953739,3.5660002131305193,7145.25490196
65.69560028601141,2.2675861215090674,6426.30769231
32.24762021299624,7.932706403262806,4786.95454545
38.62750550720845,8.509316770186336,800.769230769
22.409041053542083,11.8891452991453,1907.04
44.138913015050555,11.2281798498869,3210.94545455
39.10243122288134,20.882983437324103,4478.0
35.02675384538648,7.385948720266461,5564.30769231
60.624509037541145,28.1367814310637,2734.85714286
41.15384615384615,3.5612196887257035,6206.66666667
26.606734443421743,5.564821877984965,3990.25
17.220178174125543,5.811469314631562,5033.53846154
81.10410830999068,1.6545963545628823,17733.3333333
80.98125214998281,2.387411423204986,12856.6666667
70.15061452703712,8.618905937426474,10608.5033113
79.82119135549155,3.154615800164521,6222.31818182
80.2168509971295,3.5794936843784093,10724.9512195
39.71562428799272,4.280170445898645,3466.66666667
82.35322039346441,3.0864197530864197,7536.66666667
76.02232931777762,2.1526677026707537,7562.42857143
80.25047852309096,2.7695742507874135,10248.5416667
84.27170868347339,3.3333333333333335,5320
76.33689839572193,4.049295774647887,12901
51.469640120293136,20.669854289101963,2188.275
55.17386785858809,2.123802527156822,6958.15789474
66.31846477247888,4.204908099193823,6079.33333333
17.001598958224836,3.827600882283883,8709.65079365
63.038522459442945,9.895833333333334,4833.33333333
22.967914438502675,18.472230833350558,3325
20.64770761245675,7.5493421052631575,2886.4
49.01937059965715,9.291445608127626,6901.2
47.79692549599292,3.0611354107742894,9439.58974359
31.156699058577146,8.63362928835743,3167.80645161
45.00474383301708,2.8004876028694334,4631.52941176
58.80524132730016,1.820883455624344,5605
10.199849170437405,8.125,1330.8
79.51083158630328,13.935213718594785,7639.75
41.15384615384615,3.5612196887257035,6206.66666667
50.610452349582786,20.7,5440
46.10854379620275,2.211488704494168,6629.3125
42.41335882202754,2.93320770049206,3635.55555556
61.05567226890756,15.530303030303031,2750.0
66.77871148459384,9.13259261613342,1563
69.75758321346557,14.725097222222223,1351.55555556
58.09132906632603,3.2083585839687654,8089.13513514
52.451233331309815,3.490428255896841,8284
52.451233331309815,3.490428255896841,8284
34.67978994694298,6.486023668732407,6671.36708861
42.358098037337975,2.226695964668855,5805.31428571
49.01937059965715,9.291445608127626,6901.2
53.15809230282915,2.698915629324296,6498
35.304930795847746,4.35078381808003,6224.4
58.80524132730016,1.820883455624344,5605
65.2858947571769,2.802159775279351,6937.05263158
46.32973829701595,4.837613642998666,6965.8490566
34.3222869815766,4.021055919904436,8431.40708972
70.45607458669741,1.728193151212473,3990
50.75863171355498,1.656238038336927,4772.35294118
27.592842953316406,3.3137542003081806,4804.75
53.15809230282915,2.698915629324296,6498
36.935755217005216,5.951423823421188,3803.18181818
46.838696162225574,11.411764705882353,4508.5
31.11694677871148,8.060109289617486,5110.0
27.30392156862745,2.787949770093734,3059
72.15073529411765,1.7337620225423829,2748.66666667
48.40820943762121,4.102723080671743,5798.8
46.32973829701595,4.837613642998666,6965.8490566
17.220178174125543,5.811469314631562,5033.53846154
41.516288505217595,4.328877157569211,4959.52777778
68.13725490196077,9.785373106099748,1197
31.183473389355747,7.080686297813878,8512
53.15809230282915,2.698915629324296,6498
23.12772331154684,6.369375,6004
22.715336134453782,8.69385723866323,3635.33333333
47.173497330202565,6.218312802507539,4341.77777778
59.53208556149733,11.20670982824064,300
54.51680672268907,13.04631157670179,6102.5
65.98468799071846,17.39561862126554,6000.28571429
66.62327710917853,12.070323488045009,5024.53333333
40.698159268602296,30.466176849708397,6413.3
64.68722937165052,13.881367499718566,5723.63636364
36.07787550153872,5.896064069642696,8422.11904762
81.04365361001878,19.040816326530614,5931.66666667
50.68014705882353,13.96933962264151,4260
49.75490196078432,3.3706646718992324,5320
56.495098039215684,14.086363636363636,2660
69.53777899188573,13.751006171183258,6770
77.90032679738565,19.928495762711865,5674.66666667
78.03925764939947,12.723261606953574,4750.04878049
78.29767681795087,19.525659374361073,5603.18181818
77.9521772324107,23.694709210782293,5855.48979592
79.51083158630328,13.935213718594785,7639.75
55.08339699516169,30.96590909090909,6384
46.32973829701595,4.837613642998666,6965.8490566
55.17769607843137,6.564235996350804,9389.8
50.22707612456747,5.572277754489952,6650
35.50579322638146,5.166677000020666,5652.5
30.75031870333273,10.466754020654008,4034.33333333
31.1354407704181,5.189784410327113,5625.2038835
22.35953996983409,12.39459711224965,4322.5
21.04341736694678,11.479898957274095,5994.8
41.516288505217595,4.328877157569211,4959.52777778
25.010941100251966,4.852051517716392,4229.22666667
27.692307692307693,5.143118036280158,2394.22222222
47.173497330202565,6.218312802507539,4341.77777778
51.9335775109083,5.359479512731779,3072.69565217
26.606734443421743,5.564821877984965,3990.25
51.469640120293136,20.669854289101963,2188.275
23.529411764705884,7.0625,5655
21.077038770053477,7.59049147727925,5364
44.4806906116184,8.161355532791537,6426.57142857
38.090000957648016,3.5103993352977962,2766.4
41.92927170868347,4.119967711364126,5212.5
25.010941100251966,4.852051517716392,4229.22666667
55.81575079152845,4.65821821782379,3790.76190476
42.41335882202754,2.93320770049206,3635.55555556
32.24762021299624,7.932706403262806,4786.95454545
49.12765739780076,4.497639482782854,2553.6
65.41666666666666,11.370807920404063,2909.75
35.79532906014359,13.180685560526413,6355.43636364
36.368613285809595,16.17733452697484,5879.51515152
39.10026079397277,7.22404127881372,8330
32.24762021299624,7.932706403262806,4786.95454545
29.18643263757116,6.845614917908412,3832.5
55.36335926047052,4.83080718411546,5277.14285714
46.10854379620275,2.211488704494168,6629.3125
50.18117604054228,14.430586930113074,3568.42857143
56.084558823529406,12.376764753780051,2694.66666667
60.860906084998,23.629308865986367,3656.21359223
43.31550802139037,17.481506749634114,5237.5
38.71417797888387,23.37964972226241,5763.33333333
38.02287581699347,14.871265484576147,3060.61538462
45.83933223639106,34.668251334977114,1650
27.75401069518717,4.1303235491120605,6268.36363636
49.01937059965715,9.291445608127626,6901.2
47.2007748741351,18.14993476056984,5587.86206897
39.98520579402933,8.160980504587156,4496.2
14.906152157714365,3.557156916266564,4366.32
42.7654615205766,8.817454545454545,2830
41.613270308123255,7.796902706692526,4699.33333333
51.469640120293136,20.669854289101963,2188.275
50.75863171355498,1.656238038336927,4772.35294118
48.2843137254902,3.4427799525803486,3808.90909091
47.056123652601926,7.92575087022217,11105.5283019
67.91089251910125,13.135518240742655,7958.5
51.98580241775757,18.88526145299233,3135.33333333
62.422912713472485,13.26608412008062,5117.33333333
62.422912713472485,13.26608412008062,5117.33333333
62.422912713472485,13.26608412008062,5117.33333333
35.427807486631025,5.208118397908943,5290.44444444
55.17386785858809,2.123802527156822,6958.15789474
67.91089251910125,13.135518240742655,7958.5
63.63348279496184,2.9634950228940133,10225.9405941
40.18789877181558,10.590126238235834,1539.85882353
56.290849673202615,2.1135392765354495,7085.27272727
21.633986928104576,13.695652173913043,5940.66666667
47.2007748741351,18.14993476056984,5587.86206897
58.90424473375751,19.718891402714934,8224.69767442
57.71390374331551,2.411566688719723,6738.66666667
32.24762021299624,7.932706403262806,4786.95454545
10.199849170437405,8.125,1330.8
45.18207282913165,2.9628008414237903,6308
42.915113029922544,7.518773466833542,2252.15384615
55.05021938845469,7.857385253499837,9500
20.780454007302456,49.104527806198774,1672.14893617
38.81607590063132,7.818239741546912,3943.23404255
60.26928608569536,2.1650705384372673,10402.4821429
48.10746538839695,14.561300236776754,4297.94186047
55.81575079152845,4.65821821782379,3790.76190476
32.07572723115631,6.8897852464912654,5554.88695652
32.24762021299624,7.932706403262806,4786.95454545
46.32973829701595,4.837613642998666,6965.8490566
55.05021938845469,7.857385253499837,9500
60.42469893089089,10.978264209982788,12674.1176471
38.62526967949783,10.74763464479349,5648.69767442
58.80524132730016,1.820883455624344,5605
60.26928608569536,2.1650705384372673,10402.4821429
60.26928608569536,2.1650705384372673,10402.4821429
36.00639404078013,2.1126222987486685,8187.5
42.973279737426886,7.615683504062169,3789.42857143
23.529411764705884,7.0625,5655
49.01937059965715,9.291445608127626,6901.2
54.51680672268907,13.04631157670179,6102.5
66.77871148459384,9.13259261613342,1563
72.47291021671826,14.63121801432958,4190
70.77472293265131,11.88658931962206,4598
51.68570786055187,15.111929593458663,4252.5
36.76470588235295,20.723684210526315,400
18.595011534025375,9.833333333333334,4524.8
22.35953996983409,12.39459711224965,4322.5
53.87241558040289,2.78842519746807,7361.02941176
51.469640120293136,20.669854289101963,2188.275
39.71562428799272,4.280170445898645,3466.66666667
42.41335882202754,2.93320770049206,3635.55555556
40.58826090810024,18.85837063964904,4077.14285714
49.90284402049109,3.1712460982964816,5873.36
44.403759487666036,9.398559846239221,2860
35.472802024035424,4.6920034854883035,2960
68.09954751131221,4.328812710931064,4699.33333333
32.44607843137254,16.042117065437193,6384
44.32773109243698,3.5833333333333335,2284.05333333
57.78468564890465,11.164823749489646,7780.83933333
39.61484593837535,6.403728049871925,3369.33333333
54.51680672268907,13.04631157670179,6102.5
58.62299465240642,8.083333333333334,6691.53846154
68.02884271293648,16.044046614642944,9474.63551402
63.341446365936406,11.698593397186794,3952.85714286
29.877727756413453,13.876494565217392,3297.66666667
49.11764705882353,23.134278436781173,9228
56.85143288084464,5.921438301282051,8801.66666667
46.32973829701595,4.837613642998666,6965.8490566
37.38820089439285,5.934371645379086,4560.88888889
41.308446455505276,3.3278703176572444,4902
47.02293752750141,2.461117511920465,5852
33.96671826625387,4.9692926112582025,2422.57142857
57.083333333333336,7.448272780025056,3325
26.0345047109753,7.491909385113269,1885
45.87415994065611,9.174022648525938,6096.66666667
67.03079710144928,3.328994401044358,7093.33333333
50.18117604054228,14.430586930113074,3568.42857143
56.29289215686275,2.145625285030288,9398.66666667
39.77615607646567,15.909090909090908,5763.33333333
46.10854379620275,2.211488704494168,6629.3125
23.12772331154684,6.369375,6004
72.47291021671826,14.63121801432958,4190
33.43113154290742,8.601076527845331,7161.78461538
73.0392156862745,5.20612386035105,3990
74.11191749427043,5.045583007832682,5586
33.43113154290742,8.601076527845331,7161.78461538
58.80524132730016,1.820883455624344,5605
45.170115477020836,2.320458898766219,9482.9
58.80524132730016,1.820883455624344,5605
39.71562428799272,4.280170445898645,3466.66666667
48.2843137254902,3.4427799525803486,3808.90909091
47.74612642259701,6.374563457890967,4005.71428571
76.02232931777762,2.1526677026707537,7562.42857143
41.24331550802139,5.751788845187888,532
20.48633555986497,5.9470025279884435,1450.90909091
55.79404555940023,8.058744920908646,2839.33333333
68.63350219455954,2.936747707261171,6070.5
63.63348279496184,2.9634950228940133,10225.9405941
34.3222869815766,4.021055919904436,8431.40708972
56.60202806612841,2.3558961600897237,4640.22222222
70.39990771559813,2.413884323467223,4928.52173913
61.821631878557874,2.707433037440177,5368.36363636
32.86412533082898,3.6397006067809254,4775.33333333
33.43113154290742,8.601076527845331,7161.78461538
43.82425383946683,1.8575727495079777,4935.77777778
45.170115477020836,2.320458898766219,9482.9
64.55154394953739,3.5660002131305193,7145.25490196
51.06942167110747,2.3261514455015595,6902
66.12591560688446,1.46629995441995,7850.66666667
42.358098037337975,2.226695964668855,5805.31428571
49.51949509655571,2.393018674528079,8650.98412698
42.31082455440251,4.726921364243985,8586.25742574
35.061919504643974,2.305195571470338,5110
71.04500447991302,1.5949672785249944,11392.2758621
26.29395202185434,1.8882518369626011,8212.75
46.66918049270989,2.051598366644454,5865.88235294
31.183473389355747,7.080686297813878,8512
61.17156862745099,3.2097464672833405,4884.72727273
22.715336134453782,8.69385723866323,3635.33333333
36.12312572087658,2.2768108639979774,7492.33333333
40.58600713012477,2.503502860364171,4743.66666667
43.78374538221086,8.57705203195941,10688
49.36974789915967,2.8865157691868633,3830.4
55.17386785858809,2.123802527156822,6958.15789474
36.39705882352941,2.0016540773302185,0
72.15073529411765,1.7337620225423829,2748.66666667
58.2870116131559,1.973013340060227,9350.92307692
47.74612642259701,6.374563457890967,4005.71428571
60.23480982079505,2.0458007737736077,6551.48148148
55.70447067152822,2.7752863848816625,6550.81355932
25.26395173453997,2.639558339958468,2460.5
58.86928703105175,2.019431750522144,4235.53846154
47.056123652601926,7.92575087022217,11105.5283019
53.15809230282915,2.698915629324296,6498
44.85294117647059,2.0276371012647085,4078.66666667
27.592842953316406,3.3137542003081806,4804.75
75.51804812834223,1.377353784325275,6295.33333333
52.805236121490395,6.037742163076688,10370.2857143
65.2858947571769,2.802159775279351,6937.05263158
48.72247365220365,3.108037214287734,7050.23076923
64.9798669467787,1.703372468644984,7891.33333333
66.31846477247888,4.204908099193823,6079.33333333
44.138913015050555,11.2281798498869,3210.94545455
64.11228233983651,6.239855965123614,4575.81818182
47.02293752750141,2.461117511920465,5852
45.00474383301708,2.8004876028694334,4631.52941176
55.50666157636598,2.8513192155087417,9159.43396226
58.09132906632603,3.2083585839687654,8089.13513514
53.87241558040289,2.78842519746807,7361.02941176
36.00639404078013,2.1126222987486685,8187.5
46.32973829701595,4.837613642998666,6965.8490566
30.759920136855126,2.6246444603583785,8060.25641026
41.15384615384615,3.5612196887257035,6206.66666667
42.41335882202754,2.93320770049206,3635.55555556
57.5939251945444,2.3322462139155657,6270
48.587662530226844,3.6087350238571907,6424.97435897
65.69560028601141,2.2675861215090674,6426.30769231
48.2843137254902,3.4427799525803486,3808.90909091
25.204696463637426,3.6392268831128542,7065.82222222
46.10854379620275,2.211488704494168,6629.3125
36.07787550153872,5.896064069642696,8422.11904762
49.01937059965715,9.291445608127626,6901.2
42.015123034859876,5.971834008424452,8537.3877551
44.87623238405724,6.2274264115805025,7917.91724138
49.90284402049109,3.1712460982964816,5873.36
52.90271493212669,3.589545567533487,13338
47.79692549599292,3.0611354107742894,9439.58974359
65.04524886877827,1.336458435362332,9930.66666667
51.53217450254848,2.610112783566117,6965.93548387
58.80524132730016,1.820883455624344,5605
56.81325666810509,4.927654716738246,8143
50.75863171355498,1.656238038336927,4772.35294118
55.17386785858809,2.123802527156822,6958.15789474
55.01891774362912,13.393171498159628,3353.33333333
23.12772331154684,6.369375,6004
34.3222869815766,4.021055919904436,8431.40708972
58.80524132730016,1.820883455624344,5605
44.51579404064969,13.258974597125444,2561.63829787
83.19190349084006,145.61986084756484,6442.5
32.27515121682035,4.430137614678901,4564.36734694
34.67978994694298,6.486023668732407,6671.36708861
51.53202437816061,4.9126637554585155,6605.66666667
22.608153184707906,5.380320407822731,3792.84615385
72.83299526707233,7.95683325438181,0
34.853291316526615,5.52419447707225,3489.85714286
44.61688237601818,8.959542555266413,5593.792
43.60791511506059,6.235663106497721,6513.67901235
38.62526967949783,10.74763464479349,5648.69767442
62.17113626528183,4.225352112676056,4655
41.354415813589526,7.000541692828539,4905.55555556
21.568627450980394,2.290605009286009,7980
28.74398652100504,18.15816858339875,5143.16129032
49.19006880976039,12.559609652935384,7585.24
16.617647058823533,7.3631538548479964,478.8
69.70588235294117,13.230639887205697,10275
67.23516602771663,13.47515574403859,5554
49.26470588235294,14.585523491417021,0
53.00510158814656,40.496920161099276,4384
48.188025210084035,26.227713169712054,1600
54.369969434117394,45.03166711444787,5416.4
28.108875128998967,13.315494393476044,2651.42857143
34.8819073083779,14.141566265060241,200
60.624509037541145,28.1367814310637,2734.85714286
13.413110342176088,34.285714285714285,1742.5
53.56474234027531,45.77588920106467,3779.94871795
26.93014705882353,13.010218514526864,3724
59.04549158983427,42.57181642435634,2014.0
32.31474736437403,30.72519083969466,6076.66666667
22.906162464985997,19.239166666666666,3266.66666667
23.529411764705884,7.0625,5655
51.98580241775757,18.88526145299233,3135.33333333
46.3235294117647,3.076923076923077,2660
36.07787550153872,5.896064069642696,8422.11904762
53.89318885448916,9.33115823817292,4011.42857143
17.647058823529413,5.966587112171838,1330
56.81325666810509,4.927654716738246,8143
49.19006880976039,12.559609652935384,7585.24
46.20701527764567,8.054816872771733,7193.96389892
19.7563525978024,12.871944053916584,2718.11428571
72.47291021671826,14.63121801432958,4190
20.487967914438503,6.226404037736406,4741.42857143
20.780454007302456,49.104527806198774,1672.14893617
54.509803921568626,8.673008650365126,1995
38.81607590063132,7.818239741546912,3943.23404255
33.67755190311419,17.291535956237528,1760
46.20701527764567,8.054816872771733,7193.96389892
44.08088235294117,9.532481692741161,2952.46153846
41.634868695853655,15.439193298175693,5040.63636364
59.52074056290513,15.215947460046888,9398.6
54.88580047403576,9.652542730359327,6480.33333333
61.127054712247414,5.78453449333906,11970
62.48700278629202,7.433956185565497,8026.71794872
46.56407454622716,7.327124905287486,2992.5
35.02675384538648,7.385948720266461,5564.30769231
60.179681660054065,11.189815397044516,3970.85714286
31.802443199502022,10.975545832589452,5330.53333333
52.124183006535944,7.769724068399624,2459.2
53.88878278584162,11.669310294277416,3841.66666667
51.578644459260715,10.974380875517694,5630.88888889
46.62376403552873,7.1698974107824744,6824.54545455
41.634868695853655,15.439193298175693,5040.63636364
48.681997308727404,13.07488653576147,5853.33333333
63.049067666282205,34.7042294373189,4790
43.020913733812094,38.216609052882724,7188.83076923
41.909138655462186,15.47788631865734,2276.72727273
39.76206618621479,6.099439737144779,2416.66666667
34.235028071647086,10.953663638593428,100
70.15061452703712,8.618905937426474,10608.5033113
38.02650753224144,11.297781367612771,5328.61157025
45.588235294117645,13.176801644300962,1706.66666667
41.61560820663688,7.989081640781796,4105.71428571
28.13725490196079,15.932383648811443,7650
33.02139037433155,12.053123900486483,1336.66666667
36.6892911010558,12.066201908476387,3302
40.75100806451613,10.530766836410788,6736.31578947
53.447618880732065,21.279291098432044,8661.16129032
26.44432773109244,28.104166666666668,2720
51.03557329494646,13.02963708586883,3188.0952381
24.387254901960787,18.217054263565892,3200
46.49064171122995,10.98731884057971,6000
30.771913508486403,9.986763732627399,4409
36.859774212715394,9.840579710144928,15495
42.58017145957382,11.631313723192312,2665.4
14.691705620363475,9.070761103519633,493.2
12.184873949579831,10.820168794633195,0
14.691705620363475,9.070761103519633,493.2
6.813725490196079,6.170212765957447,0
17.10156229411137,13.090983703102333,1181.47169811
45.170115477020836,2.320458898766219,9482.9
60.26928608569536,2.1650705384372673,10402.4821429
13.200414781297134,6.988636363636363,700
72.99603122150356,12.4270247563327,3442.66666667
43.60831783306208,10.429458057365492,4965.33333333
17.001598958224836,3.827600882283883,8709.65079365
59.45781567290013,9.933139452184252,9921.8
50.60160183999193,9.560531574180823,6457.5
61.0828639966625,10.653066227198899,9398.66666667
59.313386190402476,14.623179611984483,4110
43.33938120702827,6.090861932436115,4630
28.308823529411764,4.129208427548893,600
35.11187482330714,29.256163249004686,1616.92307692
58.80524132730016,1.820883455624344,5605
39.98520579402933,8.160980504587156,4496.2
46.83418823376653,11.807068187592149,7076.14893617
22.35953996983409,12.39459711224965,4322.5
36.935755217005216,5.951423823421188,3803.18181818
47.173497330202565,6.218312802507539,4341.77777778
24.50980392156863,10.708113298127701,7359.33333333
28.794012055929443,7.35508340846495,2493.25
80.5601059198495,90.10273224043716,8246
45.665729527104965,12.665942901330247,800
39.46127347998022,25.5,3325
44.87791036268391,26.273925415784554,6150.92307692
39.10243122288134,20.882983437324103,4478.0
59.43627450980392,10.852272727272727,7980
58.90424473375751,19.718891402714934,8224.69767442
59.987826844097654,19.258479532163744,10280
59.987826844097654,19.258479532163744,10280
34.3222869815766,4.021055919904436,8431.40708972
58.80524132730016,1.820883455624344,5605
61.127054712247414,5.78453449333906,11970
32.23173884938591,9.814333188845543,2217.11111111
78.03925764939947,12.723261606953574,4750.04878049
17.06155727214911,21.096029956003726,2656.01351351
64.55154394953739,3.5660002131305193,7145.25490196
41.27588535414166,10.201742138270694,4276.66666667
41.64473289315726,5.212034825870647,2550.0
36.39736350130712,21.012251552020587,2971.79487179
40.698159268602296,30.466176849708397,6413.3
17.614344273134105,30.842348267860345,2634.26086957
21.514161220043576,11.00325388052498,6356
17.614344273134105,30.842348267860345,2634.26086957
28.108875128998967,13.315494393476044,2651.42857143
46.60406866514454,23.470436534688176,8677.53424658
27.113665905185908,22.6982701265119,6351.53846154
60.10469136856484,14.690721649484535,6235.71428571
49.01937059965715,9.291445608127626,6901.2
51.98580241775757,18.88526145299233,3135.33333333
58.80524132730016,1.820883455624344,5605
43.77323171900864,16.841426732597228,3116.57142857
17.220178174125543,5.811469314631562,5033.53846154
43.77323171900864,16.841426732597228,3116.57142857
56.221589313902854,23.423629386920357,3806.63157895
53.56474234027531,45.77588920106467,3779.94871795
17.220178174125543,5.811469314631562,5033.53846154
49.51949509655571,2.393018674528079,8650.98412698
40.45292507818767,16.749513984345484,2171.5
19.996803069053705,8.267819706498951,2693.71428571
26.12007780408345,11.982232907235838,1619
17.09438677431757,8.848217376254759,1910.0
17.84100596760443,12.476491904041099,900
22.72557243534617,12.54835062719958,1280.92753623
14.807422969187675,4.908534935324998,1127.27272727
24.593792216815153,14.071001032949317,4460.92063492
35.06638164691701,6.324067781251416,5183.64705882
49.39822062046962,6.9014850272867205,4389.37931034
24.977091900590022,9.009960982517924,4227.36842105
22.206259426847662,8.872311420781582,997.777777778
22.206259426847662,8.872311420781582,997.777777778
34.28621151962049,13.11704268561271,1440.0
34.495369293962646,10.792688066078412,1500.4
47.75627162629758,10.292706333973129,2039.33333333
50.4397536134039,13.826620131903791,3543.35294118
13.235294117647058,11.135057471264368,0
47.33455882352941,11.325611325611325,7980
21.176470588235293,6.122448979591836,0
36.470588235294116,9.176182707993474,1064
30.704923273657286,7.322327158356327,1572.46153846
25,6.145833333333333,1600
44.2860553610912,8.859509876872671,3071.41984733
40.318627450980394,5.294166701181719,1995
31.75551470588235,8.758968439327623,2432.42105263
22.72557243534617,12.54835062719958,1280.92753623
20.73529411764706,6.756756756756757,0
15.57471264367816,8.191745036572623,1176.61538462
33.8903743315508,11.09515570934256,1730
18.042195914005017,9.181980078744772,2370
20.073529411764707,7.012424698795181,1330
29.325259515570934,14.463238590711052,2261
24.525373689945198,11.518885605363078,3941.87826087
29.726706472062506,6.4393939393939394,1995
29.726706472062506,6.4393939393939394,1995
32.436110935931595,8.328426754592558,3087.26315789
28.834647433634085,7.796731651376146,3857.22222222
26.847232793713065,11.861840680790756,2113.04761905
27.8318420814023,11.068541705802717,4623.37743191
17.396574014221073,8.942974419035648,3887.5
33.96671826625387,4.9692926112582025,2422.57142857
25.122549019607845,9.40212150433944,1950.66666667
21.691176470588236,10.250331738008976,3013
26.125706581406142,17.57659060035371,2118.94666667
21.38632387758105,4.783549783549783,332.857142857
19.198662223510095,7.285287610619469,1684.76923077
23.525485834136294,8.655572907055392,1581.97560976
12.745098039215689,2.726063829787234,0
22.766106442577026,4.521028037383178,1810.4
20.452477351457134,9.690908027046515,2218.55555556
49.51949509655571,2.393018674528079,8650.98412698
59.52074056290513,15.215947460046888,9398.6
47.95541642566979,2.907298806600195,8758.27027027
52.06582633053221,6.100949878738884,1064
14.228883861236804,7.792316258351893,3101.42857143
22.409041053542083,11.8891452991453,1907.04
9.191176470588236,5.79954954954955,0
18.38235294117647,5.047679324894514,4650
27.165763443123222,5.013667873836963,2281.5
7.352941176470588,4.48125,1862
22.949104141054605,6.956338028169014,922.461538462
15.200378396972823,7.458816287878788,471.111111111
21.03950403690888,5.276490066225165,3990
20.56197478991597,8.10126582278481,1322.5
39.57898676712064,12.885746382078901,1788.57142857
61.12745098039215,6.6954955313600975,1551.875
45.63235294117647,8.220426273670867,3521.42857143
42.689429495202326,9.684437983628076,3671.875
55.617924241857196,8.428405122235157,3946.36363636
48.24131406948745,8.232323232323232,4628.4
42.7654615205766,8.817454545454545,2830
51.98580241775757,18.88526145299233,3135.33333333
26.78018575851393,9.667613636363637,2381.11111111
42.973279737426886,7.615683504062169,3789.42857143
27.759103641456576,5.713099193165639,1750.33333333
17.016806722689076,7.3090909090909095,1767.5
40.18789877181558,10.590126238235834,1539.85882353
38.62750550720845,8.509316770186336,800.769230769
36.71568627450981,4.95,2216.66666667
51.56371320458008,5.52308650157659,1503.27272727
55.56190745528981,6.304945054945055,3894.8
29.595588235294116,6.072985781990521,1981.66666667
