"traffic_index","traffic_co2_index",property_price_to_income_ratio
207.3664229541713,6000.285714285715,17.3956186213
126.45385447451876,5024.533333333334,12.070323488
281.03038987609807,6413.3,30.4661768497
148.31665573727042,5723.636363636364,13.8813674997
180.71892235947269,8422.119047619046,5.89606406964
212.84798537160538,5931.666666666667,19.0408163265
319.63931420884387,4260,13.9693396226
105.07258790397738,5320,3.3706646719
82.48729683834571,2660,14.0863636364
178.6391592665954,6770,13.7510061712
162.06719933675348,5674.666666666666,19.9284957627
151.5149013231164,4750.048780487805,12.723261607
207.37488032392696,5603.181818181819,19.5256593744
233.97107418170995,5855.489795918367,23.6947092108
170.5508573894471,7639.75,13.9352137186
662.7843817191214,6384,30.9659090909
151.47740281280028,6965.849056603773,4.837613643
199.9220078060123,9389.8,6.56423599635
149.35283177964857,6650,5.57227775449
111.95689251967329,5652.5,5.16667700002
90.96080827268787,4034.333333333333,10.4667540207
149.50757780213834,5625.203883495145,5.18978441033
110.96903555662362,4322.5,12.3945971122
216.95231567546222,5994.8,11.4798989573
141.81311237684147,4959.527777777777,4.32887715757
131.25850669916724,4229.2266666666665,4.85205151772
86.17577981659231,2394.2222222222217,5.14311803628
142.81465004425883,4341.777777777778,6.21831280251
137.60636543948138,3072.6956521739135,5.35947951273
97.54122853451214,3990.25,5.56482187798
178.33976013435182,2188.275,20.6698542891
207.0944657759862,5655,7.0625
197.73080032279046,5364,7.59049147728
142.3382700928973,6426.571428571428,8.16135553279
85.98687357475421,2766.4,3.5103993353
146.46229853778127,5212.5,4.11996771136
131.25850669916724,4229.2266666666665,4.85205151772
102.5670540545695,3790.7619047619046,4.65821821782
92.18076645745757,3635.5555555555557,2.93320770049
124.59153193938177,4786.954545454545,7.93270640326
79.46640018290496,2553.6,4.49763948278
109.65656856439777,2909.75,11.3708079204
187.03453742701615,6355.436363636364,13.1806855605
168.80168816728602,5879.515151515153,16.177334527
285.96097197733434,8330,7.22404127881
124.59153193938177,4786.954545454545,7.93270640326
125.25191483442308,3832.5,6.84561491791
136.86928450212005,5277.142857142857,4.83080718412
130.74548458381634,6629.3125,2.21148870449
155.7387021256223,3568.4285714285716,14.4305869301
207.0261142217617,2694.6666666666665,12.3767647538
206.18885127083928,3656.21359223301,23.629308866
208.03664469999512,5237.5,17.4815067496
125.15531916306223,5763.333333333334,23.3796497223
122.72827494460581,3060.6153846153848,14.8712654846
69.34332826883053,1650,34.668251335
145.46064884101855,6268.363636363637,4.13032354911
208.82673588586064,6901.200000000002,9.29144560813
179.30617376897442,5587.862068965516,18.1499347606
112.28139566088213,4496.2,8.16098050459
118.60611541639544,4366.32,3.55715691627
94.47019905608347,2830,8.81745454545
98.51618635219921,4699.333333333334,7.79690270669
178.33976013435182,2188.275,20.6698542891
111.23624900610774,4772.35294117647,1.65623803834
117.92485057405952,3808.9090909090905,3.44277995258
240.65489359852512,11105.528301886794,7.92575087022
171.65994799404902,7958.500000000001,13.1355182407
164.19151905964404,3135.333333333333,18.885261453
145.37774817104145,5117.333333333334,13.2660841201
145.37774817104145,5117.333333333334,13.2660841201
145.37774817104145,5117.333333333334,13.2660841201
113.8652399897747,5290.444444444444,5.20811839791
144.34357751567933,6958.1578947368425,2.12380252716
171.65994799404902,7958.500000000001,13.1355182407
221.42487836456738,10225.940594059404,2.96349502289
101.38838568438231,1539.8588235294117,10.5901262382
170.08872171276573,7085.272727272727,2.11353927654
221.99872862970574,5940.666666666666,13.6956521739
179.30617376897442,5587.862068965516,18.1499347606
283.77352931608107,8224.697674418605,19.7188914027
123.33088570730796,6738.666666666666,2.41156668872
124.59153193938177,4786.954545454545,7.93270640326
67.99532886737884,1330.8,8.125
136.2684701735875,6308,2.96280084142
82.41998106394492,2252.153846153846,7.51877346683
349.49111251047924,9500,7.8573852535
138.93292187692026,1672.1489361702131,49.1045278062
159.34583704179974,3943.2340425531916,7.81823974155
212.07964251164813,10402.482142857141,2.16507053844
159.36906774476796,4297.9418604651155,14.5613002368
102.5670540545695,3790.7619047619046,4.65821821782
178.31086764073106,5554.88695652174,6.88978524649
124.59153193938177,4786.954545454545,7.93270640326
151.47740281280028,6965.849056603773,4.837613643
349.49111251047924,9500,7.8573852535
247.04685319749925,12674.117647058823,10.97826421
190.1681884192918,5648.697674418605,10.7476346448
112.1471226667711,5605,1.82088345562
212.07964251164813,10402.482142857141,2.16507053844
212.07964251164813,10402.482142857141,2.16507053844
183.24863785011644,8187.499999999999,2.11262229875
123.54651682342435,3789.428571428571,7.61568350406
207.0944657759862,5655,7.0625
208.82673588586064,6901.200000000002,9.29144560813
319.59136204174706,6102.5,13.0463115767
153.4455266289404,1563,9.13259261613
121.59089914848177,4190,14.6312180143
106.6693734456617,4598,11.8865893196
147.52639022718574,4252.5,15.1119295935
50.71314185409817,400,20.7236842105
101.35985536426442,4524.8,9.83333333333
110.96903555662362,4322.5,12.3945971122
148.29117466796762,7361.029411764705,2.78842519747
178.33976013435182,2188.275,20.6698542891
140.23578283044853,3466.6666666666665,4.2801704459
92.18076645745757,3635.5555555555557,2.93320770049
158.07137455462993,4077.142857142857,18.8583706396
116.56631461567761,5873.360000000001,3.1712460983
131.25328495021546,2860,9.39855984624
92.02870516474582,2960,4.69200348549
102.10541823699018,4699.333333333334,4.32881271093
117.76873933769464,6384,16.0421170654
82.14601642783965,2284.0533333333333,3.58333333333
184.39401901199463,7780.839333333334,11.1648237495
128.35057952977263,3369.333333333333,6.40372804987
319.59136204174706,6102.5,13.0463115767
249.5489219184617,6691.538461538461,8.08333333333
251.2678146312763,9474.63551401869,16.0440466146
181.79142481288116,3952.8571428571427,11.6985933972
89.20906760037589,3297.666666666667,13.8764945652
221.54658992940554,9228,23.1342784368
171.10232317457832,8801.666666666666,5.92143830128
151.47740281280028,6965.849056603773,4.837613643
178.25935929335256,4560.888888888889,5.93437164538
108.4131200521947,4902,3.32787031766
119.15157161187867,5852,2.46111751192
73.72351157351103,2422.5714285714284,4.96929261126
162.7169207168991,3325,7.44827278003
86.8283134037062,1885,7.49190938511
164.4422642525255,6096.666666666668,9.17402264853
126.09227289855423,7093.333333333334,3.32899440104
155.7387021256223,3568.4285714285716,14.4305869301
169.7442039087836,9398.666666666668,2.14562528503
291.3151387671851,5763.333333333334,15.9090909091
130.74548458381634,6629.3125,2.21148870449
117.7045367497631,6004,6.369375
121.59089914848177,4190,14.6312180143
195.61050637428414,7161.784615384616,8.60107652785
88.33792637694663,3990,5.20612386035
113.08211913295223,5586,5.04558300783
195.61050637428414,7161.784615384616,8.60107652785
112.1471226667711,5605,1.82088345562
185.46042915709975,9482.9,2.32045889877
112.1471226667711,5605,1.82088345562
140.23578283044853,3466.6666666666665,4.2801704459
117.92485057405952,3808.9090909090905,3.44277995258
139.43316255018746,4005.714285714286,6.37456345789
209.39085677219165,7562.428571428572,2.15266770267
40.130889615277155,532,5.75178884519
71.66613514000383,1450.9090909090908,5.94700252799
108.6288066701936,2839.3333333333335,8.05874492091
124.68298738408836,6070.5,2.93674770726
221.42487836456738,10225.940594059404,2.96349502289
176.46726754089434,8431.407089719627,4.0210559199
102.74793799678706,4640.222222222222,2.35589616009
144.14027107723462,4928.521739130434,2.41388432347
118.50043645008043,5368.363636363637,2.70743303744
103.65418502492786,4775.333333333333,3.63970060678
195.61050637428414,7161.784615384616,8.60107652785
109.77573509338428,4935.777777777778,1.85757274951
185.46042915709975,9482.9,2.32045889877
194.51328576574076,7145.254901960784,3.56600021313
136.05414666026343,6902,2.3261514455
164.83680271095793,7850.666666666667,1.46629995442
124.894897571354,5805.314285714286,2.22669596467
168.32904545956228,8650.984126984125,2.39301867453
171.46504701027325,8586.257425742575,4.72692136424
113.48086133989457,5110,2.30519557147
238.32888087989596,11392.275862068966,1.59496727852
148.04811695782533,8212.75,1.88825183696
124.92094528681446,5865.882352941177,2.05159836664
172.19350838415798,8512,7.08068629781
111.0369141827434,4884.727272727273,3.20974646728
105.81852365599809,3635.333333333333,8.69385723866
167.43692980796726,7492.333333333334,2.276810864
98.29619261413444,4743.666666666666,2.50350286036
213.7947407100651,10688,8.57705203196
88.39916490782208,3830.4,2.88651576919
144.34357751567933,6958.1578947368425,2.12380252716
24.47213595499958,0,2.00165407733
103.98870127978995,2748.666666666667,1.73376202254
171.02203379244412,9350.923076923076,1.97301334006
139.43316255018746,4005.714285714286,6.37456345789
120.87274206951668,6551.481481481482,2.04580077377
142.93732574864083,6550.813559322034,2.77528638488
69.42498836064695,2460.5,2.63955833996
115.17237636006537,4235.538461538462,2.01943175052
240.65489359852512,11105.528301886794,7.92575087022
129.88811221968277,6498,2.69891562932
89.72694688123805,4078.666666666667,2.02763710126
108.34560566871323,4804.75,3.31375420031
117.78931775097531,6295.333333333334,1.37735378433
215.23234934341272,10370.285714285712,6.03774216308
133.29468980310625,6937.0526315789475,2.80215977528
151.80596833555157,7050.2307692307695,3.10803721429
139.9111118663907,7891.333333333334,1.70337246864
156.87442222987676,6079.333333333334,4.20490809919
165.3669205704717,3210.9454545454546,11.2281798499
129.68891323837198,4575.818181818181,6.23985596512
119.15157161187867,5852,2.46111751192
99.69346156235058,4631.529411764705,2.80048760287
171.98355618205153,9159.433962264151,2.85131921551
199.65958025789217,8089.135135135135,3.20835858397
148.29117466796762,7361.029411764705,2.78842519747
183.24863785011644,8187.499999999999,2.11262229875
151.47740281280028,6965.849056603773,4.837613643
155.3453303482514,8060.25641025641,2.62464446036
117.84904538935609,6206.666666666666,3.56121968873
92.18076645745757,3635.5555555555557,2.93320770049
121.22512437411372,6270,2.33224621392
123.47284449527669,6424.974358974358,3.60873502386
126.80425623805324,6426.307692307692,2.26758612151
117.92485057405952,3808.9090909090905,3.44277995258
156.25994629573242,7065.822222222223,3.63922688311
130.74548458381634,6629.3125,2.21148870449
180.71892235947269,8422.119047619046,5.89606406964
208.82673588586064,6901.200000000002,9.29144560813
173.38180001755094,8537.387755102041,5.97183400842
202.71572533840578,7917.91724137931,6.22742641158
116.56631461567761,5873.360000000001,3.1712460983
265.22321116911723,13338,3.58954556753
175.22547068428932,9439.589743589744,3.06113541077
222.29550376024582,9930.666666666668,1.33645843536
141.38404731095935,6965.935483870967,2.61011278357
112.1471226667711,5605,1.82088345562
193.2208993977159,8143,4.92765471674
111.23624900610774,4772.35294117647,1.65623803834
144.34357751567933,6958.1578947368425,2.12380252716
153.01983275677435,3353.333333333333,13.3931714982
117.7045367497631,6004,6.369375
176.46726754089434,8431.407089719627,4.0210559199
112.1471226667711,5605,1.82088345562
107.77165621143378,2561.6382978723404,13.2589745971
182.54077736948165,6442.500000000001,145.619860848
129.16714552575516,4564.367346938776,4.43013761468
182.91709115939318,6671.367088607594,6.48602366873
120.2293281679047,6605.666666666666,4.91266375546
98.8362131905058,3792.846153846154,5.38032040782
24.47213595499958,0,7.95683325438
94.47542301777294,3489.8571428571427,5.52419447707
169.180480544778,5593.7919999999995,8.95954255527
171.70785867233013,6513.679012345679,6.2356631065
190.1681884192918,5648.697674418605,10.7476346448
97.70183631627692,4655,4.22535211268
143.41927147464213,4905.555555555556,7.00054169283
139.08514882283623,7980,2.29060500929
172.19123232523975,5143.1612903225805,18.1581685834
248.9041856192904,7585.24,12.5596096529
42.75446944200823,478.8,7.36315385485
281.41208870981745,10275,13.2306398872
291.30793542183187,5554,13.475155744
0,0,14.5855234914
128.97760489908976,4384,40.4969201611
275.403551637835,1600,26.2277131697
192.35707527475842,5416.400000000001,45.0316671144
142.07706715943942,2651.4285714285716,13.3154943935
231.83767570166316,200,14.1415662651
120.93777971869483,2734.857142857143,28.1367814311
140.8304751379701,1742.5,34.2857142857
208.3664091110095,3779.948717948718,45.7758892011
104.25858041364101,3724,13.0102185145
112.88535704700303,2014.0000000000002,42.5718164244
160.82916498307893,6076.666666666668,30.7251908397
159.20639515507506,3266.666666666667,19.2391666667
207.0944657759862,5655,7.0625
164.19151905964404,3135.333333333333,18.885261453
792.3646162353126,2660,3.07692307692
180.71892235947269,8422.119047619046,5.89606406964
162.39047666992084,4011.4285714285716,9.33115823817
122.4325385901326,1330,5.96658711217
193.2208993977159,8143,4.92765471674
248.9041856192904,7585.24,12.5596096529
243.9431348536833,7193.963898916967,8.05481687277
138.45973668495412,2718.1142857142854,12.8719440539
121.59089914848177,4190,14.6312180143
174.89265467619265,4741.428571428572,6.22640403774
138.93292187692026,1672.1489361702131,49.1045278062
297.59354996586717,1995,8.67300865037
159.34583704179974,3943.2340425531916,7.81823974155
104.75828993168965,1760,17.2915359562
243.9431348536833,7193.963898916967,8.05481687277
161.07096770429993,2952.4615384615386,9.53248169274
201.3050824809555,5040.636363636363,15.4391932982
278.35482085283667,9398.6,15.21594746
283.19887711493806,6480.333333333334,9.65254273036
227.23504950455197,11970,5.78453449334
184.22817796759148,8026.717948717948,7.43395618557
134.5463789417763,2992.5,7.32712490529
188.84916516884792,5564.3076923076915,7.38594872027
146.97800807834355,3970.857142857143,11.189815397
170.6483566054205,5330.533333333335,10.9755458326
74.82564837408746,2459.2,7.7697240684
128.64808542332563,3841.6666666666665,11.6693102943
284.9261474352936,5630.8888888888905,10.9743808755
196.94253706679677,6824.545454545455,7.16989741078
201.3050824809555,5040.636363636363,15.4391932982
251.1113896653815,5853.333333333333,13.0748865358
237.0131746233372,4790,34.7042294373
275.7361541754977,7188.830769230769,38.2166090529
88.47563267406204,2276.727272727273,15.4778863187
87.2472632903282,2416.666666666667,6.09943973714
87.59509839039566,100,10.9536636386
220.70857768870397,10608.503311258277,8.61890593743
196.57111988860436,5328.611570247933,11.2977813676
72.35186022885506,1706.6666666666665,13.1768016443
119.48233992774522,4105.714285714285,7.98908164078
251.90745746869808,7650,15.9323836488
359.6380821459096,1336.6666666666667,12.0531239005
126.90323886615687,3302,12.0662019085
196.68935728982245,6736.315789473683,10.5307668364
281.74631399493785,8661.161290322581,21.2792910984
89.16315386149675,2720,28.1041666667
111.49105708439303,3188.0952380952376,13.0296370859
88.69914022192721,3200,18.2170542636
160.7659913799411,6000,10.9873188406
138.89912878510202,4409,9.98676373263
423.9726128036167,15495,9.84057971014
110.63692731965922,2665.4,11.6313137232
88.14733755306321,493.2,9.07076110352
9.64575131106459,0,10.8201687946
88.14733755306321,493.2,9.07076110352
145.14902115512422,0,6.17021276596
128.4068295774684,1181.4716981132076,13.0909837031
185.46042915709975,9482.9,2.32045889877
212.07964251164813,10402.482142857141,2.16507053844
180.10733232048037,700,6.98863636364
108.76281696912321,3442.6666666666665,12.4270247563
112.64516356116887,4965.333333333334,10.4294580574
196.88908467926848,8709.650793650793,3.82760088228
185.9039108361566,9921.8,9.93313945218
119.92583030145575,6457.5,9.56053157418
172.12720542459397,9398.666666666668,10.6530662272
128.0030015615866,4110,14.623179612
223.08003723142374,4630,6.09086193244
46.353259030356526,600,4.12920842755
206.99489249672115,1616.923076923077,29.256163249
112.1471226667711,5605,1.82088345562
112.28139566088213,4496.2,8.16098050459
178.71693299862804,7076.1489361702115,11.8070681876
110.96903555662362,4322.5,12.3945971122
104.56659692593459,3803.181818181818,5.95142382342
142.81465004425883,4341.777777777778,6.21831280251
141.1512980681611,7359.333333333334,10.7081132981
91.86586737638282,2493.2500000000005,7.35508340846
148.74833401376256,8246,90.1027322404
105.3244636161266,800,12.6659429013
97.20293154494343,3325,25.5
141.47314146408743,6150.923076923076,26.2739254158
116.4592577550391,4477.999999999999,20.8829834373
139.8799051950839,7980,10.8522727273
283.77352931608107,8224.697674418605,19.7188914027
278.88980905111856,10280,19.2584795322
278.88980905111856,10280,19.2584795322
176.46726754089434,8431.407089719627,4.0210559199
112.1471226667711,5605,1.82088345562
227.23504950455197,11970,5.78453449334
97.83700356709723,2217.1111111111113,9.81433318885
151.5149013231164,4750.048780487805,12.723261607
154.96915219865227,2656.0135135135138,21.096029956
194.51328576574076,7145.254901960784,3.56600021313
125.58445451864108,4276.666666666667,10.2017421383
82.9147318546648,2550.0000000000005,5.21203482587
153.04745560991023,2971.794871794872,21.012251552
281.03038987609807,6413.3,30.4661768497
112.68068988606522,2634.2608695652175,30.8423482679
133.1362511256235,6356,11.0032538805
112.68068988606522,2634.2608695652175,30.8423482679
142.07706715943942,2651.4285714285716,13.3154943935
218.0495510136205,8677.534246575342,23.4704365347
133.08214728734401,6351.538461538461,22.6982701265
161.99869769015825,6235.714285714286,14.6907216495
208.82673588586064,6901.200000000002,9.29144560813
164.19151905964404,3135.333333333333,18.885261453
112.1471226667711,5605,1.82088345562
123.1759386545147,3116.5714285714284,16.8414267326
111.63878790728393,5033.538461538462,5.81146931463
123.1759386545147,3116.5714285714284,16.8414267326
122.46554927491039,3806.631578947369,23.4236293869
208.3664091110095,3779.948717948718,45.7758892011
111.63878790728393,5033.538461538462,5.81146931463
168.32904545956228,8650.984126984125,2.39301867453
153.25886303639945,2171.5,16.7495139843
111.32911308165477,2693.714285714286,8.2678197065
93.43507897665427,1619,11.9822329072
94.77660972830478,1910.0000000000002,8.84821737625
109.47279917022293,900,12.476491904
73.888120728482,1280.927536231884,12.5483506272
63.66737382997463,1127.2727272727273,4.90853493532
120.70285337340731,4460.920634920635,14.0710010329
163.7802967815794,5183.64705882353,6.32406778125
131.17727418106654,4389.379310344827,6.90148502729
175.51501027220908,4227.368421052632,9.00996098252
69.50938296687173,997.7777777777778,8.87231142078
69.50938296687173,997.7777777777778,8.87231142078
78.58403896175639,1439.9999999999998,13.1170426856
70.66701324326294,1500.4,10.7926880661
70.39331453986425,2039.3333333333335,10.292706334
122.28015987246069,3543.3529411764703,13.8266201319
29.7538103641662,0,11.1350574713
139.8991923554954,7980,11.3256113256
10.82842712474619,0,6.12244897959
58.54323556363359,1064,9.17618270799
78.22082795671366,1572.4615384615386,7.32232715836
238.22002691772454,1600,6.14583333333
112.77121227675954,3071.419847328244,8.85950987687
69.398809716079,1995,5.29416670118
111.37446300985891,2432.421052631579,8.75896843933
73.888120728482,1280.927536231884,12.5483506272
15.464101615137753,0,6.75675675676
67.33299038157956,1176.6153846153845,8.19174503657
58.51954139105936,1730,11.0951557093
87.4423560120122,2370,9.18198007874
56.4894394802333,1330,7.0124246988
83.47325989489802,2261,14.4632385907
135.45729663382627,3941.8782608695656,11.5188856054
75.94252922000935,1995,6.43939393939
75.94252922000935,1995,6.43939393939
85.79916006137736,3087.2631578947367,8.32842675459
98.68533817226603,3857.2222222222217,7.79673165138
84.9764564684788,2113.0476190476193,11.8618406808
173.85914555087754,4623.377431906614,11.0685417058
106.80186914188559,3887.5,8.94297441904
73.72351157351103,2422.5714285714284,4.96929261126
83.71126458782342,1950.6666666666665,9.40212150434
93.31158860803313,3013,10.250331738
108.43561897155163,2118.946666666667,17.5765906004
69.81567659638334,332.8571428571429,4.78354978355
76.45804200799606,1684.7692307692307,7.28528761062
89.01207574631948,1581.9756097560974,8.65557290706
63.57011619141244,0,2.72606382979
153.0335533965985,1810.4,4.52102803738
105.4423340472977,2218.555555555555,9.69090802705
168.32904545956228,8650.984126984125,2.39301867453
278.35482085283667,9398.6,15.21594746
171.96422895477733,8758.27027027027,2.9072988066
51.52838470487168,1064,6.10094987874
122.13601702089557,3101.4285714285716,7.79231625835
116.16746364123286,1907.04,11.8891452991
63.57011619141244,0,5.79954954955
212.08544784807358,4650,5.04767932489
78.63136325693074,2281.5,5.01366787384
56.549002105294186,1862,4.48125
97.3732988191302,922.4615384615385,6.95633802817
63.265171158909965,471.11111111111114,7.45881628788
100.15226716804311,3990,5.27649006623
100.3349924881132,1322.5,8.10126582278
111.55895330543282,1788.5714285714284,12.8857463821
76.3875961166982,1551.875,6.69549553136
117.83616879122243,3521.4285714285716,8.22042627367
126.8934623007581,3671.875,9.68443798363
121.05421464435385,3946.3636363636365,8.42840512224
146.4745096101912,4628.4,8.23232323232
94.47019905608347,2830,8.81745454545
164.19151905964404,3135.333333333333,18.885261453
86.09057313834384,2381.111111111111,9.66761363636
123.54651682342435,3789.428571428571,7.61568350406
75.48302889968707,1750.3333333333335,5.71309919317
130.93033811810267,1767.5,7.30909090909
101.38838568438231,1539.8588235294117,10.5901262382
59.730217066087846,800.7692307692307,8.50931677019
79.08920232937112,2216.666666666667,4.95
92.55227101463683,1503.2727272727273,5.52308650158
100.70938904105395,3894.8,6.30494505495
78.42255901120848,1981.6666666666667,6.07298578199
71.44816515516047,1949.6666666666667,6.07142857143
99.9650471956716,2531.142857142857,6.25641025641
26.14213562373095,200,6.4
177.85806598343757,960,4.546875
88.08410411177148,2227.9166666666665,10.654566287
109.02092396816269,550,8.67469879518
18.872983346207416,0,3.09812093228
101.52800384359134,2226.4102564102564,10.0500115158
71.96939780473112,479.2,5.96324888364
63.20742783714118,1126.6666666666667,3.38734536212
