"purchasing_power_incl_rent_index","restaurant_price_index",cpi_index
31.046725078092415,29.46516239240784,41.6345578265
21.863912347996354,29.717649106116497,43.9028028203
41.115915307023755,32.037949079879866,40.6959568054
26.913126573801243,33.014254663216846,41.9819482497
35.72798938750338,38.82539299659149,44.477339294
37.56684140445411,35.045158473543495,42.3595164316
22.063891067955645,37.09566044619278,44.0407160782
124.5450714148292,72.53860453119383,75.2912217443
99.6084403085944,64.8356396218691,63.4071529479
104.34697775219797,58.105272325312086,57.3227789188
75.5333281190347,78.84441011805602,81.5920466402
121.78543414231855,62.55328925310685,73.0917616947
131.87066261927944,68.67097440142206,68.9752520328
94.3407028023655,85.50124060853491,71.7447772882
105.62330619138834,57.171527630240405,64.5264851229
123.30740352781075,61.73140331740436,65.6252366676
131.35362741066598,60.355858265037995,65.4922109393
118.51018238257392,63.7629332242559,67.977392594
123.59655772975412,60.0927856024085,61.0714128798
103.54786545585179,68.90207139805433,69.11407429
107.06283747418273,65.35021923799334,64.5648656681
95.61800830953707,86.08655880830051,81.6550862144
80.3411744865382,52.58200951148467,62.4293891015
145.5986476743352,58.74188479900228,59.939939458
119.99026872158207,60.48868695648705,66.574657324
104.56729493959966,60.319124682797984,64.5564797191
103.2377707593015,64.22661214202797,73.7868833068
131.35362741066598,60.355858265037995,65.4922109393
106.19432002380465,60.4900522354786,67.5241469474
126.5347831509162,68.20763135186553,66.0202780176
100.20994450633043,61.57753456669164,67.1469008004
101.30623619051372,66.03670672752523,73.5376901527
108.65798324317358,61.45723188066046,66.6554030093
86.19609534291207,76.66495757930846,81.3088542473
90.12423131435673,68.0381602911054,69.413660125
132.81305194296002,69.22928649750502,78.0350252044
100.20994450633043,61.57753456669164,67.1469008004
114.65160969373815,61.70228084079724,60.9593204922
107.64882027002338,59.82668932985198,61.716633114
132.78892686844847,60.41910468272695,62.5845037877
52.04373745079879,52.84222054685345,51.0262518601
41.64338791893314,22.64140298839017,31.2430843089
31.044599539769973,25.85322807801352,32.9290662994
32.78509375106179,19.48907762669247,32.6528030027
41.48212933075723,27.47230278182639,34.7674441799
64.46334472298258,82.07956186891438,76.9268827443
48.69058555406776,18.301676623253506,25.3393180169
163.04297212083395,86.24448274005788,77.1205927539
131.57292520261336,93.51422064609748,92.3859908893
31.62368536942338,22.679799172079964,31.1446366177
110.94978673133949,84.10919628853975,69.4789374743
132.98443472998056,58.57376342863149,64.1179809111
89.87150532191144,69.78607112305201,72.862695112
95.0911687001691,83.77157858827223,66.7549287355
95.61800830953707,86.08655880830051,81.6550862144
133.09313190338904,60.51913937048054,60.6648885922
110.57445423605262,72.44120678315029,75.033449299
108.72813121709099,86.83453416484598,79.7862716704
27.744219358170785,42.502932122563536,45.9507779153
89.18557767777297,84.51129228520784,84.2329519634
34.10257083490047,36.29688576765001,47.2325849913
34.10257083490047,36.29688576765001,47.2325849913
34.10257083490047,36.29688576765001,47.2325849913
101.91263200051853,72.52107864136794,81.5268113418
113.54549361872479,71.14553752920834,67.3096212025
27.744219358170785,42.502932122563536,45.9507779153
143.69882113958954,72.21754461181233,72.4772369001
104.00535260534922,56.36814457603339,68.2149351884
120.63682042489796,60.31225186199294,63.1656371302
91.75210938205521,64.56663073128297,65.1998965489
31.62368536942338,22.679799172079964,31.1446366177
38.61104750669783,24.41570128969025,39.1473659539
130.29415110154542,63.676585232701285,62.1107103353
100.20994450633043,61.57753456669164,67.1469008004
79.71354267058973,55.53913584935513,56.5781890437
105.74069827962427,58.47117436881029,64.4384498958
94.09186592311148,63.681476759197544,64.3820128487
35.74087815682752,39.10335761783112,56.1501426403
69.08168291797097,56.379598417697686,77.9940938822
61.43884406064895,17.163109399451134,23.9066864709
147.83227702335512,77.45335453405808,64.3053917765
37.88215865600411,26.031174188589663,30.3186508437
106.19432002380465,60.4900522354786,67.5241469474
109.92684957951946,59.58457669348144,62.7280670596
100.20994450633043,61.57753456669164,67.1469008004
124.5450714148292,72.53860453119383,75.2912217443
35.74087815682752,39.10335761783112,56.1501426403
42.52697926259745,34.117299124238755,43.7136177122
123.42897267173632,71.30059809384164,79.59413602
120.28657055303577,60.393317750031514,63.3275052658
147.83227702335512,77.45335453405808,64.3053917765
147.83227702335512,77.45335453405808,64.3053917765
107.84471372989657,70.31536773901156,75.8804780631
103.94432874126996,71.81208787037457,73.8656868643
80.3411744865382,52.58200951148467,62.4293891015
131.57292520261336,93.51422064609748,92.3859908893
36.42683989752603,32.95154620058957,38.0564827204
51.96009614038785,33.90422225597219,30.2109250001
29.6341648973799,28.230975867172937,38.6769475294
34.707006908370666,31.295326045492782,41.9170786661
23.22857721946602,19.11544547998048,25.1648277667
25.52237828781032,38.91748489847953,35.2297599253
121.20463987590773,76.72382241311907,70.0817312076
94.3407028023655,85.50124060853491,71.7447772882
138.6298304477653,72.02586881072257,66.4425870456
95.61800830953707,86.08655880830051,81.6550862144
109.57637279249523,68.07372703277173,68.9118617391
126.5347831509162,68.20763135186553,66.0202780176
81.73505047533067,83.209891625273,74.9352787576
115.95772473304203,71.049870814964,66.4645767015
106.95854662853186,81.4434970840564,74.2443206936
57.230881078480266,25.908087289302973,30.0288843271
53.464985171214366,30.0014445258772,33.4245980161
31.797499652115697,28.141351913367767,32.2329312311
58.870169851670504,26.05531125272156,28.7911215238
50.21578829962967,28.427189462867307,32.2468486801
55.7476383687882,31.07400479764817,33.538530936
36.42683989752603,32.95154620058957,38.0564827204
42.94838198715181,31.47409848541684,30.7517368906
48.36608102200209,29.523058187080014,33.9930987274
28.590632438746756,24.60164236947467,30.8385285708
40.482561284390385,27.373045614365548,33.3192946717
48.744589086434246,29.189158065427467,33.0396392332
47.967462461090555,33.66509536279201,35.4961969018
124.5450714148292,72.53860453119383,75.2912217443
100.82450653787333,63.13926624421106,70.3552143072
115.38967975503893,61.837697764946334,67.9098895235
126.99091904665738,56.42532949813916,62.4032203601
78.55382657383242,29.803010093315724,41.3346329505
64.46733073800537,50.53558808325216,68.7343725655
88.24998004943933,53.71695965976874,55.8985408143
29.567983413311637,32.978987430835446,44.4300090074
70.47610615962328,28.100407051872438,33.4445872907
52.04373745079879,52.84222054685345,51.0262518601
85.99289266643098,72.05897162705516,81.5957026444
67.61913167541378,63.04630314814155,55.8704863132
132.78892686844847,60.41910468272695,62.5845037877
40.010397885956294,24.128763907817426,28.7288324433
29.6341648973799,28.230975867172937,38.6769475294
118.6373082324226,82.57931767112355,83.6703329706
73.9882835369721,45.665175416498656,71.1910935105
82.76690703974452,58.29239024513271,64.6112977531
118.6373082324226,82.57931767112355,83.6703329706
120.28657055303577,60.393317750031514,63.3275052658
143.72941575725577,76.11285503515826,74.9882408862
120.28657055303577,60.393317750031514,63.3275052658
109.57637279249523,68.07372703277173,68.9118617391
110.57445423605262,72.44120678315029,75.033449299
114.64000674212795,83.53469030678075,83.8174366304
68.5759676919725,35.95403369316922,42.0237965449
58.339598525963666,29.70598641783992,35.7267885453
92.44212112070986,79.52731580131064,71.6864820443
23.944833803344302,31.78698582447729,37.2258286834
121.46264569182988,64.95388261618379,64.5746568427
143.69882113958954,72.21754461181233,72.4772369001
141.2937413753897,75.50092276066064,71.2159635791
140.66686568804755,65.93966198728441,67.7227788854
126.68008283925775,78.49257389908092,75.0788835337
104.70159522667713,66.12423569945963,71.6898123552
119.85795794280494,62.55868500577921,58.3852606178
118.6373082324226,82.57931767112355,83.6703329706
108.34418207905294,75.91088270674454,72.1601572559
143.72941575725577,76.11285503515826,74.9882408862
131.27397346906855,80.9105290027638,78.6917558849
125.79676568715531,59.60486199977954,64.1144344923
111.26635902927207,70.4774966028209,70.8766163898
126.55057630037916,66.07264820140932,66.468250334
156.07996252699058,72.05303933743255,67.2825228519
127.59419656312264,76.62711360105962,71.1314727266
133.25647927960617,58.641111022741434,56.4657263966
99.61991062818934,56.33695858331132,60.5628468735
120.13718323103555,59.584650860859156,60.983989196
132.79374087164805,69.71643073175424,67.4546086065
157.06194023650542,68.53323454723362,68.1765479674
101.58281923515815,93.5554690883458,69.1275239409
92.262829975077,67.98159276995712,78.1944625885
117.59359851533593,66.67630002032688,64.8328433314
132.69048490242653,61.93412295365726,60.9683134954
100.6515115959321,82.8453710666136,96.2133054363
67.80798230207434,56.03659124792165,69.4079459695
113.54549361872479,71.14553752920834,67.3096212025
149.90532996012936,56.67354791203859,61.1596392893
94.02368956867923,64.95924410130662,80.9899044276
132.02763665194993,69.17003960211217,69.7359577823
114.64000674212795,83.53469030678075,83.8174366304
130.4370894791797,74.64326981305224,69.2787614412
133.8964830989379,71.2143218697687,67.7034232495
122.3460332113858,56.79659705348874,61.8049699185
131.44784385818113,63.00209526045671,60.9737482399
108.72813121709099,86.83453416484598,79.7862716704
109.81937445063473,71.66097448306869,65.142020305
122.81149156964494,63.25288520687295,63.5030329756
133.74302110413427,64.91593894304008,63.6933284086
128.28458328392418,66.71220139944869,66.0536619428
85.21988634099672,83.14654532970542,80.8921119005
100.4878476200258,76.29359329056716,71.1346754184
127.59235591610714,77.72803163674362,75.1788250233
124.91878730671498,57.881105217174344,55.4760220894
87.82224492555596,76.0375809198182,82.2476974359
99.99999999999997,100,100
130.63511521462198,77.78377010746303,83.6869536497
126.99091904665738,56.42532949813916,62.4032203601
126.51677731281859,63.92080801510234,65.7746260901
118.37696334229652,68.43851157908449,67.7883046526
116.68815079840056,75.22524577231646,80.6375590411
138.6298304477653,72.02586881072257,66.4425870456
107.84471372989657,70.31536773901156,75.8804780631
124.5450714148292,72.53860453119383,75.2912217443
155.54761994736154,65.19052964768719,70.1984609332
130.97896881053487,62.242899961436,61.7508154507
126.5347831509162,68.20763135186553,66.0202780176
81.35017873861582,71.69614382395217,75.7098380214
132.43854960013707,76.93162063463362,78.6180598026
138.97203643819546,70.91473430577767,67.4128168405
110.57445423605262,72.44120678315029,75.033449299
143.17523484885288,64.80191122872647,64.1259246651
132.78892686844847,60.41910468272695,62.5845037877
137.5098098135503,79.15561506114422,73.0373358663
131.57292520261336,93.51422064609748,92.3859908893
170.24840402112616,82.18424000964404,77.4456930055
137.6343179522255,82.52432756982398,84.8283186479
115.95772473304203,71.049870814964,66.4645767015
123.00477219825481,74.53353144880258,73.7741865821
128.26729872034073,71.96670962893187,69.3564190731
127.41243366469266,56.557348424585676,60.0264803125
113.93162302674813,67.93792622572481,69.0403322606
120.28657055303577,60.393317750031514,63.3275052658
123.45574311283573,86.7112027866545,93.1329625805
133.09313190338904,60.51913937048054,60.6648885922
113.54549361872479,71.14553752920834,67.3096212025
50.74996157234919,53.8458738438684,57.5186653221
40.010397885956294,24.128763907817426,28.7288324433
141.2937413753897,75.50092276066064,71.2159635791
120.28657055303577,60.393317750031514,63.3275052658
78.1593262083418,58.60393268111225,60.385036896
4.188847559441646,21.511948518890545,25.3375857457
122.13778065616256,68.05652591848028,71.1435451917
130.33963199564363,75.60170617965731,71.8334590234
115.17207008405062,69.85265480389029,75.3402254943
147.20492900611194,70.07922871244934,70.9640901991
73.91864398585999,82.53843285080805,102.82706613
116.39515807743328,70.75058218306431,71.5408134523
119.68350413522973,71.260548957311,73.5136085102
131.81916858133826,78.89752959274064,75.4625711591
123.42897267173632,71.30059809384164,79.59413602
106.30762093440644,76.80000528658422,76.2701071762
49.12726321586335,23.021088686921843,34.6475983967
150.77347840782608,60.38336944303556,70.3158991807
31.58119376378574,31.012040947734903,29.7482851894
42.091157348771304,27.103255179107798,37.9095870936
126.21821915985963,64.66639081411277,63.9980858678
41.15735870363456,20.801948036870257,32.4459454205
38.01205335946738,20.51910512645323,33.1145519177
38.65892760249336,30.413205878614225,37.8104200315
16.257950927508485,25.554305878396615,46.9000312064
10.2841838916322,23.925736570663585,49.6521398109
70.6880358330642,36.42369233683206,43.5946948847
80.92257702049143,26.864604894361747,37.4314416583
68.44368321212161,27.550708118790023,42.4971772215
75.10773221674654,25.806597974650668,40.3425112013
59.133675878001426,28.1850020382453,40.7259566432
63.31357511146556,38.151456278325426,49.7074260738
69.98498967830231,28.305643705539584,35.0067461735
81.23362444461745,31.178155899531372,40.5600686983
64.73293591508006,30.46387132412952,38.2550062341
59.196994318345055,28.51169671274653,44.0794698719
80.3411744865382,52.58200951148467,62.4293891015
89.18557767777297,84.51129228520784,84.2329519634
42.27184244558981,37.27905602406933,53.5036229329
137.5098098135503,79.15561506114422,73.0373358663
31.021274540166804,37.02832658223092,51.3255527251
83.62911201043703,25.541177266796026,31.8746811458
123.45574311283573,86.7112027866545,93.1329625805
42.091157348771304,27.103255179107798,37.9095870936
88.49696764319052,19.702472861522594,27.1982515955
34.6822143212646,27.138405512378895,28.6897000075
29.6341648973799,28.230975867172937,38.6769475294
103.79595068141039,79.64883674523011,96.3727434099
69.08168291797097,56.379598417697686,77.9940938822
54.11303481216401,18.561919677996215,22.8617604208
61.43884406064895,17.163109399451134,23.9066864709
58.43571403830392,20.643498602402452,23.8014830817
88.49696764319052,19.702472861522594,27.1982515955
63.0928744660075,15.835937135830925,22.2381932567
62.66489809155191,15.435616948777048,24.6688733914
63.792020916256845,24.100901910539086,27.364009448
53.2554749850962,18.31757493999277,27.6155689267
80.14271479801056,19.180045040781373,23.3425626974
108.7250703210171,24.136213945908437,29.5658490726
58.146235993357564,13.514454905187185,23.3933333476
68.98030521873319,16.931170986484602,23.6706634212
48.83390253291748,14.531966022350886,24.8520033541
69.24343409357432,17.579155346373827,25.2231996605
75.5834111634132,15.89054311013339,24.0436309021
58.01427333272192,15.800330219348524,22.3719766845
54.13937671060278,21.385624551303412,24.4818847659
67.31792310007384,18.768701652640875,23.5442972724
62.66489809155191,15.435616948777048,24.6688733914
40.237963106541216,12.338682917396095,21.3511963902
46.55883709603382,19.896680992140265,22.5137121531
53.60146853122586,26.036051517189346,28.5321663447
43.41374694797423,14.193121264475375,22.8163103175
101.28688002580223,16.250760653911343,21.8501734814
60.84737730596452,16.07096889170311,24.5311680374
73.23920473939664,42.21811499088283,42.9804081372
74.93479229017328,22.594431592131397,26.7251070089
34.89993748372674,13.566798503056674,21.5654197445
59.65506556102077,17.879335783171072,23.7238118435
74.46503380814228,21.745976083436492,25.36136298
55.43759327234845,16.574766484685235,26.0483460208
57.829058821621906,12.899113243172335,21.0092247484
30.596612464268468,16.440414088195514,36.3306776081
27.03134504508138,22.809231774727433,41.5220676249
38.346918261351576,13.818039711125063,26.1344921209
35.28593485068832,18.004192120787923,34.9010287756
51.40538062466625,16.508030470505155,31.5692988273
26.571104640880993,18.155182723773976,41.1075119974
34.13269046783014,18.422535913948266,36.7513377655
24.400303666160088,16.92465046676871,41.4352981668
25.07767394221157,14.060137447785436,36.7325235694
97.3777387401238,45.78748754690166,76.5188643398
111.16176013049895,46.28211586732414,74.5195690221
97.3777387401238,45.78748754690166,76.5188643398
86.80953025863127,46.298289000416965,85.5918509158
103.68537915321747,52.73364223542676,86.6704264641
143.72941575725577,76.11285503515826,74.9882408862
147.83227702335512,77.45335453405808,64.3053917765
135.29721021457186,40.643083462289646,70.9012730234
40.42639688655946,29.378608050761358,30.5580306611
42.244150146626644,33.88087836191282,31.7044717425
145.6052029446711,47.14878236958395,51.4524646423
54.30392057873787,23.264942494213166,43.2759756737
40.83277721573562,18.3425943894817,42.4382356121
71.51701428843506,21.531523608154675,43.0632679113
29.904505101842616,24.99560124901156,35.5849051613
13.00061850103108,24.94406454574921,59.7766962496
77.41694850485491,19.644044367162174,22.5192380695
24.670333264349477,20.575128089979465,31.5763594859
120.28657055303577,60.393317750031514,63.3275052658
110.94978673133949,84.10919628853975,69.4789374743
95.72087144275757,70.09772185535446,79.563387014
94.3407028023655,85.50124060853491,71.7447772882
110.035103756073,71.3231224598181,72.8256678044
123.59655772975412,60.0927856024085,61.0714128798
83.55043395383845,89.26201482331865,77.8382491443
107.45664019112868,68.28441624335767,74.3296190794
19.346462027503463,71.73075489360393,89.5508849131
33.96796072745993,19.35820561990397,41.1652405276
27.209277146045245,16.708244444166986,32.2514029458
25.602841109159307,21.02186104367317,37.6341348873
36.99257596148193,26.39504893095036,56.4737311339
45.219989276039364,18.026832289657982,38.0752405516
38.61104750669783,24.41570128969025,39.1473659539
26.63587999924592,20.13334024181905,35.5416281242
26.63587999924592,20.13334024181905,35.5416281242
141.2937413753897,75.50092276066064,71.2159635791
120.28657055303577,60.393317750031514,63.3275052658
80.14271479801056,19.180045040781373,23.3425626974
55.888434249976505,28.702636338184952,35.1638784524
41.115915307023755,32.037949079879866,40.6959568054
106.0217837246639,45.59956925598668,69.6651012048
131.27397346906855,80.9105290027638,78.6917558849
132.94114128169804,45.93636573175714,70.1740166138
142.2840545563834,45.889280226120604,78.2690227813
98.84864258974005,50.78708985126964,81.7154227816
24.99729783039688,20.126132577668233,33.6285026763
55.90788259960311,31.688078844376683,63.6293346424
61.129217441626196,25.47250190856078,57.3452427688
55.90788259960311,31.688078844376683,63.6293346424
80.92257702049143,26.864604894361747,37.4314416583
40.86503236002589,29.655274571990958,53.9416609715
34.14092557570806,21.180148059688197,43.2483147193
53.823987870698375,25.86672032411363,46.0691603234
131.57292520261336,93.51422064609748,92.3859908893
89.18557767777297,84.51129228520784,84.2329519634
120.28657055303577,60.393317750031514,63.3275052658
39.62594586289331,21.51406492603031,39.7525643701
131.7688767540993,77.24085719120569,82.5922036501
39.62594586289331,21.51406492603031,39.7525643701
28.751393150239274,18.95981639020428,38.9928761894
63.31357511146556,38.151456278325426,49.7074260738
131.7688767540993,77.24085719120569,82.5922036501
156.07996252699058,72.05303933743255,67.2825228519
34.32670789407413,29.267869918160926,37.6357244258
92.04621859010483,60.092325497146845,74.8054889246
88.7886397203012,77.03181347500401,75.9393657595
93.32473970653858,80.24096010008415,76.8692684454
84.60301803719557,76.03231235887561,78.2333147031
98.41836565767095,66.38665198782488,69.2461748086
119.16189220437703,62.43466644735107,65.4908771567
45.69978544326605,35.99284128496675,33.535671772
95.22855628482046,83.17600611184193,71.4850190676
94.29240504264098,86.57265564264348,76.5703523544
90.02490456024907,83.41513708818704,74.0095124743
95.05236587471121,78.03332992815926,69.5870902224
95.05236587471121,78.03332992815926,69.5870902224
48.52550715759849,24.32344102527671,36.2445632556
65.22851805035408,19.96290263710743,26.0054593845
51.856809968140716,27.404197511352415,35.7109073867
45.92530286241114,28.25504878173806,39.069063163
53.59726222623369,28.602466432288654,36.5701580509
43.90588314111448,19.967713387757446,34.5555976472
52.433436397604204,23.438929394065447,34.0116467249
38.96340530459077,27.134576236064856,33.5259771502
53.89783806172308,28.634629813214868,36.1980190919
37.51764723422379,30.56015657807199,34.8706545642
60.995163575208785,32.92812624549729,40.4328673813
67.3999278369921,22.706936938049996,30.5332346779
49.156862674920596,32.84343150450046,38.8497056632
98.41836565767095,66.38665198782488,69.2461748086
42.72451483060536,34.30610403123437,51.4975286852
54.90470774309376,33.937465643049805,45.1353476805
50.06387513708248,42.70581058294328,53.7557408081
54.409757700416364,40.4608990916692,50.6400981488
59.61699038028135,32.024663615364105,43.4067851937
52.215250762465324,48.08354805780134,53.019187109
63.92741771169474,43.13499461617386,51.6746082047
71.04778417965593,60.709319164672124,55.8074862337
71.04778417965593,60.709319164672124,55.8074862337
78.50264487434745,64.4363456839208,58.3678451022
61.97304088584992,66.25127274285262,64.898570903
73.93017328761722,35.890789774149624,45.1334405731
56.40640918830921,38.83038674051408,39.8389246306
74.7227661575862,29.64430526140007,43.1648402624
78.55382657383242,29.803010093315724,41.3346329505
70.96404015188523,29.476334021601474,44.139373765
73.67315890439751,32.9375634397177,44.8627815115
72.75584826121404,39.35529412678424,48.6146235255
120.81479774452151,90.41553383995861,81.7844720421
112.61349416027142,91.75215658325374,80.1517572123
109.10966253077066,105.52735494410128,85.811514743
122.31149506737391,94.71999168866941,77.7733731291
112.32013787151756,113.00068137863846,83.3115067733
74.35044018988896,55.45596839806372,52.9787473749
