"health_care_index","restaurant_price_index",cpi_index
75.60773777879041,82.57931767112355,83.6703329706
66.43288678749671,72.02586881072257,66.4425870456
46.25,39.10335761783112,56.1501426403
86.11111111111111,68.63451157419259,71.6679161025
71.57818100358423,86.7112027866545,93.1329625805
50.69444444444444,67.24335254167846,66.1727066103
32.837301587301596,23.22064009429565,33.2078166575
38.8191612079265,28.90408786097597,36.2813164311
17.592592592592595,34.98148212859548,39.6357543948
48.40277777777778,26.44906057259069,38.546357404
23.88888888888889,25.46485426903909,34.4613516375
0,21.859086187154503,31.0056941368
46.666666666666664,42.18582054745867,45.7703207145
58.333333333333336,40.43250470518799,46.3193772641
74.73860713884798,58.60393268111225,60.385036896
64.03500780235285,83.14654532970542,80.8921119005
77.98902033870837,28.427189462867307,32.2468486801
79.3859649122807,70.91473430577767,67.4128168405
77.77777777777777,72.44120678315029,75.033449299
62.363764143241205,59.58457669348144,62.7280670596
77.38095238095238,29.508750267130875,34.9336699228
60.98765432098766,94.20088324306808,91.0352360235
68.1774277892276,80.9105290027638,78.6917558849
79.3859649122807,70.91473430577767,67.4128168405
71.9636896025785,61.57753456669164,67.1469008004
83.24074074074073,64.47753069149351,68.6408408479
73.47780771639219,84.70547319536672,78.140309316
63.51939787874773,100,100
74.03703703703704,26.39504893095036,56.4737311339
66.88867859613909,16.931170986484602,23.6706634212
66.21345029239767,25.806597974650668,40.3425112013
59.40170940170939,62.242899961436,61.7508154507
74.07407407407408,65.35021923799334,64.5648656681
80.20202020202021,77.24085719120569,82.5922036501
58.56481481481481,41.97392960443199,48.2001294699
75,57.4634585806018,53.2992098724
71.3184703703004,42.21811499088283,42.9804081372
51.87486638875528,38.244016407713865,40.1251615745
58.62493725312,42.82803915746992,45.4872230668
84.40170940170941,68.07372703277173,68.9118617391
38.19444444444444,36.72946442920547,42.8451494206
64.25925925925927,35.95403369316922,42.0237965449
68.20043572984748,42.07202679118311,46.2420499126
30.555555555555557,37.75885660970365,40.5099818354
68.05555555555556,43.249907479997916,46.6606288554
67.85959602219086,86.08655880830051,81.6550862144
69.45802005012531,71.14553752920834,67.3096212025
66.42361111111111,76.0375809198182,82.2476974359
66.38628340828983,47.14878236958395,51.4524646423
53.40909090909091,29.93631432366193,38.9492194875
59.25925925925927,12.271766219223665,22.0780250672
79.32098765432099,52.49308797315562,58.8929568677
70.67693973439941,93.51422064609748,92.3859908893
66.6908831908832,71.96670962893187,69.3564190731
80.56879320108172,82.23284535322807,69.584657177
76.54207516339869,63.92080801510234,65.7746260901
76.06209150326798,60.393317750031514,63.3275052658
81.66666666666667,55.53913584935513,56.5781890437
46.99074074074073,35.045158473543495,42.3595164316
59.40170940170939,62.242899961436,61.7508154507
39.58009583009582,39.26970812402486,52.7170690357
68.06378600823047,60.41910468272695,62.5845037877
73.64035087719299,68.20763135186553,66.0202780176
63.42592592592593,26.403522496723316,26.4648473693
80.55555555555556,33.90422225597219,30.2109250001
85.85858585858585,23.218600918282963,31.0407881921
72.94175332968436,75.22524577231646,80.6375590411
62.34567901234568,81.16326262661653,72.0807566852
62.34567901234568,81.16326262661653,72.0807566852
82.45957555168081,75.60170617965731,71.8334590234
75.27889784946235,66.07264820140932,66.468250334
70.67693973439941,93.51422064609748,92.3859908893
63.888888888888886,71.66097448306869,65.142020305
39.583333333333336,81.33890732554538,76.2870670811
76.06209150326798,60.393317750031514,63.3275052658
66.45622895622897,76.29359329056716,71.1346754184
69.56821887639497,72.53860453119383,75.2912217443
70.58289614491164,75.50092276066064,71.2159635791
55.55555555555556,51.61703547908725,64.4270983776
60.18518518518518,60.51913937048054,60.6648885922
79.14230019493178,64.91593894304008,63.6933284086
63.888888888888886,71.66097448306869,65.142020305
76.37485970819303,71.3231224598181,72.8256678044
74.74747474747474,61.7651782266656,63.4402314471
72.68518518518519,74.33430149137716,66.5416963326
56.25,66.50084435405704,63.2050083887
71.2962962962963,64.95924410130662,80.9899044276
86.11111111111111,68.63451157419259,71.6679161025
69.56821887639497,72.53860453119383,75.2912217443
80.20202020202021,77.24085719120569,82.5922036501
77.72057334733326,61.73140331740436,65.6252366676
38.888888888888886,40.65453120227873,48.1800234911
85,68.53323454723362,68.1765479674
63.888888888888886,71.66097448306869,65.142020305
85.29863654863654,24.128763907817426,28.7288324433
55.55555555555556,67.98159276995712,78.1944625885
82.31379357298475,60.0927856024085,61.0714128798
42.06349206349206,23.021425219512743,30.4435028489
45.83333333333334,32.95154620058957,38.0564827204
59.999588019610265,33.05535597489257,42.0791712202
60.52910052910053,41.01218143051961,46.1383667529
71.16279756630632,20.126132577668233,33.6285026763
64.25464066670742,32.15655931355563,38.8626581947
71.76585968168631,79.15561506114422,73.0373358663
46.14478114478114,30.959942210986824,41.3205977168
61.111111111111114,31.617506795777082,39.7116510554
69.44444444444444,59.98951433819513,70.0296691762
45.833333333333336,28.49984230400316,42.1224959042
54.30555555555556,29.46516239240784,41.6345578265
41.4021164021164,29.717649106116497,43.9028028203
60.32135076252723,32.037949079879866,40.6959568054
60.21413828689371,33.014254663216846,41.9819482497
42.546764969029354,38.82539299659149,44.477339294
46.99074074074073,35.045158473543495,42.3595164316
55,37.09566044619278,44.0407160782
69.56821887639497,72.53860453119383,75.2912217443
59.03540903540904,64.8356396218691,63.4071529479
71.01851851851852,58.105272325312086,57.3227789188
78.7037037037037,78.84441011805602,81.5920466402
78.88888888888889,62.55328925310685,73.0917616947
76.05901848368414,68.67097440142206,68.9752520328
73.3814929480564,85.50124060853491,71.7447772882
52.22222222222222,57.171527630240405,64.5264851229
77.72057334733326,61.73140331740436,65.6252366676
74.1510690444373,60.355858265037995,65.4922109393
60.833333333333336,63.7629332242559,67.977392594
82.31379357298475,60.0927856024085,61.0714128798
71.29803675856307,68.90207139805433,69.11407429
74.07407407407408,65.35021923799334,64.5648656681
67.85959602219086,86.08655880830051,81.6550862144
50,52.58200951148467,62.4293891015
78.08641975308643,58.74188479900228,59.939939458
70.66208635269938,60.48868695648705,66.574657324
77.1412037037037,60.319124682797984,64.5564797191
89.88095238095238,64.22661214202797,73.7868833068
74.1510690444373,60.355858265037995,65.4922109393
67.27226682782239,60.4900522354786,67.5241469474
73.64035087719299,68.20763135186553,66.0202780176
71.9636896025785,61.57753456669164,67.1469008004
66.73443100358423,66.03670672752523,73.5376901527
64.84126984126985,61.45723188066046,66.6554030093
74.86755275101126,76.66495757930846,81.3088542473
74.06292153316805,68.0381602911054,69.413660125
65.97222222222223,69.22928649750502,78.0350252044
71.9636896025785,61.57753456669164,67.1469008004
52.075702075702075,61.70228084079724,60.9593204922
68.08228634741849,59.82668932985198,61.716633114
68.06378600823047,60.41910468272695,62.5845037877
66.54563545100834,52.84222054685345,51.0262518601
70.48611111111111,22.64140298839017,31.2430843089
65.66208026787399,25.85322807801352,32.9290662994
59.25925925925925,19.48907762669247,32.6528030027
30.555555555555557,27.47230278182639,34.7674441799
66.16146848602989,82.07956186891438,76.9268827443
34.72222222222222,18.301676623253506,25.3393180169
51.388888888888886,86.24448274005788,77.1205927539
70.67693973439941,93.51422064609748,92.3859908893
74.91109130360408,22.679799172079964,31.1446366177
72.48892914653784,84.10919628853975,69.4789374743
67.44488536155202,58.57376342863149,64.1179809111
81.29960317460318,69.78607112305201,72.862695112
79.16666666666669,83.77157858827223,66.7549287355
67.85959602219086,86.08655880830051,81.6550862144
60.18518518518518,60.51913937048054,60.6648885922
77.77777777777777,72.44120678315029,75.033449299
65.86852946192488,86.83453416484598,79.7862716704
51.794380587484035,42.502932122563536,45.9507779153
74.75835250789257,84.51129228520784,84.2329519634
61.666666666666664,36.29688576765001,47.2325849913
61.666666666666664,36.29688576765001,47.2325849913
61.666666666666664,36.29688576765001,47.2325849913
63.958333333333336,72.52107864136794,81.5268113418
69.45802005012531,71.14553752920834,67.3096212025
51.794380587484035,42.502932122563536,45.9507779153
64.21283887747303,72.21754461181233,72.4772369001
70.46464760981237,56.36814457603339,68.2149351884
69.17989417989418,60.31225186199294,63.1656371302
93.75,64.56663073128297,65.1998965489
74.91109130360408,22.679799172079964,31.1446366177
60.465254222770405,24.41570128969025,39.1473659539
78.53535353535352,63.676585232701285,62.1107103353
71.9636896025785,61.57753456669164,67.1469008004
81.66666666666667,55.53913584935513,56.5781890437
69.69135802469135,58.47117436881029,64.4384498958
79.32368557368558,63.681476759197544,64.3820128487
46.25,39.10335761783112,56.1501426403
67.36022497126848,56.379598417697686,77.9940938822
67.36111111111111,17.163109399451134,23.9066864709
72.96370173364855,77.45335453405808,64.3053917765
53.48205579079608,26.031174188589663,30.3186508437
67.27226682782239,60.4900522354786,67.5241469474
62.363764143241205,59.58457669348144,62.7280670596
71.9636896025785,61.57753456669164,67.1469008004
69.56821887639497,72.53860453119383,75.2912217443
46.25,39.10335761783112,56.1501426403
64.38492063492063,34.117299124238755,43.7136177122
72.94690745893008,71.30059809384164,79.59413602
76.06209150326798,60.393317750031514,63.3275052658
72.96370173364855,77.45335453405808,64.3053917765
72.96370173364855,77.45335453405808,64.3053917765
74.87100103199175,70.31536773901156,75.8804780631
83.84717134717135,71.81208787037457,73.8656868643
50,52.58200951148467,62.4293891015
70.67693973439941,93.51422064609748,92.3859908893
45.83333333333334,32.95154620058957,38.0564827204
80.55555555555556,33.90422225597219,30.2109250001
74.07407407407408,28.230975867172937,38.6769475294
53.24074074074074,31.295326045492782,41.9170786661
44.3342151675485,19.11544547998048,25.1648277667
65.97222222222223,38.91748489847953,35.2297599253
89.81481481481482,76.72382241311907,70.0817312076
73.3814929480564,85.50124060853491,71.7447772882
66.43288678749671,72.02586881072257,66.4425870456
67.85959602219086,86.08655880830051,81.6550862144
84.40170940170941,68.07372703277173,68.9118617391
73.64035087719299,68.20763135186553,66.0202780176
67.54501537110234,83.209891625273,74.9352787576
59.86180729601782,71.049870814964,66.4645767015
78.50885225885226,81.4434970840564,74.2443206936
70.55555555555556,25.908087289302973,30.0288843271
61.34259259259258,30.0014445258772,33.4245980161
94.81481481481482,28.141351913367767,32.2329312311
69.44444444444444,26.05531125272156,28.7911215238
77.98902033870837,28.427189462867307,32.2468486801
79.16666666666667,31.07400479764817,33.538530936
45.83333333333334,32.95154620058957,38.0564827204
61.84413580246913,31.47409848541684,30.7517368906
64.44599927745996,29.523058187080014,33.9930987274
59.52380952380953,24.60164236947467,30.8385285708
90.04273504273505,27.373045614365548,33.3192946717
75,29.189158065427467,33.0396392332
73.37191358024691,33.66509536279201,35.4961969018
69.56821887639497,72.53860453119383,75.2912217443
76.38888888888889,63.13926624421106,70.3552143072
37.03703703703704,61.837697764946334,67.9098895235
70.47720797720798,56.42532949813916,62.4032203601
87.32323232323232,29.803010093315724,41.3346329505
40.74074074074073,50.53558808325216,68.7343725655
73.23232323232322,53.71695965976874,55.8985408143
70.43512043512044,32.978987430835446,44.4300090074
50,28.100407051872438,33.4445872907
66.54563545100834,52.84222054685345,51.0262518601
66.48148148148147,72.05897162705516,81.5957026444
79.16666666666667,63.04630314814155,55.8704863132
68.06378600823047,60.41910468272695,62.5845037877
85.29863654863654,24.128763907817426,28.7288324433
74.07407407407408,28.230975867172937,38.6769475294
75.60773777879041,82.57931767112355,83.6703329706
44.67592592592593,45.665175416498656,71.1910935105
36.80555555555556,58.29239024513271,64.6112977531
75.60773777879041,82.57931767112355,83.6703329706
76.06209150326798,60.393317750031514,63.3275052658
75,76.11285503515826,74.9882408862
76.06209150326798,60.393317750031514,63.3275052658
84.40170940170941,68.07372703277173,68.9118617391
77.77777777777777,72.44120678315029,75.033449299
41.666666666666664,83.53469030678075,83.8174366304
64.25925925925927,35.95403369316922,42.0237965449
27.77777777777778,29.70598641783992,35.7267885453
77.8968253968254,79.52731580131064,71.6864820443
34.44444444444444,31.78698582447729,37.2258286834
72.22222222222223,64.95388261618379,64.5746568427
64.21283887747303,72.21754461181233,72.4772369001
70.58289614491164,75.50092276066064,71.2159635791
60.06944444444444,65.93966198728441,67.7227788854
80.4093567251462,78.49257389908092,75.0788835337
69.82323232323232,66.12423569945963,71.6898123552
80.82621082621083,62.55868500577921,58.3852606178
75.60773777879041,82.57931767112355,83.6703329706
71.48919753086417,75.91088270674454,72.1601572559
75,76.11285503515826,74.9882408862
68.1774277892276,80.9105290027638,78.6917558849
68.5014619883041,59.60486199977954,64.1144344923
82.11805555555556,70.4774966028209,70.8766163898
75.27889784946235,66.07264820140932,66.468250334
66.05074355173451,72.05303933743255,67.2825228519
71.28523644971013,76.62711360105962,71.1314727266
78.53535353535352,58.641111022741434,56.4657263966
63.753006253006255,56.33695858331132,60.5628468735
58.201058201058196,59.584650860859156,60.983989196
59.66931216931217,69.71643073175424,67.4546086065
85,68.53323454723362,68.1765479674
78.67063492063491,93.5554690883458,69.1275239409
55.55555555555556,67.98159276995712,78.1944625885
86.0576923076923,66.67630002032688,64.8328433314
52.050264550264565,61.93412295365726,60.9683134954
69.91927825261159,82.8453710666136,96.2133054363
71.85185185185183,56.03659124792165,69.4079459695
69.45802005012531,71.14553752920834,67.3096212025
80.55555555555556,56.67354791203859,61.1596392893
71.2962962962963,64.95924410130662,80.9899044276
74.82752360203341,69.17003960211217,69.7359577823
41.666666666666664,83.53469030678075,83.8174366304
75.10416666666667,74.64326981305224,69.2787614412
54.41382662294612,71.2143218697687,67.7034232495
75,56.79659705348874,61.8049699185
70.67901234567901,63.00209526045671,60.9737482399
65.86852946192488,86.83453416484598,79.7862716704
63.888888888888886,71.66097448306869,65.142020305
76.11111111111111,63.25288520687295,63.5030329756
79.14230019493178,64.91593894304008,63.6933284086
45.55555555555556,66.71220139944869,66.0536619428
64.03500780235285,83.14654532970542,80.8921119005
66.45622895622897,76.29359329056716,71.1346754184
80.0282992168957,77.72803163674362,75.1788250233
58.888888888888886,57.881105217174344,55.4760220894
66.42361111111111,76.0375809198182,82.2476974359
63.51939787874773,100,100
79.62055192447349,77.78377010746303,83.6869536497
70.47720797720798,56.42532949813916,62.4032203601
76.54207516339869,63.92080801510234,65.7746260901
65.3028888323006,68.43851157908449,67.7883046526
72.94175332968436,75.22524577231646,80.6375590411
66.43288678749671,72.02586881072257,66.4425870456
74.87100103199175,70.31536773901156,75.8804780631
69.56821887639497,72.53860453119383,75.2912217443
74.92784992784992,65.19052964768719,70.1984609332
59.40170940170939,62.242899961436,61.7508154507
73.64035087719299,68.20763135186553,66.0202780176
68.75,71.69614382395217,75.7098380214
71.18898005525912,76.93162063463362,78.6180598026
79.3859649122807,70.91473430577767,67.4128168405
77.77777777777777,72.44120678315029,75.033449299
69.99053945249598,64.80191122872647,64.1259246651
68.06378600823047,60.41910468272695,62.5845037877
71.76585968168631,79.15561506114422,73.0373358663
70.67693973439941,93.51422064609748,92.3859908893
68.83123418449505,82.18424000964404,77.4456930055
71.79785158732528,82.52432756982398,84.8283186479
59.86180729601782,71.049870814964,66.4645767015
74.44444444444443,74.53353144880258,73.7741865821
66.6908831908832,71.96670962893187,69.3564190731
44.44444444444444,56.557348424585676,60.0264803125
58.68055555555556,67.93792622572481,69.0403322606
76.06209150326798,60.393317750031514,63.3275052658
71.57818100358423,86.7112027866545,93.1329625805
60.18518518518518,60.51913937048054,60.6648885922
69.45802005012531,71.14553752920834,67.3096212025
64.95270161936828,53.8458738438684,57.5186653221
85.29863654863654,24.128763907817426,28.7288324433
70.58289614491164,75.50092276066064,71.2159635791
76.06209150326798,60.393317750031514,63.3275052658
74.73860713884798,58.60393268111225,60.385036896
41.71775185273869,21.511948518890545,25.3375857457
74.20181259310424,68.05652591848028,71.1435451917
82.45957555168081,75.60170617965731,71.8334590234
68.86574074074073,69.85265480389029,75.3402254943
79.16155729431253,70.07922871244934,70.9640901991
73.14814814814814,82.53843285080805,102.82706613
64.49915824915826,70.75058218306431,71.5408134523
75.08975509575161,71.260548957311,73.5136085102
76.87505064087344,78.89752959274064,75.4625711591
72.94690745893008,71.30059809384164,79.59413602
67.77777777777777,76.80000528658422,76.2701071762
66.9643019483471,23.021088686921843,34.6475983967
61.111111111111114,60.38336944303556,70.3158991807
36.86846624850657,31.012040947734903,29.7482851894
67.62843277649715,27.103255179107798,37.9095870936
80.55555555555556,64.66639081411277,63.9980858678
48.888888888888886,20.801948036870257,32.4459454205
37.91812214443262,20.51910512645323,33.1145519177
58.10185185185186,30.413205878614225,37.8104200315
49.772579597141,25.554305878396615,46.9000312064
31.944444444444443,23.925736570663585,49.6521398109
63.29124579124579,36.42369233683206,43.5946948847
63.58024691358024,26.864604894361747,37.4314416583
50,27.550708118790023,42.4971772215
66.21345029239767,25.806597974650668,40.3425112013
74.44444444444444,28.1850020382453,40.7259566432
61.19811560988032,38.151456278325426,49.7074260738
75,28.305643705539584,35.0067461735
48.77136752136752,31.178155899531372,40.5600686983
67.5925925925926,30.46387132412952,38.2550062341
52.77777777777778,28.51169671274653,44.0794698719
50,52.58200951148467,62.4293891015
74.75835250789257,84.51129228520784,84.2329519634
47.22222222222222,37.27905602406933,53.5036229329
71.76585968168631,79.15561506114422,73.0373358663
52.38095238095238,37.02832658223092,51.3255527251
19.444444444444443,25.541177266796026,31.8746811458
71.57818100358423,86.7112027866545,93.1329625805
67.62843277649715,27.103255179107798,37.9095870936
68.28017581072712,19.702472861522594,27.1982515955
52.67099761051374,27.138405512378895,28.6897000075
74.07407407407408,28.230975867172937,38.6769475294
85.06944444444444,79.64883674523011,96.3727434099
67.36022497126848,56.379598417697686,77.9940938822
74.30555555555556,18.561919677996215,22.8617604208
67.36111111111111,17.163109399451134,23.9066864709
69.90740740740742,20.643498602402452,23.8014830817
68.28017581072712,19.702472861522594,27.1982515955
60.49382716049383,15.835937135830925,22.2381932567
70.84117216060841,15.435616948777048,24.6688733914
66.77934002145949,24.100901910539086,27.364009448
66.66666666666667,18.31757493999277,27.6155689267
53.70370370370371,19.180045040781373,23.3425626974
72.04585537918871,24.136213945908437,29.5658490726
70.56300181300182,13.514454905187185,23.3933333476
66.88867859613909,16.931170986484602,23.6706634212
64.35185185185185,14.531966022350886,24.8520033541
72.15099715099716,17.579155346373827,25.2231996605
52.77777777777778,15.89054311013339,24.0436309021
54.72222222222222,15.800330219348524,22.3719766845
57.7408942530426,21.385624551303412,24.4818847659
79.08249158249157,18.768701652640875,23.5442972724
70.84117216060841,15.435616948777048,24.6688733914
87.72727272727272,12.338682917396095,21.3511963902
64.81481481481481,19.896680992140265,22.5137121531
67.86383851868344,26.036051517189346,28.5321663447
69.44444444444444,14.193121264475375,22.8163103175
60.22079772079773,16.250760653911343,21.8501734814
51.994949494949495,16.07096889170311,24.5311680374
71.3184703703004,42.21811499088283,42.9804081372
67.89702298946136,22.594431592131397,26.7251070089
26.38888888888889,13.566798503056674,21.5654197445
64.88095238095238,17.879335783171072,23.7238118435
44.44444444444444,21.745976083436492,25.36136298
81.11111111111111,16.574766484685235,26.0483460208
61.111111111111114,12.899113243172335,21.0092247484
68.33333333333333,16.440414088195514,36.3306776081
58.78483723108835,22.809231774727433,41.5220676249
68.05555555555556,13.818039711125063,26.1344921209
63.0952380952381,18.004192120787923,34.9010287756
77.77777777777777,16.508030470505155,31.5692988273
52.083333333333336,18.155182723773976,41.1075119974
68.37606837606837,18.422535913948266,36.7513377655
66.66666666666667,16.92465046676871,41.4352981668
69.0151515151515,14.060137447785436,36.7325235694
73.09854497354497,45.78748754690166,76.5188643398
82.63888888888889,46.28211586732414,74.5195690221
73.09854497354497,45.78748754690166,76.5188643398
100,46.298289000416965,85.5918509158
80.4083757373231,52.73364223542676,86.6704264641
75,76.11285503515826,74.9882408862
72.96370173364855,77.45335453405808,64.3053917765
93.05555555555556,40.643083462289646,70.9012730234
52.06496178718401,29.378608050761358,30.5580306611
54.26587301587301,33.88087836191282,31.7044717425
66.38628340828983,47.14878236958395,51.4524646423
63.15586419753086,23.264942494213166,43.2759756737
74.60317460317461,18.3425943894817,42.4382356121
67.26190476190476,21.531523608154675,43.0632679113
42.48346560846561,24.99560124901156,35.5849051613
43.3531746031746,24.94406454574921,59.7766962496
84.72222222222223,19.644044367162174,22.5192380695
55.507608922243065,20.575128089979465,31.5763594859
76.06209150326798,60.393317750031514,63.3275052658
72.48892914653784,84.10919628853975,69.4789374743
74.7608679871776,70.09772185535446,79.563387014
73.3814929480564,85.50124060853491,71.7447772882
76.37485970819303,71.3231224598181,72.8256678044
82.31379357298475,60.0927856024085,61.0714128798
60.10802469135802,89.26201482331865,77.8382491443
72.84564393939394,68.28441624335767,74.3296190794
19.642857142857142,71.73075489360393,89.5508849131
92.59259259259258,19.35820561990397,41.1652405276
61.111111111111114,16.708244444166986,32.2514029458
64.44444444444444,21.02186104367317,37.6341348873
74.03703703703704,26.39504893095036,56.4737311339
25,18.026832289657982,38.0752405516
60.465254222770405,24.41570128969025,39.1473659539
77.11640211640211,20.13334024181905,35.5416281242
77.11640211640211,20.13334024181905,35.5416281242
70.58289614491164,75.50092276066064,71.2159635791
76.06209150326798,60.393317750031514,63.3275052658
53.70370370370371,19.180045040781373,23.3425626974
56.01851851851851,28.702636338184952,35.1638784524
60.32135076252723,32.037949079879866,40.6959568054
69.99561876299562,45.59956925598668,69.6651012048
68.1774277892276,80.9105290027638,78.6917558849
94.79166666666667,45.93636573175714,70.1740166138
97.77777777777777,45.889280226120604,78.2690227813
83.96987598218699,50.78708985126964,81.7154227816
71.16279756630632,20.126132577668233,33.6285026763
85.18696891481702,31.688078844376683,63.6293346424
88.70370370370371,25.47250190856078,57.3452427688
85.18696891481702,31.688078844376683,63.6293346424
63.58024691358024,26.864604894361747,37.4314416583
78.3547615286984,29.655274571990958,53.9416609715
85.19274376417235,21.180148059688197,43.2483147193
74.87373737373737,25.86672032411363,46.0691603234
70.67693973439941,93.51422064609748,92.3859908893
74.75835250789257,84.51129228520784,84.2329519634
76.06209150326798,60.393317750031514,63.3275052658
51.20650953984287,21.51406492603031,39.7525643701
80.20202020202021,77.24085719120569,82.5922036501
51.20650953984287,21.51406492603031,39.7525643701
55.48427850672434,18.95981639020428,38.9928761894
61.19811560988032,38.151456278325426,49.7074260738
80.20202020202021,77.24085719120569,82.5922036501
66.05074355173451,72.05303933743255,67.2825228519
49.04208754208754,29.267869918160926,37.6357244258
77.93479668479668,60.092325497146845,74.8054889246
75.79365079365078,77.03181347500401,75.9393657595
75.03858024691357,80.24096010008415,76.8692684454
88.88888888888889,76.03231235887561,78.2333147031
79.0473940896361,66.38665198782488,69.2461748086
89.36202686202687,62.43466644735107,65.4908771567
60.06985294117648,35.99284128496675,33.535671772
76.3949013949014,83.17600611184193,71.4850190676
78.15882662071411,86.57265564264348,76.5703523544
85.42663476874003,83.41513708818704,74.0095124743
90.92261904761905,78.03332992815926,69.5870902224
90.92261904761905,78.03332992815926,69.5870902224
50.68518518518518,24.32344102527671,36.2445632556
62.896825396825406,19.96290263710743,26.0054593845
68.75,27.404197511352415,35.7109073867
51.74398335582546,28.25504878173806,39.069063163
59.25925925925927,28.602466432288654,36.5701580509
34.25925925925926,19.967713387757446,34.5555976472
45.833333333333336,23.438929394065447,34.0116467249
54.16666666666667,27.134576236064856,33.5259771502
53.86396011396011,28.634629813214868,36.1980190919
5.555555555555555,30.56015657807199,34.8706545642
54.09849383330335,32.92812624549729,40.4328673813
47.77777777777778,22.706936938049996,30.5332346779
60.888888888888886,32.84343150450046,38.8497056632
79.0473940896361,66.38665198782488,69.2461748086
70.83333333333333,34.30610403123437,51.4975286852
63.24277574277575,33.937465643049805,45.1353476805
56.666666666666664,42.70581058294328,53.7557408081
66.40133216220173,40.4608990916692,50.6400981488
61.111111111111114,32.024663615364105,43.4067851937
84.25925925925925,48.08354805780134,53.019187109
65.80727236977238,43.13499461617386,51.6746082047
45.815527065527064,60.709319164672124,55.8074862337
45.815527065527064,60.709319164672124,55.8074862337
49.65886287625418,64.4363456839208,58.3678451022
49.33224891558224,66.25127274285262,64.898570903
75.90862436863571,35.890789774149624,45.1334405731
54.001760019024786,38.83038674051408,39.8389246306
75,29.64430526140007,43.1648402624
87.32323232323232,29.803010093315724,41.3346329505
81.25,29.476334021601474,44.139373765
71.92460317460318,32.9375634397177,44.8627815115
72.7105880806672,39.35529412678424,48.6146235255
71.52777777777777,90.41553383995861,81.7844720421
89.94107744107743,91.75215658325374,80.1517572123
76.98509717382267,105.52735494410128,85.811514743
83.33333333333331,94.71999168866941,77.7733731291
81.53659611992946,113.00068137863846,83.3115067733
70.93415430856746,55.45596839806372,52.9787473749
66.05074355173451,72.05303933743255,67.2825228519
66.77934002145949,24.100901910539086,27.364009448
60.298895386614696,77.82034538848143,68.0113205475
82.4074074074074,67.25733942941275,71.7484949633
66.47376543209877,85.42640018750063,73.2035509162
73.47780771639219,84.70547319536672,78.140309316
62.5,75.5408709440384,71.0096468427
56.666666666666664,88.27872656906258,76.8852799909
