"safety_index","cpi_index",groceries_index
49.38954765041722,52.717069035710026,45.9737903985
53.89145620379725,62.58450378772187,60.0433966488
57.58664117797246,66.02027801764778,64.3503815686
38.944327731092436,26.464847369319443,20.9871035448
33.221288515406165,30.21092500008781,23.7479461873
30.24241678653443,31.040788192088957,27.0393063955
41.90867093367397,80.63755904108868,80.9201881086
47.548766668690185,72.08075668515325,67.9287159611
47.548766668690185,72.08075668515325,67.9287159611
65.32021005305701,71.83345902339202,63.5520206823
57.64190196266203,66.46825033396945,60.1954959417
50.98062940034285,92.38599088931353,94.8412616527
46.84190769717085,65.1420203050475,59.1365942084
64.69506920415223,76.28706708105564,76.2776788641
41.19475867269985,63.327505265816086,63.4056417388
34.71410524282309,71.13467541835358,67.9594055304
53.67026170298406,75.29122174427002,72.7427850538
65.67771301842342,71.21596357913178,69.2355078732
29.543925413302578,64.42709837756912,65.9854320589
49.24136828644502,60.66488859217003,56.2565141327
72.40715704668361,63.693328408564874,58.6215860468
46.84190769717085,65.1420203050475,59.1365942084
63.06424478299478,72.82566780440416,66.8222834193
53.161303837774426,63.440231447110705,52.6055637811
68.8830532212885,66.54169633256328,54.4845868288
72.69607843137256,63.205008388741504,63.0822381931
27.84926470588235,80.98990442755814,96.3535633421
51.5917905623788,71.66791610251472,68.9764467974
53.67026170298406,75.29122174427002,72.7427850538
82.77982182587445,82.59220365012901,82.0966916616
58.483711494782405,65.62523666760461,62.8280672376
31.862745098039213,48.18002349111174,37.3020386133
68.81652661064426,68.17654796743096,62.7161565049
46.84190769717085,65.1420203050475,59.1365942084
76.87227668845316,28.728832443312612,26.7809718754
77.28466386554621,78.19446258852298,81.9154871457
52.826502669797435,61.07141287983359,55.7467662468
40.46791443850267,30.443502848873326,23.9648029277
45.48319327731093,38.05648272036436,30.6687980753
34.01531200928155,42.079171220221504,28.4590920327
33.376722890821455,46.138366752853955,34.3996982717
59.301840731397704,33.62850267626309,37.5212168308
35.312770628349476,38.86265819471769,26.803897589
63.92212449846129,73.03733586631783,66.0729346961
18.95634638998123,41.32059771679029,32.8992127532
49.31985294117647,39.711651055353926,27.3663744415
50.24509803921568,70.02966917620951,75.9628143496
43.504901960784316,42.12249590421053,31.029382383
30.46222100811429,41.63455782652823,30.2895078768
22.099673202614383,43.902802820335005,38.5200966453
21.960742350600526,40.69595680539679,28.8200300546
21.702323182049128,41.98194824972298,32.6312972398
22.047822767589295,44.47733929400822,31.5465599581
20.489168413696717,42.35951643163749,34.2500785559
44.916603004838294,44.04071607819722,32.8893354878
53.67026170298406,75.29122174427002,72.7427850538
44.82230392156863,63.407152947889344,58.4022612029
49.772923875432525,57.32277891884638,51.0455396582
64.49420677361854,81.59204664015738,81.9654279582
69.24968129666728,73.09176169473399,72.4619765639
68.86455922958191,68.97525203276771,64.3666245846
77.64046003016591,71.7447772881937,55.1389623262
78.95658263305324,64.52648512290077,62.9377958487
58.483711494782405,65.62523666760461,62.8280672376
74.98905889974802,65.49221093932204,61.2282762114
72.3076923076923,67.9773925939911,58.1424626234
52.826502669797435,61.07141287983359,55.7467662468
48.066422489091686,69.11407428996212,65.4045100019
73.39326555657826,64.5648656680971,58.8964752408
48.53035987970687,81.65508621444,60.7639293353
76.47058823529412,62.42938910148287,62.1428116744
78.92296122994651,59.93993945799981,49.6220444388
55.51930938838159,66.57465732403634,61.7791929705
61.909999042351984,64.55647971911455,59.9574016073
58.07072829131653,73.78688330675209,68.5449137093
74.98905889974802,65.49221093932204,61.2282762114
44.18424920847155,67.52414694744208,67.9291244525
57.58664117797246,66.02027801764778,64.3503815686
67.75237978700376,67.14690080040614,67.2536525558
50.87234260219924,73.53769015266549,72.9087264792
34.58333333333333,66.65540300925163,59.3631461425
64.20467093985641,81.30885424731072,80.3533401434
63.631386714190405,69.41366012497929,67.1102813159
60.89973920602723,78.03502520443962,65.7308491263
67.75237978700376,67.14690080040614,67.2536525558
70.81356736242884,60.95932049218279,53.3928760366
44.63664073952949,61.716633114033534,55.7449504571
53.89145620379725,62.58450378772187,60.0433966488
49.818823959457724,51.026251860136604,42.2979941357
43.91544117647059,31.243084308863367,23.8320236472
39.139093915002,32.92906629942291,25.5516883784
56.684491978609614,32.65280300265548,28.7934828184
61.285822021116125,34.76744417993264,26.9461073872
61.97712418300654,76.92688274430687,65.9002649937
54.16066776360895,25.339318016901945,20.8268202476
72.24598930481284,77.12059275386316,74.3827946625
50.98062940034285,92.38599088931353,94.8412616527
52.7992251258649,31.14463661766152,27.0287796972
60.01479420597069,69.47893747433494,53.5560373319
85.09384784228563,64.11798091112499,63.4217456375
57.2345384794234,72.86269511199318,67.1464604675
58.38672969187675,66.75492873551467,49.8946837168
48.53035987970687,81.65508621444,60.7639293353
49.24136828644502,60.66488859217003,56.2565141327
51.7156862745098,75.03344929904435,76.1007645909
52.943876347398074,79.78627167037833,75.8837326272
32.08910748089873,45.95077791525864,36.5234895935
48.01419758224244,84.23295196338731,76.1945627914
37.577087286527515,47.23258499130172,41.32825459
37.577087286527515,47.23258499130172,41.32825459
37.577087286527515,47.23258499130172,41.32825459
64.57219251336899,81.5268113417915,79.4041675192
44.82613214141191,67.30962120246873,63.6259435306
32.08910748089873,45.95077791525864,36.5234895935
36.36651720503815,72.47723690008235,68.4643945342
59.81210122818442,68.21493518841713,55.3474719574
43.70915032679739,63.16563713016098,57.7786805646
78.36601307189542,65.199896548897,54.0558075627
52.7992251258649,31.14463661766152,27.0287796972
41.095755266242485,39.14736595391091,34.0306415872
42.28609625668449,62.11071033531614,57.608706136
67.75237978700376,67.14690080040614,67.2536525558
89.8001508295626,56.57818904371032,42.8892416814
54.817927170868344,64.43844989579719,67.8091125952
57.08488697007746,64.38201284871482,52.1900540842
44.949780611545314,56.15014264030979,55.9514569917
79.21954599269755,77.99409388215106,79.0179795196
61.18392409936869,23.906686470877585,25.0587160618
39.73071391430464,64.3053917764759,57.8087629566
51.892534611603054,30.318650843690353,23.8229653076
44.18424920847155,67.52414694744208,67.9291244525
67.92427276884371,62.72806705961762,61.9626297916
67.75237978700376,67.14690080040614,67.2536525558
53.67026170298406,75.29122174427002,72.7427850538
44.949780611545314,56.15014264030979,55.9514569917
39.57530106910912,43.713617712214095,40.2841028816
61.37473032050216,79.59413602001977,69.9982801134
41.19475867269985,63.327505265816086,63.4056417388
39.73071391430464,64.3053917764759,57.8087629566
39.73071391430464,64.3053917764759,57.8087629566
63.99360595921986,75.88047806307861,73.4752625542
57.0267202625731,73.8656868642931,67.8279092643
76.47058823529412,62.42938910148287,62.1428116744
50.98062940034285,92.38599088931353,94.8412616527
45.48319327731093,38.05648272036436,30.6687980753
33.221288515406165,30.21092500008781,23.7479461873
27.527089783281735,38.67694752936526,29.4420803844
29.225277067348678,41.917078666065485,34.5493326866
48.31429213944813,25.164827766725367,22.3990606515
63.235294117647044,35.22975992534107,29.3210380064
81.40498846597463,70.08173120755892,57.639500296
77.64046003016591,71.7447772881937,55.1389623262
46.12758441959711,66.44258704557105,61.4564051776
48.53035987970687,81.65508621444,60.7639293353
60.28437571200728,68.91186173910647,58.9025985006
57.58664117797246,66.02027801764778,64.3503815686
59.41173909189977,74.93527875760326,60.5159530388
50.09715597950891,66.46457670152708,60.9907304056
55.596240512333964,74.24432069364919,70.275954783
64.52719797596458,30.02888432705423,27.6670540736
31.90045248868778,33.42459801613784,33.4588517449
67.55392156862746,32.23293123105006,28.2077328811
55.67226890756302,28.791121523841813,26.7771814479
42.215314351095344,32.24684868006232,31.0796876549
60.38515406162466,33.53853093601825,29.4757772672
45.48319327731093,38.05648272036436,30.6687980753
41.377005347593574,30.751736890561986,27.1314092064
31.971157287063548,33.99309872735451,30.9087718699
36.658553634063594,30.83852857077253,28.8382185627
70.12227224358656,33.319294671669944,34.6484957749
50.88235294117647,33.03963923323285,32.5479599766
43.148567119155345,35.49619690176476,32.9867380628
53.67026170298406,75.29122174427002,72.7427850538
62.61179910560716,70.35521430715215,63.5624757592
58.691553544494724,67.90988952346441,66.6069428086
52.97706247249859,62.4032203601351,59.5292825551
66.03328173374614,41.334632950542364,36.0166197399
42.91666666666667,68.73437256554958,60.5322021296
73.9654952890247,55.89854081434127,43.5883581726
54.125840059343886,44.43000900735774,41.6172341489
32.969202898550726,33.444587290738234,32.3735400946
49.818823959457724,51.026251860136604,42.2979941357
43.70710784313725,81.59570264439117,90.7594767435
60.22384392353433,55.87048631322647,44.8027935923
53.89145620379725,62.58450378772187,60.0433966488
76.87227668845316,28.728832443312612,26.7809718754
27.527089783281735,38.67694752936526,29.4420803844
66.56886845709259,83.67033297059498,83.7084834738
26.960784313725487,71.19109351046853,69.8122469616
25.888082505729567,64.61129775312696,64.2461997865
66.56886845709259,83.67033297059498,83.7084834738
41.19475867269985,63.327505265816086,63.4056417388
54.82988452297914,74.98824088615899,72.3565298948
41.19475867269985,63.327505265816086,63.4056417388
60.28437571200728,68.91186173910647,58.9025985006
51.7156862745098,75.03344929904435,76.1007645909
52.25387357740299,83.81743663041554,90.1134770312
23.97767068222237,42.023796544927436,34.6775779152
58.7566844919786,35.72678854528453,26.8323945704
79.51366444013503,71.68648204426363,60.0773761324
44.20595444059977,37.22582868340878,40.8180121355
31.36649780544047,64.57465684268524,65.1434937116
36.36651720503815,72.47723690008235,68.4643945342
65.67771301842342,71.21596357913178,69.2355078732
43.39797193387159,67.7227788853817,66.5595861617
29.60009228440186,75.07888353374798,71.6722090409
38.178368121442126,71.68981235518692,72.2081263954
67.13587466917102,58.38526061781473,51.7728437154
66.56886845709259,83.67033297059498,83.7084834738
56.17574616053316,72.16015725589239,64.6508051468
54.82988452297914,74.98824088615899,72.3565298948
35.44845605046263,78.69175588487997,74.4450576791
48.93057832889253,64.11443449230347,61.8496347572
33.87408439311554,70.87661638980883,65.1165109399
57.64190196266203,66.46825033396945,60.1954959417
50.48050490344429,67.28252285189463,62.5031662195
57.68917544559749,71.13147272661628,67.7284462032
64.93808049535605,56.465726396586625,49.9439747852
28.954995520086985,60.56284687350934,57.2188672665
73.70604797814565,60.98398919599369,57.0066128802
53.330819507290094,67.45460860648184,60.6636732954
68.81652661064426,68.17654796743096,62.7161565049
38.82843137254902,69.12752394091252,59.7670141338
77.28466386554621,78.19446258852298,81.9154871457
63.87687427912342,64.83284333139548,61.4218915283
59.41399286987524,60.9683134953552,59.9248812843
56.21625461778914,96.21330543627572,107.702168709
50.63025210084033,69.40794596946166,69.6035342814
44.82613214141191,67.30962120246873,63.6259435306
63.60294117647059,61.1596392892711,60.3432303067
27.84926470588235,80.98990442755814,96.3535633421
41.712988386844096,69.73595778227512,69.5745720396
52.25387357740299,83.81743663041554,90.1134770312
39.76519017920496,69.27876144123155,63.5195736776
44.29552932847177,67.70342324948253,61.8502511863
74.73604826546001,61.8049699185346,62.6888285623
41.13071296894825,60.97374823989885,57.2818582723
52.943876347398074,79.78627167037833,75.8837326272
46.84190769717085,65.1420203050475,59.1365942084
55.14705882352941,63.50303297562666,62.0049441747
72.40715704668361,63.693328408564874,58.6215860468
24.481951871657753,66.05366194282273,60.3854934464
47.194763878509605,80.8921119004823,80.1141752791
34.71410524282309,71.13467541835358,67.9594055304
51.27752634779635,75.17882502333606,70.3850606765
35.020133053221286,55.47602208940351,48.9387418606
33.68153522752114,82.2476974358723,86.3080834618
55.86108698494943,100,100
35.88771766016348,83.68695364969496,84.6413911341
52.97706247249859,62.4032203601351,59.5292825551
54.99525616698293,65.77462609005994,59.0399575072
44.49333842363402,67.78830465255264,65.9266272164
41.90867093367397,80.63755904108868,80.9201881086
46.12758441959711,66.44258704557105,61.4564051776
63.99360595921986,75.88047806307861,73.4752625542
53.67026170298406,75.29122174427002,72.7427850538
69.24007986314489,70.19846093324605,75.9462299275
58.846153846153854,61.75081545068881,56.3458224455
57.58664117797246,66.02027801764778,64.3503815686
42.4060748054556,75.70983802137972,80.6623555486
51.41233746977315,78.61805980260789,74.7569547041
34.3043997139886,67.41281684051268,63.29693913
51.7156862745098,75.03344929904435,76.1007645909
74.79530353636257,64.12592466506524,60.4318074316
53.89145620379725,62.58450378772187,60.0433966488
63.92212449846129,73.03733586631783,66.0729346961
50.98062940034285,92.38599088931353,94.8412616527
57.98487696514013,77.44569300550394,73.8997841515
55.12376761594277,84.82831864786249,82.4191011148
50.09715597950891,66.46457670152708,60.9907304056
47.09728506787331,73.77418658209912,70.3380133551
52.20307450400708,69.35641907308384,68.146835095
34.95475113122171,60.02648031252848,53.8029591665
48.46782549745152,69.04033226056909,58.5350246867
41.19475867269985,63.327505265816086,63.4056417388
43.18674333189491,93.13296258048321,99.6441836074
49.24136828644502,60.66488859217003,56.2565141327
44.82613214141191,67.30962120246873,63.6259435306
44.98108225637088,57.51866532214059,45.7905984523
76.87227668845316,28.728832443312612,26.7809718754
65.67771301842342,71.21596357913178,69.2355078732
41.19475867269985,63.327505265816086,63.4056417388
55.48420595935033,60.3850368959886,48.162499717
16.808096509159938,25.337585745658743,26.7773031447
67.72484878317967,71.1435451916998,68.693838481
65.32021005305701,71.83345902339202,63.5520206823
48.46797562183939,75.34022549434115,71.43394736
77.3918468152921,70.96409019908612,67.0362597085
27.167004732927655,102.827066129633,101.471784213
65.14670868347338,71.5408134522793,69.3097699517
55.383117623981825,73.51360851015303,67.2500364354
56.3920848849394,75.46257115907765,67.8523548242
61.37473032050216,79.59413602001977,69.9982801134
37.828863734718155,76.27010717623936,74.644574358
58.645584186410474,34.64759839666458,30.6887863105
78.4313725490196,70.31589918067668,74.9185200296
71.25601347899496,29.74828518942355,24.4917443133
50.8099311902396,37.90958709358602,32.5668700368
83.38235294117646,63.99808586777659,52.9576001989
30.294117647058815,32.445945420528055,29.9295485771
32.764833972283384,33.114551917661736,30.0567522312
50.73529411764706,37.81042003145447,40.8466682968
46.994898411853434,46.90003120643495,46.6160464382
51.811974789915965,49.65213981090061,50.9445527153
45.63003056588261,43.5946948846646,38.9268135277
71.89112487100103,37.43144165825356,39.3456402689
65.11809269162211,42.497177221492066,48.9656233287
39.37549096245885,40.342511201345886,41.3726221693
86.58688965782392,40.725956643158604,38.8696686305
46.43525765972469,49.707426073829815,53.0152552839
73.06985294117646,35.00674617351582,34.52590478
40.95450841016574,40.56006869831651,38.6449798284
67.68525263562597,38.25500623407741,36.0540298441
77.09383753501402,44.079469871910376,48.229510119
76.47058823529412,62.42938910148287,62.1428116744
48.01419758224244,84.23295196338731,76.1945627914
53.6764705882353,53.50362293291538,57.3582346737
63.92212449846129,73.03733586631783,66.0729346961
46.10681114551084,51.32555272511989,56.863829543
82.3529411764706,31.874681145769795,25.3622308753
43.18674333189491,93.13296258048321,99.6441836074
50.8099311902396,37.90958709358602,32.5668700368
53.79298472235433,27.19825159545329,27.4977505922
80.2436474021976,28.689700007504765,22.7891089716
27.527089783281735,38.67694752936526,29.4420803844
79.5120320855615,96.37274340986252,107.184233048
79.21954599269755,77.99409388215106,79.0179795196
45.49019607843138,22.861760420753114,22.1525738164
61.18392409936869,23.906686470877585,25.0587160618
66.3224480968858,23.801483081699164,20.9719592103
53.79298472235433,27.19825159545329,27.4977505922
55.91911764705883,22.238193256667106,20.4287785167
58.36513130414634,24.66887339138668,25.3752237125
40.47925943709487,27.3640094479742,25.3944158434
45.11419952596423,27.615568926747873,27.2110200212
38.872945287752586,23.342562697354627,22.3311541203
37.51299721370799,29.56584907263681,27.3700224234
53.435925453772846,23.393333347580125,25.5850231629
64.97324615461352,23.67066342116773,23.796943774
39.820318339945956,24.852003354120598,25.6859500076
68.19755680049799,25.22319966054421,24.3790357372
47.875816993464056,24.04363090213249,24.8984428255
46.11121721415839,22.37197668452283,22.1831294457
48.42135554073928,24.481884765865967,23.8434059527
53.37623596447127,23.54429727241019,22.2121616815
58.36513130414634,24.66887339138668,25.3752237125
51.318002691272596,21.35119639022572,21.0464367066
36.9509323337178,22.513712153077346,22.9212465801
56.9790862661879,28.532166344661086,27.4690847569
58.090861344537814,22.816310317478823,25.5117307311
60.23793381378521,21.850173481441786,21.5733529743
65.7649719283529,24.53116803741021,22.9151052136
29.849385472962876,42.980408137187474,35.4171403069
61.97349246775857,26.725107008929488,26.6579659762
54.411764705882355,21.56541974449559,21.5326609659
58.38439179336312,23.723811843518483,24.7358282583
71.86274509803921,25.361362980028645,24.9207771157
66.97860962566847,26.048346020830554,21.0834153962
63.31070889894419,21.009224748418625,21.4914295396
59.248991935483865,36.33067760810047,39.590383621
46.552381119267935,41.522067624895584,42.948755427
73.55567226890756,26.13449212086372,28.3629468977
48.96442670505354,34.901028775612254,35.9612221423
75.61274509803921,31.569298827303648,35.9917110869
53.50935828877005,41.1075119974374,46.386822211
69.2280864915136,36.751337765454615,43.0239797548
63.140225787284606,41.43529816677942,48.2857597656
57.41982854042618,36.732523569409494,42.7523325588
85.30829437963654,76.51886433979661,75.0798376227
87.81512605042018,74.51956902213678,68.512825493
85.30829437963654,76.51886433979661,75.0798376227
93.18627450980392,85.5918509157817,81.6737412798
82.89843770588861,86.67042646412803,87.197763125
54.82988452297914,74.98824088615899,72.3565298948
39.73071391430464,64.3053917764759,57.8087629566
86.79958521870287,70.90127302340305,62.6929278531
27.003968778496446,30.558030661112216,24.0600789951
56.391682166937926,31.704471742500278,25.5535773345
82.99840104177514,51.452464642291915,38.7575413783
40.54218432709987,43.275975673684194,53.4312088297
49.39839816000807,42.43823561207336,44.6397125278
38.917136003337504,43.06326791134662,49.5421474584
40.68661380959751,35.58490516129974,33.330006548
56.66061879297173,59.776696249602736,56.9787142539
71.69117647058823,22.51923806946859,25.0480343828
64.88812517669285,31.57635948591256,27.9156388609
41.19475867269985,63.327505265816086,63.4056417388
60.01479420597069,69.47893747433494,53.5560373319
53.16581176623347,79.56338701402387,70.0721987752
77.64046003016591,71.7447772881937,55.1389623262
63.06424478299478,72.82566780440416,66.8222834193
52.826502669797435,61.07141287983359,55.7467662468
75.49019607843135,77.83824914434624,68.2824177269
71.20598794407056,74.32961907935476,68.6509499654
19.4398940801505,89.55088491314636,74.5911345373
54.334270472895035,41.16524052761786,45.5050511139
60.53872652001978,32.25140294579096,26.828642945
55.122089637316094,37.63413488728648,35.7850971263
60.89756877711864,56.473731133854066,60.9846069954
40.56372549019608,38.0752405516375,30.9003629682
41.095755266242485,39.14736595391091,34.0306415872
40.012173155902346,35.54162812421394,29.6610324937
40.012173155902346,35.54162812421394,29.6610324937
65.67771301842342,71.21596357913178,69.2355078732
41.19475867269985,63.327505265816086,63.4056417388
38.872945287752586,23.342562697354627,22.3311541203
67.76826115061408,35.1638784524488,29.8103628033
21.960742350600526,40.69595680539679,28.8200300546
82.93844272785088,69.66510120484394,57.2378563331
35.44845605046263,78.69175588487997,74.4450576791
58.724114645858336,70.17401661375962,78.9736370648
58.35526710684273,78.26902278134474,95.0389205436
63.60263649869289,81.71542278163571,95.5445606526
59.301840731397704,33.62850267626309,37.5212168308
82.38565572686589,63.62933464238392,74.3295257997
78.48583877995644,57.345242768754844,67.771066713
82.38565572686589,63.62933464238392,74.3295257997
71.89112487100103,37.43144165825356,39.3456402689
53.39593133485547,53.9416609715093,56.8929570346
72.88633409481407,43.24831471927558,48.5146902803
39.89530863143516,46.06916032341489,49.7305273117
50.98062940034285,92.38599088931353,94.8412616527
48.01419758224244,84.23295196338731,76.1945627914
41.19475867269985,63.327505265816086,63.4056417388
56.22676828099136,39.7525643700744,39.9650142935
82.77982182587445,82.59220365012901,82.0966916616
56.22676828099136,39.7525643700744,39.9650142935
43.77841068609715,38.992876189356764,39.5373672692
46.43525765972469,49.707426073829815,53.0152552839
82.77982182587445,82.59220365012901,82.0966916616
50.48050490344429,67.28252285189463,62.5031662195
59.54707492181234,37.63572442582743,29.6633457427
80.00319693094629,74.80548892460757,73.8485322222
73.87992219591655,75.93936575952851,65.3276203505
82.90561322568243,76.86926844538588,68.4014831842
82.15899403239555,78.23331470313805,73.4345708477
77.27442756465383,69.24617480860756,63.8861450698
85.19257703081233,65.49087715673315,58.9056215841
75.40620778318484,33.535671771975615,27.9003660297
64.93361835308299,71.48501906759186,57.3124815756
50.60177937953038,76.57035235436813,66.1657818982
75.02290809940997,74.00951247430045,59.3392909961
77.79374057315233,69.5870902224175,56.3684457523
77.79374057315233,69.5870902224175,56.3684457523
65.7137884803795,36.244563255644984,29.1268572019
65.50463070603736,26.005459384489964,22.9518322456
52.2437283737024,35.71090738673398,29.7262050283
49.5602463865961,39.06906316296206,30.8932433481
86.76470588235294,36.57015805085475,30.322214944
52.66544117647059,34.555597647234606,28.1218349146
78.82352941176471,34.01164672487358,29.2013338315
63.529411764705884,33.52597715021551,28.2327982718
69.29507672634271,36.19801909194993,30.6208926642
75,34.87065456424627,29.0919178302
55.7139446389088,40.43286738129995,34.2845754053
59.681372549019606,30.533234677906545,25.5247973847
68.24448529411765,38.84970566321756,33.2396104887
77.27442756465383,69.24617480860756,63.8861450698
79.26470588235293,51.49752868519646,41.1115967596
84.42528735632183,45.135347680518365,36.4839739853
66.10962566844921,53.755740808135954,49.7451807269
81.957804085995,50.64009814875331,41.7825036243
79.92647058823529,43.40678519368036,34.9499564902
70.67474048442907,53.01918710899637,45.2853996726
75.47462631005483,51.67460820470763,42.8286624336
70.27329352793748,55.80748623368243,46.0914833059
70.27329352793748,55.80748623368243,46.0914833059
67.5638890640684,58.3678451022014,44.5615335256
71.16535256636593,64.89857090298538,57.3022818795
73.15276720628694,45.133440573123366,38.0262955882
72.1681579185977,39.83892463055297,31.8227044903
82.60342598577893,43.164840262379364,38.6708889841
66.03328173374614,41.334632950542364,36.0166197399
74.87745098039215,44.13937376504581,35.8840763717
78.30882352941177,44.86278151149652,38.1572827668
73.87429341859385,48.6146235255431,40.7783523366
78.61367612241897,81.78447204212502,67.5477970534
80.80133777648989,80.15175721229608,60.1665511479
76.47451416586371,85.81151474299655,65.5919295027
87.25490196078432,77.77337312910569,56.0800534373
77.23389355742295,83.31150677332305,64.8716467274
79.54752264854288,52.97874737488396,37.2897489864
50.48050490344429,67.28252285189463,62.5031662195
40.47925943709487,27.3640094479742,25.3944158434
