"traffic_time_index","traffic_co2_index",property_price_to_income_ratio
42.64864864864865,8089.135135135135,3.20835858397
32.285714285714285,8284,3.4904282559
32.285714285714285,8284,3.4904282559
41.24050632911392,6671.367088607594,6.48602366873
28.485714285714288,5805.314285714286,2.22669596467
46.030769230769245,6901.200000000002,9.29144560813
29.07142857142857,6498,2.69891562932
24.4,6224.4,4.35078381808
21.714285714285715,5605,1.82088345562
28.894736842105264,6937.0526315789475,2.80215977528
34.09575471698113,6965.849056603773,4.837613643
37.364505607476644,8431.407089719627,4.0210559199
15.333333333333334,3990,1.72819315121
26.294117647058822,4772.35294117647,1.65623803834
23.416666666666668,4804.75,3.31375420031
29.07142857142857,6498,2.69891562932
26.772727272727273,3803.181818181818,5.95142382342
39.5,4508.500000000001,11.4117647059
31.666666666666664,5109.999999999999,8.06010928962
25.666666666666664,3059,2.78794977009
30.333333333333336,2748.666666666667,1.73376202254
24.8,5798.8,4.10272308067
34.09575471698113,6965.849056603773,4.837613643
25.30769230769231,5033.538461538462,5.81146931463
34.861111111111114,4959.527777777777,4.32887715757
40.5,1197,9.7853731061
37,8512,7.08068629781
29.07142857142857,6498,2.69891562932
25.142857142857146,6004,6.369375
28.666666666666664,3635.333333333333,8.69385723866
35.81481481481482,4341.777777777778,6.21831280251
40,300,11.2067098282
66.25,6102.5,13.0463115767
47.057142857142864,6000.285714285715,17.3956186213
31,5024.533333333334,12.070323488
59.575,6413.3,30.4661768497
35.27272727272727,5723.636363636364,13.8813674997
38.51190476190476,8422.119047619046,5.89606406964
48.83333333333333,5931.666666666667,19.0408163265
68.4,4260,13.9693396226
20,5320,3.3706646719
20,2660,14.0863636364
41,6770,13.7510061712
38.166666666666664,5674.666666666666,19.9284957627
37.46341463414634,4750.048780487805,12.723261607
47.81818181818181,5603.181818181819,19.5256593744
52.224489795918366,5855.489795918367,23.6947092108
37.25,7639.75,13.9352137186
114,6384,30.9659090909
34.09575471698113,6965.849056603773,4.837613643
41.3,9389.8,6.56423599635
33.3,6650,5.57227775449
22.5,5652.5,5.16667700002
16.333333333333332,4034.333333333333,10.4667540207
35.640776699029125,5625.203883495145,5.18978441033
27.75,4322.5,12.3945971122
49.2,5994.8,11.4798989573
34.861111111111114,4959.527777777777,4.32887715757
34.06666666666667,4229.2266666666665,4.85205151772
24.22222222222222,2394.2222222222217,5.14311803628
35.81481481481482,4341.777777777778,6.21831280251
37.08695652173913,3072.6956521739135,5.35947951273
20.375,3990.25,5.56482187798
47.568749999999994,2188.275,20.6698542891
48,5655,7.0625
46,5364,7.59049147728
32.785714285714285,6426.571428571428,8.16135553279
22.4,2766.4,3.5103993353
36.25,5212.5,4.11996771136
34.06666666666667,4229.2266666666665,4.85205151772
25.142857142857146,3790.7619047619046,4.65821821782
19.22222222222223,3635.5555555555557,2.93320770049
31,4786.954545454545,7.93270640326
18.7,2553.6,4.49763948278
30.625,2909.75,11.3708079204
42.602272727272734,6355.436363636364,13.1806855605
39.80808080808081,5879.515151515153,16.177334527
59,8330,7.22404127881
31,4786.954545454545,7.93270640326
33.3125,3832.5,6.84561491791
33.375,5277.142857142857,4.83080718412
29.1875,6629.3125,2.21148870449
40.83928571428571,3568.4285714285716,14.4305869301
51.99999999999999,2694.6666666666665,12.3767647538
50.223300970873794,3656.21359223301,23.629308866
48.75,5237.5,17.4815067496
30,5763.333333333334,23.3796497223
34,3060.6153846153848,14.8712654846
20,1650,34.668251335
33.72727272727273,6268.363636363637,4.13032354911
46.030769230769245,6901.200000000002,9.29144560813
42.35103448275862,5587.862068965516,18.1499347606
28.35,4496.2,8.16098050459
30.52,4366.32,3.55715691627
26.666666666666668,2830,8.81745454545
17.666666666666668,4699.333333333334,7.79690270669
47.568749999999994,2188.275,20.6698542891
26.294117647058822,4772.35294117647,1.65623803834
30.36363636363636,3808.9090909090905,3.44277995258
47.65094339622642,11105.528301886794,7.92575087022
37.66666666666667,7958.500000000001,13.1355182407
43.31333333333334,3135.333333333333,18.885261453
36.333333333333336,5117.333333333334,13.2660841201
36.333333333333336,5117.333333333334,13.2660841201
36.333333333333336,5117.333333333334,13.2660841201
24.88888888888889,5290.444444444444,5.20811839791
32,6958.1578947368425,2.12380252716
37.66666666666667,7958.500000000001,13.1355182407
45.0990099009901,10225.940594059404,2.96349502289
33.12941176470588,1539.8588235294117,10.5901262382
37.54545454545455,7085.272727272727,2.11353927654
49.666666666666664,5940.666666666666,13.6956521739
42.35103448275862,5587.862068965516,18.1499347606
58.32558139534884,8224.697674418605,19.7188914027
25.333333333333332,6738.666666666666,2.41156668872
31,4786.954545454545,7.93270640326
20.8,1330.8,8.125
30.857142857142858,6308,2.96280084142
22.923076923076923,2252.153846153846,7.51877346683
68,9500,7.8573852535
41.244680851063826,1672.1489361702131,49.1045278062
40.82978723404255,3943.2340425531916,7.81823974155
42.99107142857142,10402.482142857141,2.16507053844
40.46220930232558,4297.9418604651155,14.5613002368
25.142857142857146,3790.7619047619046,4.65821821782
42.05217391304348,5554.88695652174,6.88978524649
31,4786.954545454545,7.93270640326
34.09575471698113,6965.849056603773,4.837613643
68,9500,7.8573852535
47.82352941176471,12674.117647058823,10.97826421
44.26356589147287,5648.697674418605,10.7476346448
21.714285714285715,5605,1.82088345562
42.99107142857142,10402.482142857141,2.16507053844
42.99107142857142,10402.482142857141,2.16507053844
39.5,8187.499999999999,2.11262229875
33.357142857142854,3789.428571428571,7.61568350406
48,5655,7.0625
46.030769230769245,6901.200000000002,9.29144560813
66.25,6102.5,13.0463115767
45.5,1563,9.13259261613
32,4190,14.6312180143
26,4598,11.8865893196
37.603125,4252.5,15.1119295935
22,400,20.7236842105
20.8,4524.8,9.83333333333
27.75,4322.5,12.3945971122
32.57352941176471,7361.029411764705,2.78842519747
47.568749999999994,2188.275,20.6698542891
37.13333333333334,3466.6666666666665,4.2801704459
19.22222222222223,3635.5555555555557,2.93320770049
40.42857142857143,4077.142857142857,18.8583706396
24.46,5873.360000000001,3.1712460983
36.8,2860,9.39855984624
25,2960,4.69200348549
21,4699.333333333334,4.32881271093
24,6384,16.0421170654
24.18,2284.0533333333333,3.58333333333
40.541,7780.839333333334,11.1648237495
35,3369.333333333333,6.40372804987
66.25,6102.5,13.0463115767
53.69230769230769,6691.538461538461,8.08333333333
51.43925233644859,9474.63551401869,16.0440466146
45.285714285714285,3952.8571428571427,11.6985933972
19.833333333333332,3297.666666666667,13.8764945652
45.5,9228,23.1342784368
36.25,8801.666666666666,5.92143830128
34.09575471698113,6965.849056603773,4.837613643
43.33333333333333,4560.888888888889,5.93437164538
22.999999999999996,4902,3.32787031766
26.285714285714285,5852,2.46111751192
13.857142857142856,2422.5714285714284,4.96929261126
42.5,3325,7.44827278003
27.833333333333336,1885,7.49190938511
39.333333333333336,6096.666666666668,9.17402264853
26.666666666666668,7093.333333333334,3.32899440104
40.83928571428571,3568.4285714285716,14.4305869301
35.333333333333336,9398.666666666668,2.14562528503
61.66666666666667,5763.333333333334,15.9090909091
29.1875,6629.3125,2.21148870449
25.142857142857146,6004,6.369375
32,4190,14.6312180143
43.41538461538461,7161.784615384616,8.60107652785
15,3990,5.20612386035
24.75,5586,5.04558300783
43.41538461538461,7161.784615384616,8.60107652785
21.714285714285715,5605,1.82088345562
38.425,9482.9,2.32045889877
21.714285714285715,5605,1.82088345562
37.13333333333334,3466.6666666666665,4.2801704459
30.36363636363636,3808.9090909090905,3.44277995258
36.285714285714285,4005.714285714286,6.37456345789
45.5,7562.428571428572,2.15266770267
12,532,5.75178884519
21.727272727272727,1450.9090909090908,5.94700252799
31,2839.3333333333335,8.05874492091
28.17857142857143,6070.5,2.93674770726
45.0990099009901,10225.940594059404,2.96349502289
37.364505607476644,8431.407089719627,4.0210559199
20.22222222222222,4640.222222222222,2.35589616009
35.782608695652165,4928.521739130434,2.41388432347
26.545454545454547,5368.363636363637,2.70743303744
21.047619047619047,4775.333333333333,3.63970060678
43.41538461538461,7161.784615384616,8.60107652785
24.27777777777778,4935.777777777778,1.85757274951
38.425,9482.9,2.32045889877
43.25490196078431,7145.254901960784,3.56600021313
30.210526315789473,6902,2.3261514455
35.95238095238095,7850.666666666667,1.46629995442
28.485714285714288,5805.314285714286,2.22669596467
35.53968253968254,8650.984126984125,2.39301867453
36.3069306930693,8586.257425742575,4.72692136424
25.36842105263158,5110,2.30519557147
46.6551724137931,11392.275862068966,1.59496727852
30.875,8212.75,1.88825183696
28.41176470588235,5865.882352941177,2.05159836664
37,8512,7.08068629781
24.545454545454547,4884.727272727273,3.20974646728
28.666666666666664,3635.333333333333,8.69385723866
36.66666666666667,7492.333333333334,2.276810864
17.833333333333332,4743.666666666666,2.50350286036
43.21875,10688,8.57705203196
15.200000000000001,3830.4,2.88651576919
32,6958.1578947368425,2.12380252716
20,0,2.00165407733
30.333333333333336,2748.666666666667,1.73376202254
35.19230769230769,9350.923076923076,1.97301334006
36.285714285714285,4005.714285714286,6.37456345789
24.703703703703702,6551.481481481482,2.04580077377
32.28813559322034,6550.813559322034,2.77528638488
11.5,2460.5,2.63955833996
29.384615384615387,4235.538461538462,2.01943175052
47.65094339622642,11105.528301886794,7.92575087022
29.07142857142857,6498,2.69891562932
15.333333333333334,4078.666666666667,2.02763710126
23.416666666666668,4804.75,3.31375420031
23.722222222222225,6295.333333333334,1.37735378433
43.73809523809524,10370.285714285712,6.03774216308
28.894736842105264,6937.0526315789475,2.80215977528
33.73076923076923,7050.2307692307695,3.10803721429
29.666666666666668,7891.333333333334,1.70337246864
36.46666666666667,6079.333333333334,4.20490809919
43.185227272727275,3210.9454545454546,11.2281798499
32.909090909090914,4575.818181818181,6.23985596512
26.285714285714285,5852,2.46111751192
19.325882352941175,4631.529411764705,2.80048760287
35.83018867924528,9159.433962264151,2.85131921551
42.64864864864865,8089.135135135135,3.20835858397
32.57352941176471,7361.029411764705,2.78842519747
39.5,8187.499999999999,2.11262229875
34.09575471698113,6965.849056603773,4.837613643
33.51282051282051,8060.25641025641,2.62464446036
23.7,6206.666666666666,3.56121968873
19.22222222222223,3635.5555555555557,2.93320770049
25.107142857142858,6270,2.33224621392
26.57820512820513,6424.974358974358,3.60873502386
27.5,6426.307692307692,2.26758612151
30.36363636363636,3808.9090909090905,3.44277995258
34.93333333333334,7065.822222222223,3.63922688311
29.1875,6629.3125,2.21148870449
38.51190476190476,8422.119047619046,5.89606406964
46.030769230769245,6901.200000000002,9.29144560813
36.97959183673469,8537.387755102041,5.97183400842
43.62758620689656,7917.91724137931,6.22742641158
24.46,5873.360000000001,3.1712460983
50.142857142857146,13338,3.58954556753
36.23076923076923,9439.589743589744,3.06113541077
45.66666666666667,9930.666666666668,1.33645843536
31.580645161290317,6965.935483870967,2.61011278357
21.714285714285715,5605,1.82088345562
41.62903225806452,8143,4.92765471674
26.294117647058822,4772.35294117647,1.65623803834
32,6958.1578947368425,2.12380252716
40.42424242424242,3353.333333333333,13.3931714982
25.142857142857146,6004,6.369375
37.364505607476644,8431.407089719627,4.0210559199
21.714285714285715,5605,1.82088345562
31.72340425531915,2561.6382978723404,13.2589745971
41.75000000000001,6442.500000000001,145.619860848
32.46938775510204,4564.367346938776,4.43013761468
41.24050632911392,6671.367088607594,6.48602366873
24.833333333333332,6605.666666666666,4.91266375546
23.192307692307693,3792.846153846154,5.38032040782
20,0,7.95683325438
22,3489.8571428571427,5.52419447707
40.16,5593.7919999999995,8.95954255527
39.25925925925926,6513.679012345679,6.2356631065
44.26356589147287,5648.697674418605,10.7476346448
18.25,4655,4.22535211268
35.76767676767676,4905.555555555556,7.00054169283
30,7980,2.29060500929
41.145161290322584,5143.1612903225805,18.1581685834
52.97,7585.24,12.5596096529
14.8,478.8,7.36315385485
56,10275,13.2306398872
61.980000000000004,5554,13.475155744
0,0,14.5855234914
33.1,4384,40.4969201611
65,1600,26.2277131697
45.22,5416.400000000001,45.0316671144
40.42857142857143,2651.4285714285716,13.3154943935
62.25,200,14.1415662651
34.92857142857142,2734.857142857143,28.1367814311
41.5,1742.5,34.2857142857
50.51282051282052,3779.948717948718,45.7758892011
27.6,3724,13.0102185145
35,2014.0000000000002,42.5718164244
38.333333333333336,6076.666666666668,30.7251908397
41.83333333333333,3266.666666666667,19.2391666667
48,5655,7.0625
43.31333333333334,3135.333333333333,18.885261453
133,2660,3.07692307692
38.51190476190476,8422.119047619046,5.89606406964
40.42857142857143,4011.4285714285716,9.33115823817
40,1330,5.96658711217
41.62903225806452,8143,4.92765471674
52.97,7585.24,12.5596096529
52.415162454873645,7193.963898916967,8.05481687277
38.4,2718.1142857142854,12.8719440539
32,4190,14.6312180143
43.00000000000001,4741.428571428572,6.22640403774
41.244680851063826,1672.1489361702131,49.1045278062
67.5,1995,8.67300865037
40.82978723404255,3943.2340425531916,7.81823974155
33.2,1760,17.2915359562
52.415162454873645,7193.963898916967,8.05481687277
42.30769230769231,2952.4615384615386,9.53248169274
47.218636363636364,5040.636363636363,15.4391932982
56.20294117647059,9398.6,15.21594746
59.83333333333333,6480.333333333334,9.65254273036
45,11970,5.78453449334
39.76923076923077,8026.717948717948,7.43395618557
36.25,2992.5,7.32712490529
44.18803418803419,5564.3076923076915,7.38594872027
38.142857142857146,3970.857142857143,11.189815397
40.86666666666667,5330.533333333335,10.9755458326
14.799999999999999,2459.2,7.7697240684
33.99999999999999,3841.6666666666665,11.6693102943
61.095238095238095,5630.8888888888905,10.9743808755
44.00000000000001,6824.545454545455,7.16989741078
47.218636363636364,5040.636363636363,15.4391932982
55.00000000000001,5853.333333333333,13.0748865358
55,4790,34.7042294373
58.00769230769231,7188.830769230769,38.2166090529
23.363636363636367,2276.727272727273,15.4778863187
25.166666666666664,2416.666666666667,6.09943973714
37.5,100,10.9536636386
44.52317880794701,10608.503311258277,8.61890593743
45.97520661157025,5328.611570247933,11.2977813676
19,1706.6666666666665,13.1768016443
31.5,4105.714285714285,7.98908164078
53.8,7650,15.9323836488
79.33333333333333,1336.6666666666667,12.0531239005
35.2,3302,12.0662019085
43.78947368421052,6736.315789473683,10.5307668364
57.49462365591398,8661.161290322581,21.2792910984
23.5,2720,28.1041666667
31.142857142857146,3188.0952380952376,13.0296370859
20,3200,18.2170542636
37.5,6000,10.9873188406
34.75,4409,9.98676373263
75,15495,9.84057971014
31.7,2665.4,11.6313137232
34.2,493.2,9.07076110352
7,0,10.8201687946
34.2,493.2,9.07076110352
51,0,6.17021276596
40.61320754716981,1181.4716981132076,13.0909837031
38.425,9482.9,2.32045889877
42.99107142857142,10402.482142857141,2.16507053844
52.5,700,6.98863636364
30.037037037037038,3442.6666666666665,12.4270247563
27.333333333333336,4965.333333333334,10.4294580574
41.402116402116405,8709.650793650793,3.82760088228
37.5,9921.8,9.93313945218
25.125,6457.5,9.56053157418
36,9398.666666666668,10.6530662272
33.9,4110,14.623179612
52,4630,6.09086193244
15,600,4.12920842755
54,1616.923076923077,29.256163249
21.714285714285715,5605,1.82088345562
28.35,4496.2,8.16098050459
39.946808510638306,7076.1489361702115,11.8070681876
27.75,4322.5,12.3945971122
26.772727272727273,3803.181818181818,5.95142382342
35.81481481481482,4341.777777777778,6.21831280251
31,7359.333333333334,10.7081132981
27.333333333333332,2493.2500000000005,7.35508340846
31.5,8246,90.1027322404
37,800,12.6659429013
26.25,3325,25.5
32.84615384615385,6150.923076923076,26.2739254158
29.111111111111107,4477.999999999999,20.8829834373
30,7980,10.8522727273
58.32558139534884,8224.697674418605,19.7188914027
55.77777777777778,10280,19.2584795322
55.77777777777778,10280,19.2584795322
37.364505607476644,8431.407089719627,4.0210559199
21.714285714285715,5605,1.82088345562
45,11970,5.78453449334
29.22222222222223,2217.1111111111113,9.81433318885
37.46341463414634,4750.048780487805,12.723261607
42.22972972972973,2656.0135135135138,21.096029956
43.25490196078431,7145.254901960784,3.56600021313
32.666666666666664,4276.666666666667,10.2017421383
21.666666666666668,2550.0000000000005,5.21203482587
41.24038461538462,2971.794871794872,21.012251552
59.575,6413.3,30.4661768497
32.913043478260875,2634.2608695652175,30.8423482679
28.2,6356,11.0032538805
32.913043478260875,2634.2608695652175,30.8423482679
40.42857142857143,2651.4285714285716,13.3154943935
45.86301369863014,8677.534246575342,23.4704365347
30.769230769230766,6351.538461538461,22.6982701265
37.85714285714286,6235.714285714286,14.6907216495
46.030769230769245,6901.200000000002,9.29144560813
43.31333333333334,3135.333333333333,18.885261453
21.714285714285715,5605,1.82088345562
34.14285714285714,3116.5714285714284,16.8414267326
25.30769230769231,5033.538461538462,5.81146931463
34.14285714285714,3116.5714285714284,16.8414267326
32.49122807017544,3806.631578947369,23.4236293869
50.51282051282052,3779.948717948718,45.7758892011
25.30769230769231,5033.538461538462,5.81146931463
35.53968253968254,8650.984126984125,2.39301867453
43.416666666666664,2171.5,16.7495139843
31.785714285714285,2693.714285714286,8.2678197065
31.16666666666667,1619,11.9822329072
31.333333333333336,1910.0000000000002,8.84821737625
37.5,900,12.476491904
25.901449275362324,1280.927536231884,12.5483506272
19.636363636363633,1127.2727272727273,4.90853493532
30.809523809523807,4460.920634920635,14.0710010329
39.588235294117645,5183.64705882353,6.32406778125
33.862068965517246,4389.379310344827,6.90148502729
42.973684210526315,4227.368421052632,9.00996098252
26.88888888888889,997.7777777777778,8.87231142078
26.88888888888889,997.7777777777778,8.87231142078
27.466666666666665,1439.9999999999998,13.1170426856
22.400000000000002,1500.4,10.7926880661
16.333333333333332,2039.3333333333335,10.292706334
32.85294117647059,3543.3529411764703,13.8266201319
22.5,0,11.1350574713
30,7980,11.3256113256
8,0,6.12244897959
19,1064,9.17618270799
25.730769230769234,1572.4615384615386,7.32232715836
60,1600,6.14583333333
31.94656488549618,3071.419847328244,8.85950987687
15.5,1995,5.29416670118
33.473684210526315,2432.421052631579,8.75896843933
25.901449275362324,1280.927536231884,12.5483506272
12,0,6.75675675676
20.923076923076927,1176.6153846153845,8.19174503657
10,1730,11.0951557093
26.1875,2370,9.18198007874
12.666666666666668,1330,7.0124246988
26,2261,14.4632385907
35.699999999999996,3941.8782608695656,11.5188856054
21,1995,6.43939393939
21,1995,6.43939393939
18.526315789473685,3087.2631578947367,8.32842675459
23.22222222222222,3857.2222222222217,7.79673165138
25.706349206349206,2113.0476190476193,11.8618406808
42.84046692607004,4623.377431906614,11.0685417058
28.5,3887.5,8.94297441904
13.857142857142856,2422.5714285714284,4.96929261126
26,1950.6666666666665,9.40212150434
25.25,3013,10.250331738
33.626666666666665,2118.946666666667,17.5765906004
31.28571428571429,332.8571428571429,4.78354978355
22.76923076923077,1684.7692307692307,7.28528761062
29.54878048780488,1581.9756097560974,8.65557290706
35,0,2.72606382979
42.8,1810.4,4.52102803738
31.685185185185183,2218.555555555555,9.69090802705
35.53968253968254,8650.984126984125,2.39301867453
56.20294117647059,9398.6,15.21594746
36.27027027027027,8758.27027027027,2.9072988066
11.666666666666668,1064,6.10094987874
34.857142857142854,3101.4285714285716,7.79231625835
35.92,1907.04,11.8891452991
35,0,5.79954954955
50.00000000000001,4650,5.04767932489
19.375,2281.5,5.01366787384
7,1862,4.48125
34.46153846153847,922.4615384615385,6.95633802817
27.333333333333332,471.11111111111114,7.45881628788
25,3990,5.27649006623
34.5,1322.5,8.10126582278
35.57142857142857,1788.5714285714284,12.8857463821
23.625,1551.875,6.69549553136
32,3521.4285714285716,8.22042627367
34.25,3671.875,9.68443798363
32.18181818181818,3946.3636363636365,8.42840512224
36.8,4628.4,8.23232323232
26.666666666666668,2830,8.81745454545
43.31333333333334,3135.333333333333,18.885261453
23.444444444444443,2381.111111111111,9.66761363636
33.357142857142854,3789.428571428571,7.61568350406
22.666666666666664,1750.3333333333335,5.71309919317
39,1767.5,7.30909090909
33.12941176470588,1539.8588235294117,10.5901262382
21.538461538461544,800.7692307692307,8.50931677019
20.666666666666668,2216.666666666667,4.95
31.36363636363636,1503.2727272727273,5.52308650158
25.400000000000002,3894.8,6.30494505495
23.166666666666668,1981.6666666666667,6.07298578199
17.000000000000004,1949.6666666666667,6.07142857143
29.85714285714286,2531.142857142857,6.25641025641
9,200,6.4
51,960,4.546875
27.145833333333336,2227.9166666666665,10.654566287
38.5,550,8.67469879518
15,0,3.09812093228
31.358974358974358,2226.4102564102564,10.0500115158
28,479.2,5.96324888364
21,1126.6666666666667,3.38734536212
20.666666666666668,1211.6666666666667,7.70833333333
11,200,7.63081395349
31.714285714285715,1350,10.0425297591
13,0,7.86713286713
36.625,2890.25,6.04214854793
35.05479452054794,2073.068493150685,16.2440630674
40.125,3848.625,9.55236218913
32.05,2047.5,10.1642333446
23,5320,7.08333333333
21.25,4372.5,7.14705882353
18.526315789473685,3087.2631578947367,8.32842675459
29.8,3906,8.24412685983
30.5,1523.142857142857,11.9038107547
35.57142857142857,1788.5714285714284,12.8857463821
39.382352941176464,2889.576470588235,14.7329848547
16.4,1809,9.56336212189
26,900,9.07894736842
35.333333333333336,6163.333333333334,7.12209302326
28.6,240,9.87081298892
25.918367346938776,3703.8367346938776,6.51651264076
39.5,8187.499999999999,2.11262229875
32.31666666666667,4804.066666666667,4.63977168055
38.1734693877551,3832.353741496598,10.5972214912
29.333333333333332,3783.333333333333,6.02173913043
33.25,1563.5,4.06991242245
33,8512,4.3004587156
30.399999999999995,3817.0666666666666,10.2493678365
25.400000000000002,3894.8,6.30494505495
36.75,3138.75,8.77593360996
34.57142857142857,7924.285714285714,9.72093023256
34,3060.6153846153848,14.8712654846
40.3125,3351.75,7.66409974331
43.25490196078431,7145.254901960784,3.56600021313
38.75342465753425,3105.0958904109593,17.2256549818
40.8,3351.6,6.20817843866
42.44444444444444,7689.1111111111095,7.51201923077
52.875,3096.25,13.1299435028
25.666666666666664,5145,8.50334304817
32.285714285714285,4524.285714285715,7.20072180861
68.66666666666667,3553.3333333333335,11.7135728543
35,3990,7.76666666667
30.666666666666668,6384,11.875
5,1330,9.02119981958
47.09375,6045.03125,20.3068444666
26,6650,6.77556818182
43.166666666666664,2066.3333333333335,9.25331858407
28.4,3679.2,6.2684501845
30.309523809523807,4075.523809523809,8.8981824791
25,1330,15.2469135802
23.333333333333336,4443,4.97826086957
20.666666666666664,886.6666666666667,6.88888888889
12,260,9.30098511842
37.03636363636364,3999.636363636364,9.88083894217
31.11764705882353,4017.8823529411766,11.1458420743
12,260,9.30098511842
30.97142857142857,3042.485714285714,13.1014873141
34.148148148148145,3588.4444444444453,10.8039401174
33.5,4921,12.064511367
18.5,1463,14.9084848485
33.53658536585366,3028.2926829268295,14.5018116394
