"pollution_index","crime_index",traffic_time_index
78.62068965517241,81.10410830999068,68.3333333333
36.206896551724135,80.98125214998281,50
37.22419312768143,70.15061452703712,44.5231788079
50.432673847271964,79.82119135549155,33.3636363636
62.14231863069158,80.2168509971295,43.9451219512
30.081135902636916,39.71562428799272,37.1333333333
79.62382445141066,82.35322039346441,28.3333333333
36.27873563218391,76.02232931777762,45.5
58.703430989604975,80.25047852309096,42.6666666667
97.76832363039259,84.27170868347339,20
101.72413793103448,76.33689839572193,51
59.530144671706346,51.469640120293136,47.56875
43.107376422626125,55.17386785858809,32
49.62106858658583,66.31846477247888,36.4666666667
53.04086751559518,17.001598958224836,41.4021164021
76.8372566812569,63.038522459442945,28
64.51600124013918,22.967914438502675,25
26.665254961401008,20.64770761245675,28.4
34.6136016415596,49.01937059965715,46.0307692308
27.351258803622066,47.79692549599292,36.2307692308
23.696843561686624,31.156699058577146,29.5161290323
20.82393899204244,45.00474383301708,19.3258823529
25.727969348659,58.80524132730016,21.7142857143
29.878526645768027,10.199849170437405,20.8
39.65517241379311,79.51083158630328,37.25
31.516087834219093,41.15384615384615,23.7
74.41260050393522,50.610452349582786,24.1666666667
37.152229440835136,46.10854379620275,29.1875
31.796841089944536,42.41335882202754,19.2222222222
23.275862068965516,61.05567226890756,28
58.275862068965516,66.77871148459384,45.5
38.46394984326019,69.75758321346557,24.2777777778
51.8249279456176,58.09132906632603,42.6486486486
46.91091954022989,52.451233331309815,32.2857142857
46.91091954022989,52.451233331309815,32.2857142857
21.018987694459053,34.67978994694298,41.2405063291
24.818361095262098,42.358098037337975,28.4857142857
34.6136016415596,49.01937059965715,46.0307692308
44.78765487386176,53.15809230282915,29.0714285714
27.18390804597701,35.304930795847746,24.4
25.727969348659,58.80524132730016,21.7142857143
30.879354029279064,65.2858947571769,28.8947368421
26.15760464577059,46.32973829701595,34.095754717
37.33053089823465,34.3222869815766,37.3645056075
59.540229885057464,70.45607458669741,15.3333333333
24.904214559386972,50.75863171355498,26.2941176471
20.780359820089956,27.592842953316406,23.4166666667
44.78765487386176,53.15809230282915,29.0714285714
21.237124944021495,36.935755217005216,26.7727272727
32.18390804597701,46.838696162225574,39.5
21.496989600437878,31.11694677871148,31.6666666667
11.206896551724139,27.30392156862745,25.6666666667
22.030651340996165,72.15073529411765,30.3333333333
38.438802576733615,48.40820943762121,24.8
26.15760464577059,46.32973829701595,34.095754717
37.6828631138976,17.220178174125543,25.3076923077
29.800414433298773,41.516288505217595,34.8611111111
41.810344827586206,68.13725490196077,40.5
1.7241379310344827,31.183473389355747,37
44.78765487386176,53.15809230282915,29.0714285714
51.11153369393734,23.12772331154684,25.1428571429
64.65517241379311,22.715336134453782,28.6666666667
49.08303598514945,47.173497330202565,35.8148148148
90.9306211030349,59.53208556149733,40
86.32445141065831,54.51680672268907,66.25
53.1943370913536,65.98468799071846,47.0571428571
49.72873212516548,66.62327710917853,31
57.148360776962576,40.698159268602296,59.575
35.05161224479758,64.68722937165052,35.2727272727
34.53959061583899,36.07787550153872,38.5119047619
54.54980842911877,81.04365361001878,48.8333333333
28.390804597701152,50.68014705882353,68.4
23.275862068965516,49.75490196078432,20
37.64367816091954,56.495098039215684,20
93.10344827586206,69.53777899188573,41
47.08222811671087,77.90032679738565,38.1666666667
59.29278189260041,78.03925764939947,37.4634146341
74.59106984969053,78.29767681795087,47.8181818182
70.57460957314154,77.9521772324107,52.2244897959
39.65517241379311,79.51083158630328,37.25
66.37931034482759,55.08339699516169,114
26.15760464577059,46.32973829701595,34.095754717
39.520428861199655,55.17769607843137,41.3
38.10344827586207,50.22707612456747,33.3
5.172413793103448,35.50579322638146,22.5
19.15708812260536,30.75031870333273,16.3333333333
25.46302045206875,31.1354407704181,35.640776699
32.28243021346469,22.35953996983409,27.75
37.362637362637365,21.04341736694678,49.2
29.800414433298773,41.516288505217595,34.8611111111
17.33572465177012,25.010941100251966,34.0666666667
22.600958878849344,27.692307692307693,24.2222222222
49.08303598514945,47.173497330202565,35.8148148148
23.341802782819112,51.9335775109083,37.0869565217
22.148541114058354,26.606734443421743,20.375
59.530144671706346,51.469640120293136,47.56875
5.172413793103448,23.529411764705884,48
8.016839482356724,21.077038770053477,46
22.497001139937737,44.4806906116184,32.7857142857
11.932129173508484,38.090000957648016,22.4
36.512539184952985,41.92927170868347,36.25
17.33572465177012,25.010941100251966,34.0666666667
38.93561489931726,55.81575079152845,25.1428571429
31.796841089944536,42.41335882202754,19.2222222222
16.428669001578026,32.24762021299624,31
33.09034820824882,49.12765739780076,18.7
24.69622331691297,65.41666666666666,30.625
38.13720325069306,35.79532906014359,42.6022727273
23.228713410752302,36.368613285809595,39.8080808081
36.361459421804255,39.10026079397277,59
16.428669001578026,32.24762021299624,31
55.21080846131555,29.18643263757116,33.3125
40.30364089591655,55.36335926047052,33.375
37.152229440835136,46.10854379620275,29.1875
71.93140551337028,50.18117604054228,40.8392857143
51.392572944297086,56.084558823529406,52.0
68.5480237186956,60.860906084998,50.2233009709
60.24904214559387,43.31550802139037,48.75
61.20689655172414,38.71417797888387,30
47.51244698506362,38.02287581699347,34
30.689655172413794,45.83933223639106,20
29.761904761904756,27.75401069518717,33.7272727273
34.6136016415596,49.01937059965715,46.0307692308
65.35600751027303,47.2007748741351,42.3510344828
40.61469265367317,39.98520579402933,28.35
33.25479794039632,14.906152157714365,30.52
29.58462430064864,42.7654615205766,26.6666666667
43.16502463054187,41.613270308123255,17.6666666667
59.530144671706346,51.469640120293136,47.56875
24.904214559386972,50.75863171355498,26.2941176471
16.666666666666664,48.2843137254902,30.3636363636
60.78569048829195,47.056123652601926,47.6509433962
78.14278076908388,67.91089251910125,37.6666666667
67.70592092928678,51.98580241775757,43.3133333333
68.6490233904027,62.422912713472485,36.3333333333
68.6490233904027,62.422912713472485,36.3333333333
68.6490233904027,62.422912713472485,36.3333333333
29.039968652037615,35.427807486631025,24.8888888889
43.107376422626125,55.17386785858809,32
78.14278076908388,67.91089251910125,37.6666666667
44.69734452533359,63.63348279496184,45.099009901
40.6062618692213,40.18789877181558,33.1294117647
30.986590038314176,56.290849673202615,37.5454545455
18.726053639846743,21.633986928104576,49.6666666667
65.35600751027303,47.2007748741351,42.3510344828
91.60177058932923,58.90424473375751,58.3255813953
44.27417410176031,57.71390374331551,25.3333333333
16.428669001578026,32.24762021299624,31
29.878526645768027,10.199849170437405,20.8
56.32183908045977,45.18207282913165,30.8571428571
45.25383141762452,42.915113029922544,22.9230769231
61.47898318156938,55.05021938845469,68
66.4620090373119,20.780454007302456,41.2446808511
73.99189085330352,38.81607590063132,40.829787234
52.400348122695895,60.26928608569536,42.9910714286
67.10008978846504,48.10746538839695,40.4622093023
38.93561489931726,55.81575079152845,25.1428571429
32.42130145532908,32.07572723115631,42.052173913
16.428669001578026,32.24762021299624,31
26.15760464577059,46.32973829701595,34.095754717
61.47898318156938,55.05021938845469,68
68.02297520990807,60.42469893089089,47.8235294118
31.04699530149727,38.62526967949783,44.2635658915
25.727969348659,58.80524132730016,21.7142857143
52.400348122695895,60.26928608569536,42.9910714286
52.400348122695895,60.26928608569536,42.9910714286
42.914662899944645,36.00639404078013,39.5
52.1360153256705,42.973279737426886,33.3571428571
5.172413793103448,23.529411764705884,48
34.6136016415596,49.01937059965715,46.0307692308
86.32445141065831,54.51680672268907,66.25
58.275862068965516,66.77871148459384,45.5
50.574712643678154,72.47291021671826,32
90.74270557029179,70.77472293265131,26
80.15792523906114,51.68570786055187,37.603125
18.96551724137931,36.76470588235295,22
43.793103448275865,18.595011534025375,20.8
32.28243021346469,22.35953996983409,27.75
60.97023566668008,53.87241558040289,32.5735294118
59.530144671706346,51.469640120293136,47.56875
30.081135902636916,39.71562428799272,37.1333333333
31.796841089944536,42.41335882202754,19.2222222222
63.45178997188712,40.58826090810024,40.4285714286
19.731800766283527,49.90284402049109,24.46
49.35314178721886,44.403759487666036,36.8
29.094827586206897,35.472802024035424,25
41.37931034482759,68.09954751131221,21
30.67398119122257,32.44607843137254,24
48.275862068965516,44.32773109243698,24.18
69.77929102675554,57.78468564890465,40.541
59.77011494252874,39.61484593837535,35
86.32445141065831,54.51680672268907,66.25
84.60375075620084,58.62299465240642,53.6923076923
82.38844968924032,68.02884271293648,51.4392523364
68.58168032103123,63.341446365936406,45.2857142857
67.68669486198766,29.877727756413453,19.8333333333
41.5948275862069,49.11764705882353,45.5
74.28776323912349,56.85143288084464,36.25
26.15760464577059,46.32973829701595,34.095754717
26.892633228840122,37.38820089439285,43.3333333333
9.523809523809524,41.308446455505276,23.0
20.455507540347476,47.02293752750141,26.2857142857
61.4237790606959,33.96671826625387,13.8571428571
62.758620689655174,57.083333333333336,42.5
36.67487684729063,26.0345047109753,27.8333333333
64.65517241379311,45.87415994065611,39.3333333333
63.36206896551724,67.03079710144928,26.6666666667
71.93140551337028,50.18117604054228,40.8392857143
37.86833855799373,56.29289215686275,35.3333333333
16.350574712643674,39.77615607646567,61.6666666667
37.152229440835136,46.10854379620275,29.1875
51.11153369393734,23.12772331154684,25.1428571429
50.574712643678154,72.47291021671826,32
24.928973700226894,33.43113154290742,43.4153846154
56.89655172413793,73.0392156862745,15
69.65517241379311,74.11191749427043,24.75
24.928973700226894,33.43113154290742,43.4153846154
25.727969348659,58.80524132730016,21.7142857143
27.531870428422152,45.170115477020836,38.425
25.727969348659,58.80524132730016,21.7142857143
30.081135902636916,39.71562428799272,37.1333333333
16.666666666666664,48.2843137254902,30.3636363636
53.44827586206897,47.74612642259701,36.2857142857
36.27873563218391,76.02232931777762,45.5
64.65517241379311,41.24331550802139,12
22.47126436781609,20.48633555986497,21.7272727273
48.62068965517241,55.79404555940023,31
22.74733078804727,68.63350219455954,28.1785714286
44.69734452533359,63.63348279496184,45.099009901
37.33053089823465,34.3222869815766,37.3645056075
71.24577417173765,56.60202806612841,20.2222222222
45.07280151790133,70.39990771559813,35.7826086957
30.81616659202866,61.821631878557874,26.5454545455
31.92697482427618,32.86412533082898,21.0476190476
24.928973700226894,33.43113154290742,43.4153846154
23.825944170771756,43.82425383946683,24.2777777778
27.531870428422152,45.170115477020836,38.425
40.89287869653736,64.55154394953739,43.2549019608
39.46433481823682,51.06942167110747,30.2105263158
38.2819404833924,66.12591560688446,35.9523809524
24.818361095262098,42.358098037337975,28.4857142857
39.79823314242994,49.51949509655571,35.5396825397
41.436590316667164,42.31082455440251,36.3069306931
17.263770712046576,35.061919504643974,25.3684210526
59.28658005474821,71.04500447991302,46.6551724138
41.91091954022988,26.29395202185434,30.875
58.464064670961214,46.66918049270989,28.4117647059
1.7241379310344827,31.183473389355747,37
80.50903119868639,61.17156862745099,24.5454545455
64.65517241379311,22.715336134453782,28.6666666667
14.741379310344827,36.12312572087658,36.6666666667
26.436781609195403,40.58600713012477,17.8333333333
36.84657170391437,43.78374538221086,43.21875
26.07142857142857,49.36974789915967,15.2
43.107376422626125,55.17386785858809,32
38.793103448275865,36.39705882352941,20
22.030651340996165,72.15073529411765,30.3333333333
32.560732017891986,58.2870116131559,35.1923076923
53.44827586206897,47.74612642259701,36.2857142857
33.70964053782127,60.23480982079505,24.7037037037
52.121617508369425,55.70447067152822,32.2881355932
17.68199233716475,25.26395173453997,11.5
16.465451384315482,58.86928703105175,29.3846153846
60.78569048829195,47.056123652601926,47.6509433962
44.78765487386176,53.15809230282915,29.0714285714
30.10057471264368,44.85294117647059,15.3333333333
20.780359820089956,27.592842953316406,23.4166666667
47.31816864676905,75.51804812834223,23.7222222222
37.910656960711755,52.805236121490395,43.7380952381
30.879354029279064,65.2858947571769,28.8947368421
23.787269637453434,48.72247365220365,33.7307692308
28.429616360650844,64.9798669467787,29.6666666667
49.62106858658583,66.31846477247888,36.4666666667
56.90524640892976,44.138913015050555,43.1852272727
33.77949183303085,64.11228233983651,32.9090909091
20.455507540347476,47.02293752750141,26.2857142857
20.82393899204244,45.00474383301708,19.3258823529
33.88469407574986,55.50666157636598,35.8301886792
51.8249279456176,58.09132906632603,42.6486486486
60.97023566668008,53.87241558040289,32.5735294118
42.914662899944645,36.00639404078013,39.5
26.15760464577059,46.32973829701595,34.095754717
22.390804597701152,30.759920136855126,33.5128205128
31.516087834219093,41.15384615384615,23.7
31.796841089944536,42.41335882202754,19.2222222222
40.449086354258775,57.5939251945444,25.1071428571
42.46125063474938,48.587662530226844,26.5782051282
36.42143503147212,65.69560028601141,27.5
16.666666666666664,48.2843137254902,30.3636363636
57.997781105766585,25.204696463637426,34.9333333333
37.152229440835136,46.10854379620275,29.1875
34.53959061583899,36.07787550153872,38.5119047619
34.6136016415596,49.01937059965715,46.0307692308
50.84652882287508,42.015123034859876,36.9795918367
28.60350316023552,44.87623238405724,43.6275862069
19.731800766283527,49.90284402049109,24.46
32.80999651689307,52.90271493212669,50.1428571429
27.351258803622066,47.79692549599292,36.2307692308
42.722794446932376,65.04524886877827,45.6666666667
27.44514106583073,51.53217450254848,31.5806451613
25.727969348659,58.80524132730016,21.7142857143
39.26385730569005,56.81325666810509,41.6290322581
24.904214559386972,50.75863171355498,26.2941176471
43.107376422626125,55.17386785858809,32
52.98373241707456,55.01891774362912,40.4242424242
51.11153369393734,23.12772331154684,25.1428571429
37.33053089823465,34.3222869815766,37.3645056075
25.727969348659,58.80524132730016,21.7142857143
65.72979471287246,44.51579404064969,31.7234042553
74.59705371894626,83.19190349084006,41.75
19.727494692788195,32.27515121682035,32.4693877551
21.018987694459053,34.67978994694298,41.2405063291
24.790267204060306,51.53202437816061,24.8333333333
14.36566411593476,22.608153184707906,23.1923076923
27.586206896551722,72.83299526707233,20
18.033786137234415,34.853291316526615,22
27.718737580841363,44.61688237601818,40.16
24.86248827857746,43.60791511506059,39.2592592593
31.04699530149727,38.62526967949783,44.2635658915
24.87768936044798,62.17113626528183,18.25
71.57894075041057,41.354415813589526,35.7676767677
25.862068965517242,21.568627450980394,30
79.037633671661,28.74398652100504,41.1451612903
69.73707844607225,49.19006880976039,52.97
14.13919413919414,16.617647058823533,14.8
85.04781251718639,69.70588235294117,56
93.19044387286844,67.23516602771663,61.98
58.390804597701155,49.26470588235294,0
80.74498647254066,53.00510158814656,33.1
66.37931034482759,48.188025210084035,65
88.69150974667603,54.369969434117394,45.22
77.2802657113002,28.108875128998967,40.4285714286
82.40284619594965,34.8819073083779,62.25
80.38395996907259,60.624509037541145,34.9285714286
78.89319520911812,13.413110342176088,41.5
81.5271703619877,53.56474234027531,50.5128205128
93.38903996611907,26.93014705882353,27.6
64.80534821271101,59.04549158983427,35
84.5444577352472,32.31474736437403,38.3333333333
87.51560523565968,22.906162464985997,41.8333333333
5.172413793103448,23.529411764705884,48
67.70592092928678,51.98580241775757,43.3133333333
52.729885057471265,46.3235294117647,133
34.53959061583899,36.07787550153872,38.5119047619
53.78634212305612,53.89318885448916,40.4285714286
49.13793103448276,17.647058823529413,40
39.26385730569005,56.81325666810509,41.6290322581
69.73707844607225,49.19006880976039,52.97
82.45140762245306,46.20701527764567,52.4151624549
77.23145837790707,19.7563525978024,38.4
50.574712643678154,72.47291021671826,32
10.467980295566502,20.487967914438503,43.0
66.4620090373119,20.780454007302456,41.2446808511
85.4199733988805,54.509803921568626,67.5
73.99189085330352,38.81607590063132,40.829787234
85.64871632892523,33.67755190311419,33.2
82.45140762245306,46.20701527764567,52.4151624549
55.94353016939198,44.08088235294117,42.3076923077
78.40088124557927,41.634868695853655,47.2186363636
91.7457881027085,59.52074056290513,56.2029411765
96.23543207037618,54.88580047403576,59.8333333333
96.09816681631146,61.127054712247414,45
91.21827245150352,62.48700278629202,39.7692307692
78.97111171673545,46.56407454622716,36.25
77.18192169096072,35.02675384538648,44.188034188
64.08692901038711,60.179681660054065,38.1428571429
65.17785123728862,31.802443199502022,40.8666666667
57.96569317382124,52.124183006535944,14.8
90.74563656513588,53.88878278584162,34.0
79.10639968021742,51.578644459260715,61.0952380952
81.65294797311239,46.62376403552873,44.0
78.40088124557927,41.634868695853655,47.2186363636
71.0442740864701,48.681997308727404,55.0
81.3476195739127,63.049067666282205,55
83.73540039260483,43.020913733812094,58.0076923077
47.8972384876744,41.909138655462186,23.3636363636
65.40381976804392,39.76206618621479,25.1666666667
89.43370709289245,34.235028071647086,37.5
37.22419312768143,70.15061452703712,44.5231788079
74.65362668300908,38.02650753224144,45.9752066116
92.28725058466438,45.588235294117645,19
63.12810599046561,41.61560820663688,31.5
66.6680534498958,28.13725490196079,53.8
91.98948662329198,33.02139037433155,79.3333333333
73.01888897800065,36.6892911010558,35.2
67.73279075072956,40.75100806451613,43.7894736842
81.29793736152861,53.447618880732065,57.4946236559
26.537608388788055,26.44432773109244,23.5
73.59744759972956,51.03557329494646,31.1428571429
29.770114942528735,24.387254901960787,20
42.36453201970443,46.49064171122995,37.5
53.405560733146935,30.771913508486403,34.75
47.55747126436781,36.859774212715394,75
61.351419878296134,42.58017145957382,31.7
53.23851962907436,14.691705620363475,34.2
24.57680250783699,12.184873949579831,7
53.23851962907436,14.691705620363475,34.2
21.408045977011497,6.813725490196079,51
44.3891419993281,17.10156229411137,40.6132075472
27.531870428422152,45.170115477020836,38.425
52.400348122695895,60.26928608569536,42.9910714286
14.712643678160918,13.200414781297134,52.5
76.68757847400727,72.99603122150356,30.037037037
52.37773270227632,43.60831783306208,27.3333333333
53.04086751559518,17.001598958224836,41.4021164021
65.58292282430213,59.45781567290013,37.5
52.250957854406124,50.60160183999193,25.125
76.06732348111657,61.0828639966625,36
95.33040714075197,59.313386190402476,33.9
92.17631161660064,43.33938120702827,52
65.01791312136139,28.308823529411764,15
95.69853922344281,35.11187482330714,54
25.727969348659,58.80524132730016,21.7142857143
40.61469265367317,39.98520579402933,28.35
28.357672030466304,46.83418823376653,39.9468085106
32.28243021346469,22.35953996983409,27.75
21.237124944021495,36.935755217005216,26.7727272727
49.08303598514945,47.173497330202565,35.8148148148
15.812807881773397,24.50980392156863,31
14.895201093843793,28.794012055929443,27.3333333333
70.41650877857775,80.5601059198495,31.5
70.49808429118775,45.665729527104965,37
69.62305664306083,39.46127347998022,26.25
85.018002390454,44.87791036268391,32.8461538462
72.26311010550442,39.10243122288134,29.1111111111
88.63916256157636,59.43627450980392,30
91.60177058932923,58.90424473375751,58.3255813953
84.90981432360742,59.987826844097654,55.7777777778
84.90981432360742,59.987826844097654,55.7777777778
37.33053089823465,34.3222869815766,37.3645056075
25.727969348659,58.80524132730016,21.7142857143
96.09816681631146,61.127054712247414,45
20.219435736677116,32.23173884938591,29.2222222222
59.29278189260041,78.03925764939947,37.4634146341
32.3539366294502,17.06155727214911,42.2297297297
40.89287869653736,64.55154394953739,43.2549019608
54.50210623433223,41.27588535414166,32.6666666667
47.006704980842926,41.64473289315726,21.6666666667
46.989943717069686,36.39736350130712,41.2403846154
57.148360776962576,40.698159268602296,59.575
50.43010150133054,17.614344273134105,32.9130434783
78.88485050404093,21.514161220043576,28.2
50.43010150133054,17.614344273134105,32.9130434783
77.2802657113002,28.108875128998967,40.4285714286
74.26960294452032,46.60406866514454,45.8630136986
74.36684567403512,27.113665905185908,30.7692307692
56.0400367043369,60.10469136856484,37.8571428571
34.6136016415596,49.01937059965715,46.0307692308
67.70592092928678,51.98580241775757,43.3133333333
25.727969348659,58.80524132730016,21.7142857143
91.55646104150892,43.77323171900864,34.1428571429
37.6828631138976,17.220178174125543,25.3076923077
91.55646104150892,43.77323171900864,34.1428571429
92.74253079895692,56.221589313902854,32.4912280702
81.5271703619877,53.56474234027531,50.5128205128
37.6828631138976,17.220178174125543,25.3076923077
39.79823314242994,49.51949509655571,35.5396825397
82.28079121689669,40.45292507818767,43.4166666667
42.80595198812077,19.996803069053705,31.7857142857
29.016146688560482,26.12007780408345,31.1666666667
27.404214559386975,17.09438677431757,31.3333333333
35.3448275862069,17.84100596760443,37.5
17.52254626254801,22.72557243534617,25.9014492754
0.9404388714733543,14.807422969187675,19.6363636364
40.682151728949755,24.593792216815153,30.8095238095
60.27488822982604,35.06638164691701,39.5882352941
62.35737169538708,49.39822062046962,33.8620689655
43.83002438174852,24.977091900590022,42.9736842105
40,22.206259426847662,26.8888888889
40,22.206259426847662,26.8888888889
49.422321862804395,34.28621151962049,27.4666666667
71.66886113186958,34.495369293962646,22.4
21.428571428571434,47.75627162629758,16.3333333333
72.54424634273772,50.4397536134039,32.8529411765
15.517241379310345,13.235294117647058,22.5
75.84770114942529,47.33455882352941,30
48.793103448275865,21.176470588235293,8
63.793103448275865,36.470588235294116,19
66.98342017651652,30.704923273657286,25.7307692308
37.643678160919535,25,60
66.05604041711263,44.2860553610912,31.9465648855
45.78544061302682,40.318627450980394,15.5
61.759031198686365,31.75551470588235,33.4736842105
17.52254626254801,22.72557243534617,25.9014492754
46.55172413793103,20.73529411764706,12
21.594325215014873,15.57471264367816,20.9230769231
19.54022988505747,33.8903743315508,10
27.750893460832607,18.042195914005017,26.1875
47.78325123152709,20.073529411764707,12.6666666667
13.362068965517242,29.325259515570934,26
31.980378203876423,24.525373689945198,35.7
55.06820765441456,29.726706472062506,21
55.06820765441456,29.726706472062506,21
59.37568058076226,32.436110935931595,18.5263157895
64.44617891650542,28.834647433634085,23.2222222222
45.19539156784078,26.847232793713065,25.7063492063
73.93816580745391,27.8318420814023,42.8404669261
33.20744389709907,17.396574014221073,28.5
61.4237790606959,33.96671826625387,13.8571428571
53.06513409961685,25.122549019607845,26
58.464696223316906,21.691176470588236,25.25
36.382413721871494,26.125706581406142,33.6266666667
15.775862068965518,21.38632387758105,31.2857142857
25,19.198662223510095,22.7692307692
21.231412737861266,23.525485834136294,29.5487804878
3.4482758620689653,12.745098039215689,35
19.861173309449175,22.766106442577026,42.8
22.49657619081048,20.452477351457134,31.6851851852
39.79823314242994,49.51949509655571,35.5396825397
91.7457881027085,59.52074056290513,56.2029411765
40.637110802836126,47.95541642566979,36.2702702703
14.798850574712644,52.06582633053221,11.6666666667
13.42911877394636,14.228883861236804,34.8571428571
12.795760535150448,22.409041053542083,35.92
1.7241379310344827,9.191176470588236,35
19.54022988505747,18.38235294117647,50.0
13.287903113220716,27.165763443123222,19.375
27.586206896551722,7.352941176470588,7
15.026525198938993,22.949104141054605,34.4615384615
11.76392572944297,15.200378396972823,27.3333333333
13.448275862068968,21.03950403690888,25
21.03448275862069,20.56197478991597,34.5
41.99108025172934,39.57898676712064,35.5714285714
49.20407685620667,61.12745098039215,23.625
51.03373637856397,45.63235294117647,32
47.72165150821174,42.689429495202326,34.25
65.09579144596981,55.617924241857196,32.1818181818
42.98029556650247,48.24131406948745,36.8
29.58462430064864,42.7654615205766,26.6666666667
67.70592092928678,51.98580241775757,43.3133333333
40.20920154895815,26.78018575851393,23.4444444444
52.1360153256705,42.973279737426886,33.3571428571
30.239463601532567,27.759103641456576,22.6666666667
32.39463601532567,17.016806722689076,39
40.6062618692213,40.18789877181558,33.1294117647
16.379310344827587,38.62750550720845,21.5384615385
15.057471264367813,36.71568627450981,20.6666666667
18.298597953770365,51.56371320458008,31.3636363636
74.33285194574829,55.56190745528981,25.4
30.02873563218391,29.595588235294116,23.1666666667
24.441076165214096,41.93061840120664,17.0
21.39498432601881,22.95413216606291,29.8571428571
17.71551724137931,23.266806722689076,9
22.222222222222218,43.4640522875817,51
41.876537710647185,44.784076894560776,27.1458333333
5.74712643678161,32.01099736977019,38.5
7.241379310344828,45.34313725490195,15
28.204758201880953,47.409021875183484,31.358974359
