"property_price_to_income_ratio","safety_index",health_care_index
11.2281798498869,55.86108698494943,63.5193978787
6.8897852464912654,67.92427276884371,62.3637641432
7.0625,76.47058823529412,50
6.8897852464912654,67.92427276884371,62.3637641432
2.0936284130673775,51.20399036807705,68.6342592593
8.601076527845331,66.56886845709259,75.6077377788
2.78842519746807,46.12758441959711,66.4328867875
7.857385253499837,44.949780611545314,46.25
4.102723080671743,51.5917905623788,86.1111111111
4.927654716738246,43.18674333189491,71.5781810036
4.26334236686788,73.87700534759358,50.6944444444
13.566739130434783,61.97164172686618,32.8373015873
17.518721198156683,45.49240959624011,38.8191612079
11.904761904761905,54.68648998060762,17.5925925926
17.60928127082871,64.298273657289,48.4027777778
13.377788085921066,48.46813725490196,23.8888888889
12.266355140186915,63.72549019607844,0
19.786852825031,45.88322829131653,46.6666666667
6.813095106783777,28.41029355286169,58.3333333333
13.258974597125444,55.48420595935033,74.7386071388
6.037742163076688,47.194763878509605,64.0350078024
11.164823749489646,42.215314351095344,77.9890203387
2.2675861215090674,34.3043997139886,79.3859649123
3.4427799525803486,51.7156862745098,77.7777777778
6.8897852464912654,67.92427276884371,62.3637641432
223.68421052631578,80.48264324887043,77.380952381
13.569269300661425,61.94818861916289,60.987654321
3.5660002131305193,35.44845605046263,68.1774277892
2.2675861215090674,34.3043997139886,79.3859649123
7.932706403262806,67.75237978700376,71.9636896026
8.509316770186336,61.37249449279154,83.2407407407
11.8891452991453,77.59095894645792,73.4778077164
11.2281798498869,55.86108698494943,63.5193978787
20.882983437324103,60.89756877711864,74.037037037
7.385948720266461,64.97324615461352,66.8886785961
28.1367814310637,39.37549096245885,66.2134502924
3.5612196887257035,58.846153846153854,59.4017094017
5.564821877984965,73.39326555657826,74.0740740741
5.811469314631562,82.77982182587445,80.202020202
1.6545963545628823,18.89589169000934,58.5648148148
2.387411423204986,19.018747850017203,75
8.618905937426474,29.849385472962876,71.3184703703
3.154615800164521,20.17880864450845,51.8748663888
3.5794936843784093,19.78314900287051,58.6249372531
4.280170445898645,60.28437571200728,84.4017094017
3.0864197530864197,17.64677960653558,38.1944444444
2.1526677026707537,23.97767068222237,64.2592592593
2.7695742507874135,19.74952147690904,68.2004357298
3.3333333333333335,15.728291316526615,30.5555555556
4.049295774647887,23.663101604278072,68.0555555556
20.669854289101963,48.53035987970687,67.8595960222
2.123802527156822,44.82613214141191,69.4580200501
4.204908099193823,33.68153522752114,66.4236111111
3.827600882283883,82.99840104177514,66.3862834083
9.895833333333334,36.961477540557055,53.4090909091
18.472230833350558,77.03208556149733,59.2592592593
7.5493421052631575,79.35229238754326,79.3209876543
9.291445608127626,50.98062940034285,70.6769397344
3.0611354107742894,52.20307450400708,66.6908831909
8.63362928835743,68.84330094142285,80.5687932011
2.8004876028694334,54.99525616698293,76.5420751634
1.820883455624344,41.19475867269985,76.0620915033
8.125,89.8001508295626,81.6666666667
13.935213718594785,20.489168413696717,46.9907407407
3.5612196887257035,58.846153846153854,59.4017094017
20.7,49.38954765041722,39.5800958301
2.211488704494168,53.89145620379725,68.0637860082
2.93320770049206,57.58664117797246,73.6403508772
15.530303030303031,38.944327731092436,63.4259259259
9.13259261613342,33.221288515406165,80.5555555556
14.725097222222223,30.24241678653443,85.8585858586
3.2083585839687654,41.90867093367397,72.9417533297
3.490428255896841,47.548766668690185,62.3456790123
3.490428255896841,47.548766668690185,62.3456790123
6.486023668732407,65.32021005305701,82.4595755517
2.226695964668855,57.64190196266203,75.2788978495
9.291445608127626,50.98062940034285,70.6769397344
2.698915629324296,46.84190769717085,63.8888888889
4.35078381808003,64.69506920415223,39.5833333333
1.820883455624344,41.19475867269985,76.0620915033
2.802159775279351,34.71410524282309,66.4562289562
4.837613642998666,53.67026170298406,69.5682188764
4.021055919904436,65.67771301842342,70.5828961449
1.728193151212473,29.543925413302578,55.5555555556
1.656238038336927,49.24136828644502,60.1851851852
3.3137542003081806,72.40715704668361,79.1423001949
2.698915629324296,46.84190769717085,63.8888888889
5.951423823421188,63.06424478299478,76.3748597082
11.411764705882353,53.161303837774426,74.7474747475
8.060109289617486,68.8830532212885,72.6851851852
2.787949770093734,72.69607843137256,56.25
1.7337620225423829,27.84926470588235,71.2962962963
4.102723080671743,51.5917905623788,86.1111111111
4.837613642998666,53.67026170298406,69.5682188764
5.811469314631562,82.77982182587445,80.202020202
4.328877157569211,58.483711494782405,77.7205733473
9.785373106099748,31.862745098039213,38.8888888889
7.080686297813878,68.81652661064426,85
2.698915629324296,46.84190769717085,63.8888888889
6.369375,76.87227668845316,85.2986365486
8.69385723866323,77.28466386554621,55.5555555556
6.218312802507539,52.826502669797435,82.313793573
11.20670982824064,40.46791443850267,42.0634920635
13.04631157670179,45.48319327731093,45.8333333333
17.39561862126554,34.01531200928155,59.9995880196
12.070323488045009,33.376722890821455,60.5291005291
30.466176849708397,59.301840731397704,71.1627975663
13.881367499718566,35.312770628349476,64.2546406667
5.896064069642696,63.92212449846129,71.7658596817
19.040816326530614,18.95634638998123,46.1447811448
13.96933962264151,49.31985294117647,61.1111111111
3.3706646718992324,50.24509803921568,69.4444444444
14.086363636363636,43.504901960784316,45.8333333333
13.751006171183258,30.46222100811429,54.3055555556
19.928495762711865,22.099673202614383,41.4021164021
12.723261606953574,21.960742350600526,60.3213507625
19.525659374361073,21.702323182049128,60.2141382869
23.694709210782293,22.047822767589295,42.546764969
13.935213718594785,20.489168413696717,46.9907407407
30.96590909090909,44.916603004838294,55
4.837613642998666,53.67026170298406,69.5682188764
6.564235996350804,44.82230392156863,59.0354090354
5.572277754489952,49.772923875432525,71.0185185185
5.166677000020666,64.49420677361854,78.7037037037
10.466754020654008,69.24968129666728,78.8888888889
5.189784410327113,68.86455922958191,76.0590184837
12.39459711224965,77.64046003016591,73.3814929481
11.479898957274095,78.95658263305324,52.2222222222
4.328877157569211,58.483711494782405,77.7205733473
4.852051517716392,74.98905889974802,74.1510690444
5.143118036280158,72.3076923076923,60.8333333333
6.218312802507539,52.826502669797435,82.313793573
5.359479512731779,48.066422489091686,71.2980367586
5.564821877984965,73.39326555657826,74.0740740741
20.669854289101963,48.53035987970687,67.8595960222
7.0625,76.47058823529412,50
7.59049147727925,78.92296122994651,78.0864197531
8.161355532791537,55.51930938838159,70.6620863527
3.5103993352977962,61.909999042351984,77.1412037037
4.119967711364126,58.07072829131653,89.880952381
4.852051517716392,74.98905889974802,74.1510690444
4.65821821782379,44.18424920847155,67.2722668278
2.93320770049206,57.58664117797246,73.6403508772
7.932706403262806,67.75237978700376,71.9636896026
4.497639482782854,50.87234260219924,66.7344310036
11.370807920404063,34.58333333333333,64.8412698413
13.180685560526413,64.20467093985641,74.867552751
16.17733452697484,63.631386714190405,74.0629215332
7.22404127881372,60.89973920602723,65.9722222222
7.932706403262806,67.75237978700376,71.9636896026
6.845614917908412,70.81356736242884,52.0757020757
4.83080718411546,44.63664073952949,68.0822863474
2.211488704494168,53.89145620379725,68.0637860082
14.430586930113074,49.818823959457724,66.545635451
12.376764753780051,43.91544117647059,70.4861111111
23.629308865986367,39.139093915002,65.6620802679
17.481506749634114,56.684491978609614,59.2592592593
23.37964972226241,61.285822021116125,30.5555555556
14.871265484576147,61.97712418300654,66.161468486
34.668251334977114,54.16066776360895,34.7222222222
4.1303235491120605,72.24598930481284,51.3888888889
9.291445608127626,50.98062940034285,70.6769397344
18.14993476056984,52.7992251258649,74.9110913036
8.160980504587156,60.01479420597069,72.4889291465
3.557156916266564,85.09384784228563,67.4448853616
8.817454545454545,57.2345384794234,81.2996031746
7.796902706692526,58.38672969187675,79.1666666667
20.669854289101963,48.53035987970687,67.8595960222
1.656238038336927,49.24136828644502,60.1851851852
3.4427799525803486,51.7156862745098,77.7777777778
7.92575087022217,52.943876347398074,65.8685294619
13.135518240742655,32.08910748089873,51.7943805875
18.88526145299233,48.01419758224244,74.7583525079
13.26608412008062,37.577087286527515,61.6666666667
13.26608412008062,37.577087286527515,61.6666666667
13.26608412008062,37.577087286527515,61.6666666667
5.208118397908943,64.57219251336899,63.9583333333
2.123802527156822,44.82613214141191,69.4580200501
13.135518240742655,32.08910748089873,51.7943805875
2.9634950228940133,36.36651720503815,64.2128388775
10.590126238235834,59.81210122818442,70.4646476098
2.1135392765354495,43.70915032679739,69.1798941799
13.695652173913043,78.36601307189542,93.75
18.14993476056984,52.7992251258649,74.9110913036
19.718891402714934,41.095755266242485,60.4652542228
2.411566688719723,42.28609625668449,78.5353535354
7.932706403262806,67.75237978700376,71.9636896026
8.125,89.8001508295626,81.6666666667
2.9628008414237903,54.817927170868344,69.6913580247
7.518773466833542,57.08488697007746,79.3236855737
7.857385253499837,44.949780611545314,46.25
49.104527806198774,79.21954599269755,67.3602249713
7.818239741546912,61.18392409936869,67.3611111111
2.1650705384372673,39.73071391430464,72.9637017336
14.561300236776754,51.892534611603054,53.4820557908
4.65821821782379,44.18424920847155,67.2722668278
6.8897852464912654,67.92427276884371,62.3637641432
7.932706403262806,67.75237978700376,71.9636896026
4.837613642998666,53.67026170298406,69.5682188764
7.857385253499837,44.949780611545314,46.25
10.978264209982788,39.57530106910912,64.3849206349
10.74763464479349,61.37473032050216,72.9469074589
1.820883455624344,41.19475867269985,76.0620915033
2.1650705384372673,39.73071391430464,72.9637017336
2.1650705384372673,39.73071391430464,72.9637017336
2.1126222987486685,63.99360595921986,74.871001032
7.615683504062169,57.0267202625731,83.8471713472
7.0625,76.47058823529412,50
9.291445608127626,50.98062940034285,70.6769397344
13.04631157670179,45.48319327731093,45.8333333333
9.13259261613342,33.221288515406165,80.5555555556
14.63121801432958,27.527089783281735,74.0740740741
11.88658931962206,29.225277067348678,53.2407407407
15.111929593458663,48.31429213944813,44.3342151675
20.723684210526315,63.235294117647044,65.9722222222
9.833333333333334,81.40498846597463,89.8148148148
12.39459711224965,77.64046003016591,73.3814929481
2.78842519746807,46.12758441959711,66.4328867875
20.669854289101963,48.53035987970687,67.8595960222
4.280170445898645,60.28437571200728,84.4017094017
2.93320770049206,57.58664117797246,73.6403508772
18.85837063964904,59.41173909189977,67.5450153711
3.1712460982964816,50.09715597950891,59.861807296
9.398559846239221,55.596240512333964,78.5088522589
4.6920034854883035,64.52719797596458,70.5555555556
4.328812710931064,31.90045248868778,61.3425925926
16.042117065437193,67.55392156862746,94.8148148148
3.5833333333333335,55.67226890756302,69.4444444444
11.164823749489646,42.215314351095344,77.9890203387
6.403728049871925,60.38515406162466,79.1666666667
13.04631157670179,45.48319327731093,45.8333333333
8.083333333333334,41.377005347593574,61.8441358025
16.044046614642944,31.971157287063548,64.4459992775
11.698593397186794,36.658553634063594,59.5238095238
13.876494565217392,70.12227224358656,90.0427350427
23.134278436781173,50.88235294117647,75
5.921438301282051,43.148567119155345,73.3719135802
4.837613642998666,53.67026170298406,69.5682188764
5.934371645379086,62.61179910560716,76.3888888889
3.3278703176572444,58.691553544494724,37.037037037
2.461117511920465,52.97706247249859,70.4772079772
4.9692926112582025,66.03328173374614,87.3232323232
7.448272780025056,42.91666666666667,40.7407407407
7.491909385113269,73.9654952890247,73.2323232323
9.174022648525938,54.125840059343886,70.4351204351
3.328994401044358,32.969202898550726,50
14.430586930113074,49.818823959457724,66.545635451
2.145625285030288,43.70710784313725,66.4814814815
15.909090909090908,60.22384392353433,79.1666666667
2.211488704494168,53.89145620379725,68.0637860082
6.369375,76.87227668845316,85.2986365486
14.63121801432958,27.527089783281735,74.0740740741
8.601076527845331,66.56886845709259,75.6077377788
5.20612386035105,26.960784313725487,44.6759259259
5.045583007832682,25.888082505729567,36.8055555556
8.601076527845331,66.56886845709259,75.6077377788
1.820883455624344,41.19475867269985,76.0620915033
2.320458898766219,54.82988452297914,75
1.820883455624344,41.19475867269985,76.0620915033
4.280170445898645,60.28437571200728,84.4017094017
3.4427799525803486,51.7156862745098,77.7777777778
6.374563457890967,52.25387357740299,41.6666666667
2.1526677026707537,23.97767068222237,64.2592592593
5.751788845187888,58.7566844919786,27.7777777778
5.9470025279884435,79.51366444013503,77.8968253968
8.058744920908646,44.20595444059977,34.4444444444
2.936747707261171,31.36649780544047,72.2222222222
2.9634950228940133,36.36651720503815,64.2128388775
4.021055919904436,65.67771301842342,70.5828961449
2.3558961600897237,43.39797193387159,60.0694444444
2.413884323467223,29.60009228440186,80.4093567251
2.707433037440177,38.178368121442126,69.8232323232
3.6397006067809254,67.13587466917102,80.8262108262
8.601076527845331,66.56886845709259,75.6077377788
1.8575727495079777,56.17574616053316,71.4891975309
2.320458898766219,54.82988452297914,75
3.5660002131305193,35.44845605046263,68.1774277892
2.3261514455015595,48.93057832889253,68.5014619883
1.46629995441995,33.87408439311554,82.1180555556
2.226695964668855,57.64190196266203,75.2788978495
2.393018674528079,50.48050490344429,66.0507435517
4.726921364243985,57.68917544559749,71.2852364497
2.305195571470338,64.93808049535605,78.5353535354
1.5949672785249944,28.954995520086985,63.753006253
1.8882518369626011,73.70604797814565,58.2010582011
2.051598366644454,53.330819507290094,59.6693121693
7.080686297813878,68.81652661064426,85
3.2097464672833405,38.82843137254902,78.6706349206
8.69385723866323,77.28466386554621,55.5555555556
2.2768108639979774,63.87687427912342,86.0576923077
2.503502860364171,59.41399286987524,52.0502645503
8.57705203195941,56.21625461778914,69.9192782526
2.8865157691868633,50.63025210084033,71.8518518519
2.123802527156822,44.82613214141191,69.4580200501
2.0016540773302185,63.60294117647059,80.5555555556
1.7337620225423829,27.84926470588235,71.2962962963
1.973013340060227,41.712988386844096,74.827523602
6.374563457890967,52.25387357740299,41.6666666667
2.0458007737736077,39.76519017920496,75.1041666667
2.7752863848816625,44.29552932847177,54.4138266229
2.639558339958468,74.73604826546001,75
2.019431750522144,41.13071296894825,70.6790123457
7.92575087022217,52.943876347398074,65.8685294619
2.698915629324296,46.84190769717085,63.8888888889
2.0276371012647085,55.14705882352941,76.1111111111
3.3137542003081806,72.40715704668361,79.1423001949
1.377353784325275,24.481951871657753,45.5555555556
6.037742163076688,47.194763878509605,64.0350078024
2.802159775279351,34.71410524282309,66.4562289562
3.108037214287734,51.27752634779635,80.0282992169
1.703372468644984,35.020133053221286,58.8888888889
4.204908099193823,33.68153522752114,66.4236111111
11.2281798498869,55.86108698494943,63.5193978787
6.239855965123614,35.88771766016348,79.6205519245
2.461117511920465,52.97706247249859,70.4772079772
2.8004876028694334,54.99525616698293,76.5420751634
2.8513192155087417,44.49333842363402,65.3028888323
3.2083585839687654,41.90867093367397,72.9417533297
2.78842519746807,46.12758441959711,66.4328867875
2.1126222987486685,63.99360595921986,74.871001032
4.837613642998666,53.67026170298406,69.5682188764
2.6246444603583785,69.24007986314489,74.9278499278
3.5612196887257035,58.846153846153854,59.4017094017
2.93320770049206,57.58664117797246,73.6403508772
2.3322462139155657,42.4060748054556,68.75
3.6087350238571907,51.41233746977315,71.1889800553
2.2675861215090674,34.3043997139886,79.3859649123
3.4427799525803486,51.7156862745098,77.7777777778
3.6392268831128542,74.79530353636257,69.9905394525
2.211488704494168,53.89145620379725,68.0637860082
5.896064069642696,63.92212449846129,71.7658596817
9.291445608127626,50.98062940034285,70.6769397344
5.971834008424452,57.98487696514013,68.8312341845
6.2274264115805025,55.12376761594277,71.7978515873
3.1712460982964816,50.09715597950891,59.861807296
3.589545567533487,47.09728506787331,74.4444444444
3.0611354107742894,52.20307450400708,66.6908831909
1.336458435362332,34.95475113122171,44.4444444444
2.610112783566117,48.46782549745152,58.6805555556
1.820883455624344,41.19475867269985,76.0620915033
4.927654716738246,43.18674333189491,71.5781810036
1.656238038336927,49.24136828644502,60.1851851852
2.123802527156822,44.82613214141191,69.4580200501
13.393171498159628,44.98108225637088,64.9527016194
6.369375,76.87227668845316,85.2986365486
4.021055919904436,65.67771301842342,70.5828961449
1.820883455624344,41.19475867269985,76.0620915033
13.258974597125444,55.48420595935033,74.7386071388
145.61986084756484,16.808096509159938,41.7177518527
4.430137614678901,67.72484878317967,74.2018125931
6.486023668732407,65.32021005305701,82.4595755517
4.9126637554585155,48.46797562183939,68.8657407407
5.380320407822731,77.3918468152921,79.1615572943
7.95683325438181,27.167004732927655,73.1481481481
5.52419447707225,65.14670868347338,64.4991582492
8.959542555266413,55.383117623981825,75.0897550958
6.235663106497721,56.3920848849394,76.8750506409
10.74763464479349,61.37473032050216,72.9469074589
4.225352112676056,37.828863734718155,67.7777777778
7.000541692828539,58.645584186410474,66.9643019483
2.290605009286009,78.4313725490196,61.1111111111
18.15816858339875,71.25601347899496,36.8684662485
12.559609652935384,50.8099311902396,67.6284327765
7.3631538548479964,83.38235294117646,80.5555555556
13.230639887205697,30.294117647058815,48.8888888889
13.47515574403859,32.764833972283384,37.9181221444
14.585523491417021,50.73529411764706,58.1018518519
40.496920161099276,46.994898411853434,49.7725795971
26.227713169712054,51.811974789915965,31.9444444444
45.03166711444787,45.63003056588261,63.2912457912
13.315494393476044,71.89112487100103,63.5802469136
14.141566265060241,65.11809269162211,50
28.1367814310637,39.37549096245885,66.2134502924
34.285714285714285,86.58688965782392,74.4444444444
45.77588920106467,46.43525765972469,61.1981156099
13.010218514526864,73.06985294117646,75
42.57181642435634,40.95450841016574,48.7713675214
30.72519083969466,67.68525263562597,67.5925925926
19.239166666666666,77.09383753501402,52.7777777778
7.0625,76.47058823529412,50
18.88526145299233,48.01419758224244,74.7583525079
3.076923076923077,53.6764705882353,47.2222222222
5.896064069642696,63.92212449846129,71.7658596817
9.33115823817292,46.10681114551084,52.380952381
5.966587112171838,82.3529411764706,19.4444444444
4.927654716738246,43.18674333189491,71.5781810036
12.559609652935384,50.8099311902396,67.6284327765
8.054816872771733,53.79298472235433,68.2801758107
12.871944053916584,80.2436474021976,52.6709976105
14.63121801432958,27.527089783281735,74.0740740741
6.226404037736406,79.5120320855615,85.0694444444
49.104527806198774,79.21954599269755,67.3602249713
8.673008650365126,45.49019607843138,74.3055555556
7.818239741546912,61.18392409936869,67.3611111111
17.291535956237528,66.3224480968858,69.9074074074
8.054816872771733,53.79298472235433,68.2801758107
9.532481692741161,55.91911764705883,60.4938271605
15.439193298175693,58.36513130414634,70.8411721606
15.215947460046888,40.47925943709487,66.7793400215
9.652542730359327,45.11419952596423,66.6666666667
5.78453449333906,38.872945287752586,53.7037037037
7.433956185565497,37.51299721370799,72.0458553792
7.327124905287486,53.435925453772846,70.563001813
7.385948720266461,64.97324615461352,66.8886785961
11.189815397044516,39.820318339945956,64.3518518519
10.975545832589452,68.19755680049799,72.150997151
7.769724068399624,47.875816993464056,52.7777777778
11.669310294277416,46.11121721415839,54.7222222222
10.974380875517694,48.42135554073928,57.740894253
7.1698974107824744,53.37623596447127,79.0824915825
15.439193298175693,58.36513130414634,70.8411721606
13.07488653576147,51.318002691272596,87.7272727273
34.7042294373189,36.9509323337178,64.8148148148
38.216609052882724,56.9790862661879,67.8638385187
15.47788631865734,58.090861344537814,69.4444444444
6.099439737144779,60.23793381378521,60.2207977208
10.953663638593428,65.7649719283529,51.9949494949
8.618905937426474,29.849385472962876,71.3184703703
11.297781367612771,61.97349246775857,67.8970229895
13.176801644300962,54.411764705882355,26.3888888889
7.989081640781796,58.38439179336312,64.880952381
15.932383648811443,71.86274509803921,44.4444444444
12.053123900486483,66.97860962566847,81.1111111111
12.066201908476387,63.31070889894419,61.1111111111
10.530766836410788,59.248991935483865,68.3333333333
21.279291098432044,46.552381119267935,58.7848372311
28.104166666666668,73.55567226890756,68.0555555556
13.02963708586883,48.96442670505354,63.0952380952
18.217054263565892,75.61274509803921,77.7777777778
10.98731884057971,53.50935828877005,52.0833333333
9.986763732627399,69.2280864915136,68.3760683761
9.840579710144928,63.140225787284606,66.6666666667
11.631313723192312,57.41982854042618,69.0151515152
9.070761103519633,85.30829437963654,73.0985449735
10.820168794633195,87.81512605042018,82.6388888889
9.070761103519633,85.30829437963654,73.0985449735
6.170212765957447,93.18627450980392,100
13.090983703102333,82.89843770588861,80.4083757373
2.320458898766219,54.82988452297914,75
2.1650705384372673,39.73071391430464,72.9637017336
6.988636363636363,86.79958521870287,93.0555555556
12.4270247563327,27.003968778496446,52.0649617872
10.429458057365492,56.391682166937926,54.2658730159
3.827600882283883,82.99840104177514,66.3862834083
9.933139452184252,40.54218432709987,63.1558641975
9.560531574180823,49.39839816000807,74.6031746032
10.653066227198899,38.917136003337504,67.2619047619
14.623179611984483,40.68661380959751,42.4834656085
6.090861932436115,56.66061879297173,43.3531746032
4.129208427548893,71.69117647058823,84.7222222222
29.256163249004686,64.88812517669285,55.5076089222
1.820883455624344,41.19475867269985,76.0620915033
8.160980504587156,60.01479420597069,72.4889291465
11.807068187592149,53.16581176623347,74.7608679872
12.39459711224965,77.64046003016591,73.3814929481
5.951423823421188,63.06424478299478,76.3748597082
6.218312802507539,52.826502669797435,82.313793573
10.708113298127701,75.49019607843135,60.1080246914
7.35508340846495,71.20598794407056,72.8456439394
90.10273224043716,19.4398940801505,19.6428571429
12.665942901330247,54.334270472895035,92.5925925926
25.5,60.53872652001978,61.1111111111
26.273925415784554,55.122089637316094,64.4444444444
20.882983437324103,60.89756877711864,74.037037037
10.852272727272727,40.56372549019608,25
19.718891402714934,41.095755266242485,60.4652542228
19.258479532163744,40.012173155902346,77.1164021164
19.258479532163744,40.012173155902346,77.1164021164
4.021055919904436,65.67771301842342,70.5828961449
1.820883455624344,41.19475867269985,76.0620915033
5.78453449333906,38.872945287752586,53.7037037037
9.814333188845543,67.76826115061408,56.0185185185
12.723261606953574,21.960742350600526,60.3213507625
21.096029956003726,82.93844272785088,69.995618763
3.5660002131305193,35.44845605046263,68.1774277892
10.201742138270694,58.724114645858336,94.7916666667
5.212034825870647,58.35526710684273,97.7777777778
21.012251552020587,63.60263649869289,83.9698759822
30.466176849708397,59.301840731397704,71.1627975663
30.842348267860345,82.38565572686589,85.1869689148
11.00325388052498,78.48583877995644,88.7037037037
30.842348267860345,82.38565572686589,85.1869689148
13.315494393476044,71.89112487100103,63.5802469136
23.470436534688176,53.39593133485547,78.3547615287
22.6982701265119,72.88633409481407,85.1927437642
14.690721649484535,39.89530863143516,74.8737373737
9.291445608127626,50.98062940034285,70.6769397344
18.88526145299233,48.01419758224244,74.7583525079
1.820883455624344,41.19475867269985,76.0620915033
16.841426732597228,56.22676828099136,51.2065095398
5.811469314631562,82.77982182587445,80.202020202
16.841426732597228,56.22676828099136,51.2065095398
23.423629386920357,43.77841068609715,55.4842785067
45.77588920106467,46.43525765972469,61.1981156099
5.811469314631562,82.77982182587445,80.202020202
2.393018674528079,50.48050490344429,66.0507435517
16.749513984345484,59.54707492181234,49.0420875421
8.267819706498951,80.00319693094629,77.9347966848
11.982232907235838,73.87992219591655,75.7936507937
8.848217376254759,82.90561322568243,75.0385802469
12.476491904041099,82.15899403239555,88.8888888889
12.54835062719958,77.27442756465383,79.0473940896
4.908534935324998,85.19257703081233,89.362026862
14.071001032949317,75.40620778318484,60.0698529412
6.324067781251416,64.93361835308299,76.3949013949
6.9014850272867205,50.60177937953038,78.1588266207
9.009960982517924,75.02290809940997,85.4266347687
8.872311420781582,77.79374057315233,90.9226190476
8.872311420781582,77.79374057315233,90.9226190476
13.11704268561271,65.7137884803795,50.6851851852
10.792688066078412,65.50463070603736,62.8968253968
10.292706333973129,52.2437283737024,68.75
13.826620131903791,49.5602463865961,51.7439833558
11.135057471264368,86.76470588235294,59.2592592593
11.325611325611325,52.66544117647059,34.2592592593
6.122448979591836,78.82352941176471,45.8333333333
9.176182707993474,63.529411764705884,54.1666666667
7.322327158356327,69.29507672634271,53.863960114
6.145833333333333,75,5.55555555556
8.859509876872671,55.7139446389088,54.0984938333
5.294166701181719,59.681372549019606,47.7777777778
8.758968439327623,68.24448529411765,60.8888888889
12.54835062719958,77.27442756465383,79.0473940896
6.756756756756757,79.26470588235293,70.8333333333
8.191745036572623,84.42528735632183,63.2427757428
11.09515570934256,66.10962566844921,56.6666666667
9.181980078744772,81.957804085995,66.4013321622
7.012424698795181,79.92647058823529,61.1111111111
14.463238590711052,70.67474048442907,84.2592592593
11.518885605363078,75.47462631005483,65.8072723698
6.4393939393939394,70.27329352793748,45.8155270655
6.4393939393939394,70.27329352793748,45.8155270655
8.328426754592558,67.5638890640684,49.6588628763
7.796731651376146,71.16535256636593,49.3322489156
11.861840680790756,73.15276720628694,75.9086243686
11.068541705802717,72.1681579185977,54.001760019
8.942974419035648,82.60342598577893,75
4.9692926112582025,66.03328173374614,87.3232323232
9.40212150433944,74.87745098039215,81.25
10.250331738008976,78.30882352941177,71.9246031746
17.57659060035371,73.87429341859385,72.7105880807
4.783549783549783,78.61367612241897,71.5277777778
7.285287610619469,80.80133777648989,89.9410774411
8.655572907055392,76.47451416586371,76.9850971738
2.726063829787234,87.25490196078432,83.3333333333
4.521028037383178,77.23389355742295,81.5365961199
9.690908027046515,79.54752264854288,70.9341543086
2.393018674528079,50.48050490344429,66.0507435517
